,prediction error
0,2.381719528980266
1,0.16105060399480914
2,4.397725405618398
3,1.7184658914900754
4,0.7469393126859155
5,0.47261493781716857
6,0.5929651584651772
7,6.580720715953545
8,4.604508134688379
9,0.11975866247119288
10,2.612614582384028
11,4.242188786216444
12,5.043597488065628
13,0.7016603561684343
14,2.346896124150288
15,0.31509693372292
16,1.1794959889865033
17,0.6947144579588052
18,0.6009137300566397
19,2.6795359374508676
20,2.6349418892728624
21,0.8054612917332097
22,0.4574775186052428
23,1.4847613083712226
24,0.30973977518266144
25,3.701597737950969
26,1.9822063658608982
27,0.998045344994639
28,4.586857081655018
29,2.9143904686913342
30,0.2323009181778712
31,1.3251350510957813
32,0.10165256388224478
33,3.0133720279563385
34,4.065100462695036
35,4.421313570728226
36,1.4125546043805455
37,3.9635709064597884
38,0.5362556839405389
39,0.6888266636614886
40,0.8284707097513366
41,0.6763263003939004
42,2.603912840103426
43,1.846359208636361
44,4.743653748326892
45,3.0112592302648946
46,0.1819627211817246
47,3.249851117173191
48,0.40315327057578626
49,2.2943018330048477
50,1.7864749302756078
51,5.197362443302797
52,1.9327817039311759
53,0.2886759446412304
54,3.122807877927153
55,0.3733398183404389
56,0.7055855667028621
57,0.37590621041543837
58,1.7570220941338126
59,1.6499689877616
60,0.46144809682317695
61,4.001548142915856
62,1.4142041018582903
63,1.4375802552961892
64,0.37335499310954195
65,2.3069781625657866
66,2.1962021488553614
67,1.4109317860694095
68,0.043619290939281234
69,1.4639669334206324
70,5.3385364187063935
71,3.3134495551052288
72,0.9013017770507638
73,2.8391958648202817
74,0.8204784512162957
75,1.675644008479122
76,3.1495882788522347
77,1.6533608007942788
78,0.020579166975727637
79,0.43364313098759955
80,1.3484305079198935
81,0.40999909266145085
82,1.1787494700103507
83,4.685243852874986
84,0.5569329954064949
85,1.591476045661098
86,1.8136527174537016
87,5.891244187977243
88,2.103416291670843
89,0.944335497330421
90,0.6796985954046834
91,1.5653094741432503
92,1.4252301868301538
93,1.8201742786915394
94,1.367274854560286
95,2.9079289866015343
96,0.24813420512162068
97,2.8296990861904865
98,3.8371170108336514
99,5.655241847389251
100,0.9690286980351889
101,5.981739527337789
102,2.202091626478011
103,1.077327376333453
104,12.757854928976762
105,3.165559698942153
106,0.9603373606993212
107,0.9682698165521916
108,0.263872965516087
109,0.2602004142840789
110,0.34249464404568125
111,1.0578536773010978
112,3.095918810002538
113,0.24663765578282165
114,0.11603274794965551
115,2.274783366562708
116,0.11076989504299867
117,1.6815946131210433
118,0.07888127286760258
119,2.8924250199625288
120,2.7128008357921796
121,0.28397964274945375
122,0.3201679184236288
123,4.687256376343842
124,3.826895678453872
125,3.891293101062578
126,2.3278487459289767
127,3.32797462803761
128,0.537449644670423
129,1.3133028470331731
130,3.641523977188977
131,0.840643954893196
132,1.3897742135307931
133,2.2118086767456138
134,0.4982864837638849
135,0.5177106553625445
136,0.0019121065441896124
137,0.11135715076779217
138,2.979457989987791
139,8.522151728629284
140,6.255244091432572
141,0.9415051921888933
142,1.0283240676737848
143,0.0018009819616778247
144,0.5979782667937957
145,1.2979459348298101
146,3.345360059111761
147,4.5391190093575515
148,1.811135924997259
149,4.620672336889268
150,0.8863262372742806
151,5.447610326664992
152,1.3500043265896249
153,1.3898534378348861
154,3.516571878080171
155,0.4659954825395116
156,0.9599978729981601
157,1.5477624532582617
158,0.7518762253402386
159,0.38173982900115044
160,0.23469569754117028
161,1.589670075323309
162,0.6639536120452347
163,0.6552718017028625
164,0.11073952801229903
165,3.237647946949439
166,1.515081866927606
167,2.01855717100171
168,2.130268224404317
169,0.697976174437972
170,1.8073425922171549
171,0.40849812618951764
172,2.3613316779585
173,1.5501840793133066
174,0.82459115386604
175,0.7529276357177968
176,1.0642282491456374
177,1.4707590632388245
178,3.0072430368680014
179,0.993135095203003
180,0.4119027003997497
181,3.47670051370075
182,1.5838943507412813
183,0.12031551259222555
184,1.3976948641500364
185,0.19842937115402598
186,2.7360829116166037
187,1.2327435382531968
188,0.9289154622682687
189,1.2255607809129365
190,0.2981545006877627
191,0.417660136384844
192,0.3946058977050638
193,0.30475217245676833
194,8.13613026642528
195,4.424037665980642
196,0.48637539130255225
197,1.0221003369590236
198,1.7421510193268612
199,2.4300139551552915
200,0.6605097112390306
201,5.271458629768182
202,3.2549224646750674
203,5.287128241903128
204,1.7073127140785995
205,0.22691427097105135
206,0.08022805406558343
207,9.822014421715359
208,3.00850829391364
209,2.870138429739513
210,1.1157672049829495
211,4.469064143587223
212,0.7100627312817064
213,0.4995525743168021
214,2.575296332875793
215,3.472658368312332
216,0.7180510732606076
217,2.2889102216523525
218,2.5645303643806896
219,0.8789513210299508
220,2.7059190670760223
221,1.395582559565696
222,0.1804246716461025
223,1.438829378123174
224,3.7773529254580787
225,3.3640846617784517
226,2.7475393991732053
227,4.599420241554405
228,1.2364722316162633
229,1.0522688131437783
230,3.218481041372108
231,0.24435829040436743
232,5.191383440461168
233,2.5091047214353397
234,3.300755670994836
235,3.0788882519148713
236,0.3962051508409295
237,0.9579169213695028
238,0.45199195141740284
239,0.7668926608488122
240,2.702477754248358
241,2.510672047618752
242,0.6675168163872766
243,1.2779685075187173
244,0.4885519947023527
245,2.2762704837275933
246,2.2014302403846857
247,0.11055916338658286
248,0.48459753578038484
249,0.33162327335707986
250,0.6849847523820896
251,0.6106306060635561
252,1.6388107572694905
253,1.1600059555809066
