,frequency,peak flux density,duty cycle,loss calculted by iGSE,loss calculted by SE,Measured loss,error for iGSE,error for SE,loss error percent by iGSE
67,80000.0,0.0474,0.1,14.872616150003335,0.5065679098786773,16.9087793,0.12042046997423783,0.9700411306522478,1.1369068581788286
68,80000.0,0.0533,0.1,19.937368213819344,0.6790756140474842,21.0389102,0.05235736907041204,0.9677228712137625,1.0552501199941293
69,80000.0,0.0595,0.1,26.24558152574578,0.8939361604544926,29.267779299999997,0.10326023519844627,0.9694566454362155,1.1151507262770906
70,80000.0,0.067,0.1,35.30676998353652,1.2025642627187216,40.660718800000005,0.13167373756470546,0.9704244219431083,1.1516408558177376
71,80000.0,0.0746,0.1,46.177886815051,1.5728393290449616,50.8935312,0.09265704842561606,0.9690954961866557,1.102119103107421
72,80000.0,0.0838,0.1,61.74561540075468,2.103083077130713,66.86207030000001,0.07652253177756196,0.9685459473854982,1.082863452992369
73,80000.0,0.0937,0.1,81.61270304253907,2.779764903688374,89.5601875,0.08873903326141351,0.9689620468504672,1.0973804831990241
74,80000.0,0.1038,0.1,105.39551848722995,3.5898181578930606,111.35443,0.053513017064251905,0.967762233097569,1.0565385663290043
75,80000.0,0.1173,0.1,143.0468207658052,4.872238231611151,150.100141,0.046990763547615944,0.9675400822467505,1.0493077734718932
76,80000.0,0.1317,0.1,191.03242957824594,6.506649374560503,203.774438,0.06252996473362407,0.9680693543389357,1.0667007609644361
77,80000.0,0.1469,0.1,250.96419567020277,8.547951938839589,260.147828,0.035301591408240525,0.9671419438534017,1.0365933965411769
78,80000.0,0.1646,0.1,333.4593656199402,11.35777405722428,336.71171899999996,0.009659163006618692,0.9662685513561698,1.0097533724206944
79,80000.0,0.1854,0.1,448.90003900515586,15.28973465124006,443.664438,-0.011800812859280469,0.965537615049417,0.9883368221202232
80,80000.0,0.2047,0.1,574.9002674301581,19.581358378614677,543.68075,-0.057422517589887326,0.9639837195291268,0.945695768120423
81,80000.0,0.2319,0.1,785.1492973756547,26.74253369432977,745.476812,-0.05321759810237354,0.9641269409539599,0.9494714119871734
82,80000.0,0.258,0.1,1024.8640648055552,34.90732511228018,915.966688,-0.11888792270746343,0.9618901805386615,0.8937445652109813
83,80000.0,0.29,0.1,1372.5260453985402,46.748846541798834,1225.9158799999998,-0.11959235359488159,0.9618661873098512,0.893182234399079
84,90000.0,0.0204,0.1,2.1894415791969064,0.07457335235368112,2.72733,0.19722161264060215,0.9726570116730718,1.2456737945939587
85,90000.0,0.0239,0.1,3.2518380862153475,0.11075904911306522,3.67892,0.11608893745573501,0.96989359673136,1.131335540842291
86,90000.0,0.0264,0.1,4.169329391550412,0.1420092103616186,4.436439999999999,0.06020832208923988,0.9679902781596013,1.0640656046487753
87,90000.0,0.0298,0.1,5.642899922422833,0.19219967694490947,6.56395,0.1403194840876556,0.9707188999086054,1.163222826957687
88,90000.0,0.0338,0.1,7.729563650109101,0.2632723700402292,9.01531,0.1426180963151459,0.9707971916617145,1.1663413884783458
89,90000.0,0.038,0.1,10.356920872444455,0.35276132364458673,11.9177,0.13096311600019675,0.9704002178570877,1.1506991456995816
90,90000.0,0.042,0.1,13.298928601934016,0.45296741323522705,15.45821,0.1396850863111566,0.9706972920386496,1.1623650643369847
91,90000.0,0.0473,0.1,17.89589318565901,0.6095420681229183,18.662560499999998,0.04108049987786986,0.9673387760418556,1.0428404051358198
92,90000.0,0.053,0.1,23.779419834885932,0.8099375982269956,26.1853398,0.0918804179548615,0.9690690438079785,1.1011765628354158
93,90000.0,0.0596,0.1,31.881260450600166,1.0858898870159195,36.333308599999995,0.12253351871730805,0.9701131020306828,1.139644671712345
94,90000.0,0.0665,0.1,41.91681843372765,1.4277054479572961,46.822230499999996,0.10476673182565166,0.96950795738026,1.117027299532001
95,90000.0,0.0746,0.1,55.85877611723746,1.9025747172318175,61.7337695,0.09516660703446174,0.9691809728671791,1.1051758343296314
96,90000.0,0.084,0.1,75.13629734729578,2.559175650024013,81.8432188,0.08194840759005219,0.9687307551248948,1.0892634011721847
97,90000.0,0.0932,0.1,97.41147274208728,3.317878014699641,102.624344,0.05079565973072344,0.9676696787002151,1.0535139353833058
98,90000.0,0.1043,0.1,129.03072469170846,4.394843775833959,135.506688,0.04779072829447016,0.9675673294012326,1.0501893120709387
99,90000.0,0.1172,0.1,172.66735512955498,5.881126784290627,183.644562,0.05977420050393341,0.967975491785645,1.063574303678936
100,90000.0,0.1308,0.1,227.15627753688202,7.737043675913957,238.681312,0.048286287546123324,0.9675842083693844,1.0507361477661419
101,90000.0,0.1469,0.1,303.57718350193755,10.339973665856874,309.64181199999996,0.019585948224790796,0.966606662068439,1.0199772210417906
102,90000.0,0.1651,0.1,406.4349209980336,13.843353876354367,409.085312,0.006478822202167937,0.9661602275362202,1.0065210710621473
103,90000.0,0.1816,0.1,515.6303584192094,17.56259896039565,496.408875,-0.03872107125242149,0.9646206990952858,0.9627223589430662
104,90000.0,0.206,0.1,706.5100875407317,24.06404728959737,695.98125,-0.015128047689117508,0.9654242879537381,0.9850973995610153
105,90000.0,0.2308,0.1,938.5360608075704,31.966954964339045,848.898812,-0.1055923833800469,0.9623430325117017,0.9044924829734925
