,fs,Bm,D,pred_val_y,y_val,SE,prediction error,iGSE error
31,150000.0,0.024,0.10000000000000003,9.968897975642822,9.271199999999954,0.25550223354270685,7.52543333811018,97.24412984788691
32,420000.0,0.0478,0.5,129.01906028310603,127.04859399999975,7.5415464639851955,1.550954812696534,94.06404571152892
33,160000.0,0.0941,0.5,128.01673393533792,128.53461699999974,8.611210163362038,0.4029132981831795,93.30047393896847
34,410000.0,0.1049,0.5,808.5201630112639,812.1040620000016,51.677782542923794,0.44131031433477724,93.63655657433178
35,430000.0,0.0199,0.9000000000000001,63.555096572782745,60.51262890000017,0.8774483149624182,5.027822667910174,98.54997488803133
36,370000.0,0.0126,0.9000000000000001,16.537545114786646,17.0949491999998,0.21973941964916577,3.260636101879498,98.71459448590132
37,380000.0,0.0417,0.10000000000000003,261.10802077164936,242.03970299999744,4.561433184621496,7.878177644124824,98.11541944231291
38,130000.0,0.1833,0.10000000000000003,943.6799543205302,916.8366249999988,32.56556702334252,2.927820354093236,96.44805125195097
39,200000.0,0.118,0.9000000000000001,712.9411968928183,703.1415619999979,21.737776144799355,1.3936930232009923,96.90847799083744
40,350000.0,0.012700000000000003,0.9000000000000001,14.850991860887405,15.36987989999993,0.20487412889163537,3.376005814544638,98.66704144583696
41,70000.0,0.2328,0.5,363.7132237602315,365.5141559999999,21.76185463079471,0.49271203596514856,94.04623479732076
42,410000.0,0.026300000000000004,0.10000000000000003,109.22342278394059,108.75485199999952,1.6305570419960347,0.43085046351870115,98.5007040954862
43,400000.0,0.1324,0.5,1339.7626484236894,1321.7869999999984,88.83301775357664,1.3599504627970278,93.27932429706325
44,410000.0,0.018799999999999997,0.10000000000000003,54.72109080438058,51.68707029999939,0.7048613292254373,5.869979642435306,98.63629080709292
45,80000.0,0.0298,0.10000000000000003,5.815012921084724,5.013040000000005,0.15888953437188746,15.997736325357845,96.83047543263395
46,350000.0,0.0579,0.10000000000000003,445.82143147406987,426.1649380000001,9.06751436364036,4.612414518734937,97.87229930125308
47,370000.0,0.0694,0.9000000000000001,660.8101422589564,675.601374999999,15.597195165385928,2.1893431967989554,97.69136124606229
48,50000.0,0.2081,0.10000000000000003,280.41214798388916,298.98146899999836,9.547244664127422,6.21086018415051,96.80674367677031
49,100000.0,0.1181,0.5,120.40112839985191,116.38284399999972,7.107220763678654,3.4526432434081102,93.89324017234131
50,490000.0,0.0597,0.5,308.634572613787,300.85321900000054,16.859008560668663,2.5864285712649915,94.39626784891783
51,180000.0,0.1664,0.5,608.0973893552937,599.5475620000003,43.26982924400204,1.4260465553012047,92.78291965700596
52,200000.0,0.0668,0.10000000000000003,199.14801444121244,190.2861559999993,5.246818485693684,4.657122003774766,97.24266935861917
53,260000.0,0.0693,0.9000000000000001,334.61231055279666,333.1840310000022,8.787802970523234,0.4286758727624693,97.362477744162
54,250000.0,0.0303,0.10000000000000003,50.402863168311185,49.33098830000025,1.04418234518449,2.172822611605634,97.88331354962033
55,470000.0,0.0552,0.10000000000000003,731.0833992653958,747.9541249999987,12.958664438542286,2.255582952310476,98.26745197260028
56,450000.0,0.027200000000000002,0.5,39.58591963948664,39.29607029999994,2.061442609247454,0.737603880677862,94.75407440614373
57,270000.0,0.0816,0.10000000000000003,563.656930836619,556.3840000000012,14.048507010944174,1.307178286330641,97.47503396737791
58,380000.0,0.1658,0.5,2058.6807245801647,2044.314379999999,143.4311526725267,0.7027463447263818,92.98389943955064
59,120000.0,0.0739,0.10000000000000003,97.62562267977749,97.10721089999984,2.9580235204415803,0.5338550813816564,96.95385801628292
60,170000.0,0.0345,0.9000000000000001,28.493079092167946,29.50876950000002,0.7744032854202345,3.4419951256594223,97.37568425067595
61,280000.0,0.0948,0.5,309.3211754560485,304.524656,21.668575551964864,1.575084106177756,92.88445939432738
62,130000.0,0.015199999999999998,0.9000000000000001,2.5262216292092545,2.3147100000000402,0.06477506028312519,9.13771613762461,97.2015906837952
63,490000.0,0.0119,0.10000000000000003,30.215579452573518,30.7087207000005,0.2999330860896521,1.6058671158742712,99.02329670773408
64,60000.0,0.2912,0.5,514.0631850675277,521.4153439999989,29.673078060091765,1.410038852341714,94.30912833664291
65,480000.0,0.015300000000000001,0.5,12.429918603932574,12.750240199999983,0.5435242924868113,2.5122789143016226,95.73714468150324
66,150000.0,0.2939,0.5,1759.2186784441242,1747.8019999999985,133.4772292435948,0.6532020471498285,92.36313785865934
67,60000.0,0.1195,0.9000000000000001,97.80756062967048,94.88372659999999,3.206270933310199,3.0814915628224155,96.62084211044238
68,110000.0,0.0245,0.9000000000000001,5.613882415148959,5.610369999999995,0.1629694738214802,0.06260576662437299,97.09520987347571
69,490000.0,0.0568,0.9000000000000001,751.4885050442892,750.2558119999941,14.886958216577757,0.16430303165651056,98.01574903140131
70,390000.0,0.019500000000000003,0.9000000000000001,48.61338817050249,48.08532809999965,0.7123130091401713,1.0981729591293834,98.51864791759594
71,470000.0,0.0388,0.9000000000000001,314.6710579665504,305.27090599999826,5.371152175187884,3.0792819694884987,98.24052929066619
72,290000.0,0.018799999999999997,0.10000000000000003,24.145889341673186,24.413109400000014,0.4028052991001303,1.0945760900363952,98.35004508233544
73,340000.0,0.0247,0.9000000000000001,59.717043791821105,59.02540000000018,1.0300479025711855,1.1717731549822965,98.25490737450117
74,100000.0,0.024,0.10000000000000003,4.810730653961359,4.04073999999999,0.1326932513051311,19.05568420540226,96.71611508522867
75,60000.0,0.0838,0.10000000000000003,44.76158229610853,43.39510000000023,1.321198050749155,3.1489322437517018,96.95542111724792
76,390000.0,0.1324,0.5,1275.5690440084438,1260.9335000000012,85.27210310501779,1.1606911870009464,93.23738300988771
77,340000.0,0.0842,0.5,331.7150252391465,329.9415310000008,22.05141996945112,0.5375177334512905,93.31656736191509
78,350000.0,0.0701,0.9000000000000001,604.9656548000225,604.9938750000017,14.6196648527456,0.004664543088003909,97.58350200607475
79,160000.0,0.03769999999999999,0.10000000000000003,32.850554854048525,32.71011909999999,0.8763115836143669,0.4293342791544045,97.32097709294379
80,80000.0,0.0533,0.10000000000000003,23.31811591970215,21.038910199999908,0.6790756140474841,10.833287931911292,96.77228712137625
81,490000.0,0.0116,0.9000000000000001,27.772230652750324,26.51505079999998,0.2813985827775589,4.741382025752502,98.93872131379224
82,90000.0,0.1043,0.10000000000000003,139.31436712042503,135.50668800000025,4.394843775833959,2.8099565981752668,96.75673294012327
83,340000.0,0.0288,0.10000000000000003,87.33814766949304,89.81364060000008,1.5117368739114863,2.756254967474331,98.31680704199015
84,250000.0,0.0337,0.10000000000000003,64.67975715998708,62.36644139999989,1.3619507080730457,3.7092316124793157,97.81621224892744
85,460000.0,0.1316,0.5,1727.4065867865222,1716.8325000000018,109.66815930823223,0.6159067227886471,93.61218061119928
86,150000.0,0.0421,0.10000000000000003,37.492297037131266,37.076128900000064,1.040237507093801,1.1224692260987383,97.19432007074019
87,370000.0,0.0343,0.5,44.092201999504894,43.79283979999998,2.6818473114130956,0.683587090657027,93.87605982242538
88,320000.0,0.1486,0.5,1144.2602270101318,1149.5082500000003,82.64457508786064,0.4565450478383742,92.81044089175866
89,250000.0,0.0138,0.10000000000000003,8.8110218231301,8.661479999999898,0.14638018951725584,1.72651582789781,98.3099864051264
90,150000.0,0.0422,0.5,16.864538330200347,16.77910000000007,1.046421229562375,0.5091949520550897,93.7635437564448
91,80000.0,0.1854,0.10000000000000003,450.84437950092564,443.6644380000004,15.28973465124006,1.6183270251029716,96.5537615049417
92,440000.0,0.016600000000000004,0.10000000000000003,48.67875705448978,47.77964060000027,0.5789410132976478,1.8817982789295058,98.78831023836199
93,320000.0,0.0857,0.9000000000000001,772.4623171110431,813.1675619999975,20.89535003377125,5.005763484814763,97.4303758523792
94,240000.0,0.0408,0.10000000000000003,92.55809138682338,90.48019999999941,2.0556050519295432,2.296515024087013,97.72811614924639
95,90000.0,0.2908,0.10000000000000003,1542.2518352752054,1499.143250000001,56.939954790293655,2.87554810223802,96.20183362795427
96,290000.0,0.23320000000000002,0.5,2764.4638384736936,2758.5315,217.29687970800302,0.21505422264322746,92.12273342871005
97,180000.0,0.026300000000000004,0.10000000000000003,17.761316122765248,18.185029300000043,0.43115497660959434,2.330010968059282,97.62906636279331
98,210000.0,0.029399999999999996,0.10000000000000003,32.17189879765502,33.13366020000017,0.7306418943335125,2.902671774080513,97.79486513134005
99,500000.0,0.0333,0.10000000000000003,279.01660903869094,261.7601559999998,4.051733998065965,6.592467433695727,98.45211965794138
100,170000.0,0.0247,0.9000000000000001,13.326097980862896,13.075540000000073,0.336064820135185,1.9162342883186565,97.42982071765155
101,300000.0,0.0429,0.5,49.61462353727701,49.259179700000054,3.3418746370473293,0.721578880204044,93.21573226066667
102,200000.0,0.2353,0.5,1582.2976387894723,1568.9487499999996,121.90608380132063,0.8508173889983832,92.23007865608609
103,220000.0,0.2096,0.5,1391.4714246900048,1395.2928799999997,106.5186400013756,0.2738819472794069,92.36585798378218
104,390000.0,0.0536,0.5,144.53355053800223,144.47376599999984,8.906475704322045,0.04138089540933672,93.83522977844845
105,340000.0,0.0206,0.10000000000000003,42.28402046214866,43.43973049999993,0.6545231071698119,2.6604908100230347,98.49326158418543
106,50000.0,0.1336,0.5,62.82613186674128,64.72003909999998,3.1554436952867153,2.9263073069724124,95.12447189592827
107,330000.0,0.0658,0.10000000000000003,518.2194695158108,500.7441559999992,11.349159884829302,3.4898686897130116,97.73354122083268
108,240000.0,0.0845,0.5,181.02507910706115,179.17878099999993,12.672487958318438,1.0304222948481923,92.92746167398111
109,370000.0,0.0478,0.5,98.36352787346074,97.17707029999983,6.144818345138109,1.2209233822321925,93.67667874101559
110,280000.0,0.023,0.10000000000000003,34.28174556641462,36.5828789000001,0.6298487245218958,6.290192031839981,98.27829645052378
111,500000.0,0.0597,0.5,323.328807538561,314.0477500000004,17.418462403485478,2.9553013955873286,94.45356242689671
112,220000.0,0.2936,0.5,3003.2653256986405,3054.1742500000046,247.2145845509566,1.6668637783637925,91.90568172228693
113,80000.0,0.0269,0.10000000000000003,4.553744986210054,4.0309099999999685,0.12303123041089137,12.970644003713547,96.94780507600288
114,260000.0,0.0394,0.9000000000000001,93.5947731249639,93.16431249999998,2.1440218440579546,0.46204454625682306,97.69866616677072
115,240000.0,0.1182,0.5,411.42626466154724,407.11653100000063,29.309029418782995,1.058599524553965,92.80082551627387
116,470000.0,0.0426,0.5,126.47981244130611,126.21195300000011,6.783269946448549,0.21222985219632956,94.6254932395757
117,140000.0,0.0526,0.10000000000000003,56.67099547880053,53.89346880000016,1.62293075500342,5.153735212531657,96.98863184883098
118,450000.0,0.0464,0.10000000000000003,468.36098318425,443.84796899999884,7.827560472309484,5.522840228260962,98.23643206254944
119,80000.0,0.0851,0.9000000000000001,66.83112978955931,68.57485940000022,2.185537428539435,2.542811790935882,96.81291737575268
120,90000.0,0.1332,0.9000000000000001,240.35268582058248,242.50065599999965,8.096587933524372,0.8857585026150093,96.66120988409845
121,80000.0,0.027300000000000005,0.9000000000000001,4.171051606334649,4.108839999999951,0.12765262392960608,1.5140917225956525,96.89321988859125
122,310000.0,0.0669,0.5,157.52793869119643,156.21376600000002,10.6924197620753,0.8412656098415834,93.15526407443804
123,120000.0,0.0945,0.9000000000000001,164.1616244395381,168.08357799999993,5.467362012473389,2.333335360377589,96.74723606105447
124,160000.0,0.2097,0.5,887.7816896511393,869.7543749999993,63.747005748592784,2.072690309967117,92.67068869316203
125,460000.0,0.0138,0.9000000000000001,34.26793672766587,35.4377000000008,0.3921041377550374,3.300900657590381,98.89353954191432
126,500000.0,0.0213,0.9000000000000001,105.58938826962807,98.20742189999952,1.3268708914583414,7.516709253548376,98.64890976080255
127,210000.0,0.2349,0.5,1682.0297664101715,1675.4061200000044,131.34671706338315,0.3953457213208159,92.16030576136471
128,230000.0,0.0678,0.9000000000000001,252.79628792439527,249.72832800000012,6.8249447955357425,1.22851898659857,97.2670522202288
129,410000.0,0.010599999999999998,0.10000000000000003,16.004490561872984,16.421200000000237,0.1684308568880546,2.537630856010807,98.97430847387491
130,90000.0,0.186,0.5,298.510179291986,300.3390310000008,18.6450185460857,0.608929083218217,93.79200948874153
131,130000.0,0.20940000000000003,0.5,659.4241719895092,649.5850000000005,45.41403703323165,1.5146858362660323,93.00876143488047
132,80000.0,0.1317,0.10000000000000003,201.21889140177151,203.77443799999892,6.506649374560503,1.2541055803218175,96.80693543389356
133,160000.0,0.0324,0.5,9.504373985325651,9.20379999999998,0.6001863801850789,3.2657596354296308,93.47892848404919
134,220000.0,0.119,0.5,364.73176937087004,361.62109400000077,25.89747010031865,0.8602029645066189,92.83850678790364
135,420000.0,0.0428,0.9000000000000001,304.20711327258766,303.9647809999977,5.722508725454132,0.0797237995114896,98.11737770848715
136,210000.0,0.0424,0.5,26.790264093133736,25.95821089999998,1.823747261354022,3.205356472135593,92.97429523020777
137,120000.0,0.015300000000000001,0.10000000000000003,2.35582122945003,2.2846299999999604,0.05785624178344406,3.1160944857622734,97.46758810908352
138,150000.0,0.0763,0.9000000000000001,146.59815069229563,146.04035900000068,4.594875808605339,0.38194352308799306,96.85369452658952
139,110000.0,0.061,0.9000000000000001,48.579650073369635,50.467351600000306,1.5914849836156328,3.7404410312481304,96.8465058435608
140,420000.0,0.0271,0.9000000000000001,114.06647844965825,117.6205469999991,1.8270798258026577,3.0216391956933215,98.44663209583383
141,270000.0,0.0369,0.10000000000000003,93.49966953333337,92.6780999999999,1.9345995654340236,0.8864764527255894,97.91256017825782
142,110000.0,0.0266,0.10000000000000003,7.04876010659073,6.772789999999937,0.20013859931563616,4.0746886673113405,97.04496080174287
143,380000.0,0.030700000000000005,0.5,35.83083510951943,35.31280860000004,2.1224942130972764,1.4669649060975196,93.98944944555537
144,320000.0,0.0364,0.10000000000000003,130.19678148703588,130.33161699999943,2.4604833925663296,0.10345572016001957,98.11213621897568
145,330000.0,0.0418,0.10000000000000003,190.4452750052457,180.13873400000068,3.6533760215946014,5.721446341043436,97.97190979392884
146,360000.0,0.1651,0.5,1835.9402497166377,1840.5976199999982,130.04991145904336,0.25303576581613113,92.93436490159954
147,110000.0,0.1473,0.10000000000000003,440.7313788353331,428.8646880000003,14.3977839897831,2.7670011468355717,96.64281429722583
148,160000.0,0.0191,0.10000000000000003,6.812540629724791,6.649389999999963,0.16029506408625238,2.453617996911426,97.58932677905412
149,380000.0,0.0584,0.10000000000000003,539.2187736907032,522.0829380000006,10.58108004663465,3.282205650379363,97.97329518425391
150,410000.0,0.0329,0.10000000000000003,181.34021297053596,172.3748439999996,2.852734391039645,5.2010889538710074,98.34504018983209
151,290000.0,0.030100000000000002,0.5,19.564917338155276,19.28508010000003,1.3054157720311732,1.4510556176287024,93.23095488708303
152,390000.0,0.0392,0.10000000000000003,240.57905065988825,238.73939100000106,4.076182898317565,0.7705723182845772,98.29262239413288
153,270000.0,0.0381,0.5,30.890773850832982,30.335019499999987,2.095620277931566,1.8320553604160208,93.09174573653542
154,410000.0,0.0271,0.5,31.628572277779575,32.14166019999999,1.7573020998166076,1.5963329803991098,94.5326343167034
155,420000.0,0.05349999999999999,0.5,168.9835775639312,166.9887339999999,9.99279684057338,1.1945976929984297,94.01588562221605
156,260000.0,0.0213,0.10000000000000003,24.875822210867216,24.66522070000006,0.4612309793698124,0.853839961250201,98.13003506038034
157,390000.0,0.0692,0.10000000000000003,804.6958886256043,833.3018750000008,16.860073171728562,3.4328479549378734,97.97671484037781
158,460000.0,0.012299999999999998,0.9000000000000001,26.6400190607762,28.383339799999717,0.29414159362765346,6.142056401775291,98.96368223154748
159,420000.0,0.0126,0.10000000000000003,24.570133056300442,26.334050799999893,0.26968657984243194,6.6982393141713645,98.97590164957671
160,480000.0,0.026999999999999996,0.5,45.538674549365155,45.32130000000007,2.246238064806237,0.4796299959733776,95.0437474988444
161,390000.0,0.0138,0.9000000000000001,22.879734490709197,23.757189499999967,0.30029793347854294,3.693429348159097,98.73597029026291
162,60000.0,0.2097,0.9000000000000001,377.1401870520251,366.9990309999992,13.065827372178136,2.763265075766897,96.4398196538622
163,140000.0,0.1056,0.5,140.69559628091562,141.43948399999962,9.256580977396869,0.5259406341471115,93.45544771826451
164,270000.0,0.1492,0.5,852.1097052878999,857.9110620000023,63.43881936551011,0.6762188959981416,92.60543170784875
165,80000.0,0.0838,0.10000000000000003,69.2344412326744,66.86207029999971,2.1030830771307123,3.5481565587637727,96.8545947385498
166,320000.0,0.0324,0.10000000000000003,99.78035317131997,102.45749999999974,1.839587737308392,2.612933976214307,98.20453579551678
167,380000.0,0.1061,0.5,716.1170730527017,707.7746879999993,47.02400309090021,1.1786780728590311,93.35607730988816
168,110000.0,0.0478,0.10000000000000003,28.952927127859,28.78908980000003,0.8654427073632789,0.5690951989005479,96.99385179116264
169,370000.0,0.1182,0.5,878.5105764196604,875.9916879999979,58.9895736457175,0.28754706855877415,93.26596650929436
170,200000.0,0.038000000000000006,0.10000000000000003,52.925488536471306,51.5721405999999,1.2819021103496517,2.624184144242039,97.51435155602276
171,100000.0,0.20750000000000002,0.10000000000000003,827.2277522722515,791.5471879999996,29.05224724309724,4.507698948739354,96.32968852855085
172,210000.0,0.0247,0.5,7.251590173666584,6.869550000000024,0.472840642117518,5.561356619670267,93.11686148121032
173,450000.0,0.0571,0.9000000000000001,645.9563865177889,633.6023120000008,13.14496814733972,1.949815252218987,97.92535981981396
174,230000.0,0.1063,0.5,296.91029194902507,294.3138120000001,20.989714098851767,0.8822147799930526,92.86825380154032
175,220000.0,0.2614,0.5,2288.6750630984307,2331.8127499999982,184.94335401026535,1.8499635916978157,92.06868759036225
176,470000.0,0.0379,0.5,96.21520609479485,95.34932029999986,5.0652923281187405,0.9081195252054591,94.68764715660092
177,390000.0,0.0218,0.9000000000000001,61.61132507917009,61.50080860000016,0.9411057399534535,0.1796992294666035,98.46976688375858
178,230000.0,0.0225,0.5,6.637026640517176,6.394499999999959,0.43385388265778957,3.792738142422682,93.2152023980328
179,360000.0,0.0673,0.9000000000000001,587.1743959371355,625.7898749999996,13.819157158408752,6.17067814701606,97.79172567175064
180,300000.0,0.0184,0.10000000000000003,24.891578489839656,25.657179700000174,0.4032303682044507,2.9839647970369607,98.42839169028213
181,180000.0,0.0384,0.9000000000000001,41.28374898904564,42.89080860000003,1.1098804897974208,3.74686247102925,97.4123115743791
182,250000.0,0.010800000000000004,0.9000000000000001,4.834288451920206,5.168179999999959,0.07934792924875467,6.460524751068176,98.4646833266497
183,380000.0,0.1182,0.5,925.0096033305776,917.8337500000007,61.58719224865129,0.781824958014123,93.28994033520219
184,330000.0,0.022699999999999998,0.9000000000000001,46.906113933922505,44.63473050000033,0.7948690431176288,5.088825245449074,98.21916916667028
185,370000.0,0.0614,0.9000000000000001,507.59461868965445,517.0867189999983,11.48588601713572,1.8356882823640823,97.77873118858119
186,250000.0,0.0848,0.5,195.11727617058614,193.11053099999992,13.65698679728027,1.0391692054257853,92.92789123070648
187,440000.0,0.034,0.5,63.688266595112985,63.62583979999994,3.47137012795811,0.09811547526803376,94.54408752973643
188,300000.0,0.0291,0.10000000000000003,67.48276956682751,70.1613203000001,1.2673098548030541,3.8177028620890727,98.19372005916618
189,350000.0,0.0754,0.5,267.9295295053465,267.3516250000005,17.539360741682767,0.21615896493840162,93.43959074807091
190,500000.0,0.0169,0.10000000000000003,66.1419220245479,63.483910200000885,0.7443501957422995,4.186906282510262,98.82749787560772
191,330000.0,0.0468,0.10000000000000003,245.6972179997035,231.34542199999868,4.844846000788802,6.203622218080849,97.90579560256488
192,370000.0,0.0363,0.10000000000000003,180.55739279170567,175.14321900000093,3.0897334029397214,3.091283706339046,98.23588179971748
193,200000.0,0.0303,0.9000000000000001,29.636303067091646,30.29952929999991,0.7280805944716988,2.1888994589373603,97.5970564187223
194,400000.0,0.012700000000000003,0.9000000000000001,20.188739598815094,20.784849600000125,0.25421215200112357,2.8680024761162013,98.77693533081364
195,90000.0,0.0575,0.5,19.12295809526872,18.71302930000002,0.9928137699820887,2.1906062813074363,94.69453206070656
196,60000.0,0.23200000000000004,0.5,290.7666837867017,304.1578749999995,16.818288605224392,4.402710669022718,94.47053981251533
197,310000.0,0.0396,0.9000000000000001,136.6772213547034,133.22032799999928,2.8850848218132725,2.594869271530487,97.83435090940979
198,130000.0,0.0952,0.9000000000000001,193.0968659911134,194.82501600000006,6.338069525634307,0.8870267506543777,96.74678865385835
199,120000.0,0.2942,0.5,1307.1452803558154,1272.81375,93.30763914199149,2.697294113597956,92.66918359877936
200,280000.0,0.010500000000000002,0.10000000000000003,6.158814884721309,6.946410000000104,0.08881838687409882,11.338160507064558,98.72137713043
201,150000.0,0.1646,0.10000000000000003,930.2120930942459,913.4564999999961,31.364327530260407,1.8343066248091557,96.56641257353135
202,410000.0,0.018100000000000005,0.9000000000000001,46.4676772709397,44.3633594000001,0.6411138532335023,4.743369076192184,98.55485729235939
203,340000.0,0.0344,0.9000000000000001,120.77092671601186,123.78432799999963,2.3564172577043205,2.4343964479798963,98.09635250618776
204,380000.0,0.0235,0.10000000000000003,72.53975769551703,73.26557030000043,1.0886271436414106,0.9906598713576168,98.51413544017494
205,480000.0,0.0182,0.10000000000000003,70.50127634664787,70.56535160000047,0.8385581193880007,0.09080271252074072,98.811657420569
206,270000.0,0.0278,0.9000000000000001,46.90298935639135,46.30062109999985,0.9535830593405379,1.3009939004716768,97.940452985974
207,230000.0,0.0845,0.5,169.5295694544679,166.93753100000004,11.830267150594066,1.5526996469522802,92.91335682292194
208,260000.0,0.0441,0.9000000000000001,121.37630308231897,118.221367,2.8411687461428823,2.668668247017452,97.59673837459275
209,420000.0,0.0489,0.10000000000000003,452.2709085575305,456.9724999999995,7.982612202831946,1.0288565378592835,98.25315260703172
210,100000.0,0.2621,0.10000000000000003,1387.112989949435,1388.1092500000075,52.07381827460482,0.07177101158086568,96.24857926171126
211,330000.0,0.011499999999999996,0.9000000000000001,10.414452131013691,10.573870099999992,0.14538082587645462,1.5076596125982347,98.62509351352392
212,100000.0,0.094,0.5,70.68622397602644,68.02188279999996,4.018584597157357,3.916888310575379,94.09221792790869
213,290000.0,0.0849,0.5,250.69522264017235,247.6925469999996,17.4096976145612,1.2122591803994647,92.97124688432339
214,190000.0,0.0611,0.9000000000000001,136.2276093206184,134.7882810000003,3.864837217426299,1.0678438139722988,97.13266080051403
215,70000.0,0.0752,0.10000000000000003,43.681136396264655,43.458828099999934,1.2932022265047944,0.5115377150833055,97.02430488109549
216,310000.0,0.20830000000000004,0.5,2371.443901263255,2408.828249999996,182.53493969927064,1.5519723640214216,92.42225178572731
217,200000.0,0.0339,0.10000000000000003,40.50202555714819,39.82446090000007,0.9637943310309947,1.7013781023916292,97.57989358989416
218,110000.0,0.2584,0.10000000000000003,1522.497707848258,1532.2463800000003,58.62470875567246,0.6362339816226102,96.17393719959891
219,360000.0,0.030399999999999996,0.5,31.099017476450886,31.03123049999995,1.8977941736988733,0.2184475941130859,93.88424453971015
220,90000.0,0.1469,0.10000000000000003,316.2198052588943,309.6418120000002,10.339973665856874,2.1243879230671,96.66066620684391
221,280000.0,0.0427,0.9000000000000001,130.57217033086138,137.54090599999938,2.954627200627817,5.06666407238733,97.85181929757842
222,90000.0,0.148,0.5,176.15207620689335,173.76398399999994,10.5344872015099,1.3743309470237626,93.9374737163543
223,260000.0,0.1664,0.5,1038.181737359069,1057.0708800000014,78.38731220522821,1.7869324563109952,92.58447908382188
224,300000.0,0.0571,0.10000000000000003,313.0552652632092,305.71903099999963,6.826744868675899,2.399665548858025,97.76698727379
225,300000.0,0.010000000000000002,0.9000000000000001,6.132060268790927,6.897309999999976,0.08789928591858143,11.094901218142311,98.72560047440841
226,70000.0,0.289,0.10000000000000003,1072.2173801086822,978.186937999998,37.352014117921584,9.612727225834654,96.18150553162245
227,80000.0,0.0303,0.9000000000000001,5.343568022777696,5.0219099999999415,0.16563350645096975,6.405093336554376,96.70178265936723
