,frequency,peak flux density,analytical loss,Measured loss,loss calculted by iGSE,loss calculted by SE,loss error percent by iGSE
102,90000.0,0.1651,0.0,409.085312,406.4349209980336,0.1,1.0065210710621473
103,90000.0,0.1816,0.0,496.408875,515.6303584192094,0.1,0.9627223589430662
104,90000.0,0.206,0.0,695.98125,706.5100875407317,0.1,0.9850973995610153
105,90000.0,0.2308,0.0,848.898812,938.5360608075704,0.1,0.9044924829734925
106,90000.0,0.2588,0.0,1118.8535,1249.3456858101017,0.1,0.8955515776840516
107,90000.0,0.2908,0.0,1499.14325,1671.7326042176664,0.1,0.8967601913235195
108,100000.0,0.0186,0.0,2.59014,2.060876862303684,0.1,1.2568145372376573
109,100000.0,0.0216,0.0,3.3777600000000003,2.9942438573223806,0.1,1.1280844717238834
110,100000.0,0.024,0.0,4.04074,3.895816836936637,0.1,1.0371996860040575
111,100000.0,0.0271,0.0,5.96028,5.2771408828661945,0.1,1.1294525070103434
112,100000.0,0.0301,0.0,8.08908,6.85977111946152,0.1,1.1792055243725068
113,100000.0,0.0339,0.0,10.6758301,9.232082827730586,0.1,1.1563837001042498
114,100000.0,0.0382,0.0,13.9519297,12.441292463531411,0.1,1.121421246297091
115,100000.0,0.0423,0.0,17.0808301,16.05012103981323,0.1,1.0642181487373235
116,100000.0,0.0478,0.0,23.8079902,21.78219178116516,0.1,1.0930025058629098
117,100000.0,0.0534,0.0,32.6418809,28.72753579495469,0.1,1.1362576008253644
118,100000.0,0.0601,0.0,42.7772109,38.59570800589488,0.1,1.1083411371405978
119,100000.0,0.067,0.0,55.0309102,50.63547382285238,0.1,1.0868054753970506
120,100000.0,0.0755,0.0,74.22867969999999,68.24044978947774,0.1,1.08775191149818
121,100000.0,0.0832,0.0,92.0409062,86.9774958614606,0.1,1.0582151772523376
122,100000.0,0.0937,0.0,122.709773,117.04548137509288,0.1,1.0483939367702277
123,100000.0,0.1055,0.0,166.941766,157.41427040258685,0.1,1.0605249801879244
124,100000.0,0.118,0.0,218.543125,208.22383302958025,0.1,1.049558649556479
125,100000.0,0.1325,0.0,283.679438,278.14708524690656,0.1,1.0198900259845702
126,100000.0,0.1487,0.0,376.580375,371.0411417716476,0.1,1.0149288922568094
127,100000.0,0.1646,0.0,459.19875,478.2332959573143,0.1,0.9601982000872369
128,100000.0,0.1863,0.0,648.59,651.6292346797416,0.1,0.995335944862518
129,100000.0,0.2075,0.0,791.547188,852.9614946297359,0.1,0.9279987349764302
130,100000.0,0.2326,0.0,1030.923,1134.5383605357029,0.1,0.9086717874512608
131,100000.0,0.2621,0.0,1388.10925,1528.8649272092912,0.1,0.9079345240352794
132,100000.0,0.2925,0.0,1789.935,2011.0851336668863,0.1,0.8900344247169412
133,110000.0,0.0167,0.0,2.47203,1.836671700066268,0.1,1.3459291608352262
134,110000.0,0.0189,0.0,2.6853800000000003,2.502062335100721,0.1,1.0732666258260508
135,110000.0,0.0211,0.0,3.82319,3.2943040176702465,0.1,1.1605455900526707
136,110000.0,0.0239,0.0,5.48583,4.497331308298717,0.1,1.2197967247548012
137,110000.0,0.0266,0.0,6.77279,5.87598327168748,0.1,1.1526224100455909
138,110000.0,0.0299,0.0,8.769260000000001,7.869787555654042,0.1,1.1142943742744025
139,110000.0,0.0338,0.0,12.2996396,10.69007978917598,0.1,1.1505657434338092
140,110000.0,0.0374,0.0,14.9608096,13.76540782620832,0.1,1.0868409994737478
141,110000.0,0.0422,0.0,21.7306699,18.61216144795804,0.1,1.1675521921922771
142,110000.0,0.0478,0.0,28.789089800000003,25.40902598728845,0.1,1.133026107116523
143,110000.0,0.053,0.0,35.3948086,32.887224542313774,0.1,1.0762479684006137
144,110000.0,0.0596,0.0,46.5528594,44.09216786663057,0.1,1.0558079054042546
145,110000.0,0.0666,0.0,61.8895586,58.18949195096023,0.1,1.0635865089208554
146,110000.0,0.0748,0.0,83.20939999999999,77.77181203802905,0.1,1.069917208040775
147,110000.0,0.0831,0.0,110.866719,101.15527235007592,0.1,1.0960053433133463
148,110000.0,0.0933,0.0,145.681312,135.08264895299104,0.1,1.0784605804606135
149,110000.0,0.1041,0.0,185.702297,177.59742252361707,0.1,1.0456362167942224
150,110000.0,0.117,0.0,241.952266,237.7842942553272,0.1,1.0175283727536577
151,110000.0,0.1311,0.0,321.920969,315.963044941296,0.1,1.0188563952465104
152,110000.0,0.1473,0.0,428.864688,422.71275087676247,0.1,1.0145534694907536
153,110000.0,0.1646,0.0,563.148688,557.8613193311998,0.1,1.0094779266559277
154,110000.0,0.1828,0.0,693.7404379999999,724.9535275745266,0.1,0.9569447028157017
155,110000.0,0.2059,0.0,950.354125,975.92744461718,0.1,0.9737958802590991
156,110000.0,0.2322,0.0,1213.63338,1317.7658015493826,0.1,0.9209780513146211
157,110000.0,0.2584,0.0,1532.2463799999998,1721.196256663152,0.1,0.8902217710899131
158,120000.0,0.0153,0.0,2.28463,1.6986343965867297,0.1,1.344980417558235
159,120000.0,0.0188,0.0,3.69662,2.841874667056046,0.1,1.30076813128054
160,120000.0,0.0213,0.0,4.797890000000001,3.88205520447981,0.1,1.2359149335288526
161,120000.0,0.0237,0.0,5.70316,5.068740990817394,0.1,1.1251630356200737
162,120000.0,0.0267,0.0,7.51513,6.82675339190213,0.1,1.100835136203165
163,120000.0,0.0297,0.0,9.86959,8.907256183309505,0.1,1.1080393105223274
164,120000.0,0.0333,0.0,13.1148701,11.854246826586296,0.1,1.1063435992058492
165,120000.0,0.0374,0.0,18.608039100000003,15.84351787822162,0.1,1.174489102926975
166,120000.0,0.0419,0.0,22.968339800000003,21.043542617415085,0.1,1.0914673549781493
167,120000.0,0.047,0.0,30.2607305,28.037458924037825,0.1,1.0792964719800646
168,120000.0,0.0527,0.0,41.2806094,37.31909131704881,0.1,1.1061525868702333
169,120000.0,0.0591,0.0,53.97625,49.69167388397273,0.1,1.086223219729557
170,120000.0,0.0662,0.0,70.395,65.9737561422566,0.1,1.0670151908314882
171,120000.0,0.0739,0.0,97.1072109,86.84629942853192,0.1,1.1181502440401856
172,120000.0,0.0829,0.0,122.761961,115.72753689808911,0.1,1.0607843585931105
173,120000.0,0.0924,0.0,158.593562,151.75587046131636,0.1,1.045057179784202
174,120000.0,0.1037,0.0,214.585547,202.45209294291655,0.1,1.0599324703474644
175,120000.0,0.1164,0.0,280.056531,270.1889086177184,0.1,1.03652119708675
176,120000.0,0.1306,0.0,367.649188,360.2077281704073,0.1,1.0206588011517406
177,120000.0,0.1462,0.0,477.790594,477.50212421116805,0.1,1.0006041225247082
178,120000.0,0.1626,0.0,620.94125,622.766320687762,0.1,0.9970694133142163
179,120000.0,0.1842,0.0,837.6318120000001,850.4530146691718,0.1,0.9849242668930285
180,120000.0,0.2053,0.0,1042.02144,1115.100100497609,0.1,0.9344644839822022
181,120000.0,0.2288,0.0,1326.19625,1461.8298006570026,0.1,0.9072165921121298
182,130000.0,0.0149,0.0,2.43461,1.809380080663927,0.1,1.3455492441956438
183,130000.0,0.0169,0.0,3.28932,2.4784629699274308,0.1,1.3271612446549126
184,130000.0,0.0193,0.0,4.22337,3.453465633024485,0.1,1.222936739144917
185,130000.0,0.0213,0.0,5.14038,4.418082226840234,0.1,1.1634867202723718
186,130000.0,0.0239,0.0,7.1766000000000005,5.891006545637071,0.1,1.2182298465302253
187,130000.0,0.0267,0.0,9.40025,7.769378908620037,0.1,1.2099100984211917
188,130000.0,0.0299,0.0,11.9508301,10.308551188475564,0.1,1.159312291465402
189,130000.0,0.0337,0.0,16.4951094,13.899554716437486,0.1,1.1867365348397123
190,130000.0,0.0378,0.0,20.9613809,18.516797770832188,0.1,1.132019756300333
191,130000.0,0.0418,0.0,28.5554297,23.806659273834452,0.1,1.199472356517693
192,130000.0,0.0471,0.0,37.4872188,32.07869551584595,0.1,1.1686017213973803
193,130000.0,0.0529,0.0,49.2182812,42.87585850376149,0.1,1.147925264182922
194,130000.0,0.0593,0.0,63.7855391,57.0323286187246,0.1,1.1184102182890392
195,130000.0,0.0659,0.0,82.744,74.23614508747656,0.1,1.1146052896806289
196,130000.0,0.0741,0.0,107.634031,99.5074773257252,0.1,1.0816677690227594
197,130000.0,0.0826,0.0,144.499141,130.51950659794767,0.1,1.1071076252618333
198,130000.0,0.0929,0.0,192.976234,175.0542768970649,0.1,1.1023794300865528
199,130000.0,0.1042,0.0,251.436109,233.19165497896225,0.1,1.0782380228086794
200,130000.0,0.117,0.0,329.156219,311.47112317987626,0.1,1.0567792469477517
201,130000.0,0.1298,0.0,407.128188,403.6999595148261,0.1,1.0084920208793036
202,130000.0,0.1462,0.0,563.9306879999999,543.4347367913097,0.1,1.0377155706492152
203,130000.0,0.1643,0.0,720.842875,727.4139577443551,0.1,0.9909665154560253
204,130000.0,0.1833,0.0,916.836625,956.1110536223624,0.1,0.9589227334277063
205,130000.0,0.2053,0.0,1221.722,1269.071065622933,0.1,0.9626899809588745
206,140000.0,0.0134,0.0,2.37983,1.564646764089964,0.1,1.5210014519693627
207,140000.0,0.0151,0.0,2.73547,2.1086442148579736,0.1,1.2972648399977924
208,140000.0,0.0169,0.0,3.58929,2.793763663350714,0.1,1.2847507636688091
209,140000.0,0.019,0.0,5.20163,3.743392319076832,0.1,1.3895497870986677
210,140000.0,0.0212,0.0,6.4667,4.921929024526242,0.1,1.313854784938198
211,140000.0,0.0238,0.0,8.21795,6.571244902330724,0.1,1.2505925623142145
212,140000.0,0.0269,0.0,11.33046,8.922575775285765,0.1,1.2698642505658202
213,140000.0,0.0296,0.0,13.5929199,11.330890733719054,0.1,1.1996338345713178
214,140000.0,0.0333,0.0,19.1746699,15.207340956054995,0.1,1.2608824879648248
215,140000.0,0.0375,0.0,25.142169900000003,20.461054494398915,0.1,1.2287817280816349
216,140000.0,0.0416,0.0,31.0501699,26.5156365539717,0.1,1.1710135578604122
217,140000.0,0.0468,0.0,40.3408086,35.58699269273888,0.1,1.1335829624128673
218,140000.0,0.0526,0.0,53.8934688,47.64854955573833,0.1,1.131062105824575
219,140000.0,0.0581,0.0,69.2648594,61.086875603598926,0.1,1.133874645176963
220,140000.0,0.0655,0.0,95.5118672,82.41705932211732,0.1,1.1588846773421406
221,140000.0,0.0738,0.0,126.356641,111.03541039971556,0.1,1.1379850855247857
222,140000.0,0.0826,0.0,161.086094,147.12370502048964,0.1,1.094902374689149
223,140000.0,0.0923,0.0,209.824734,194.15563002180343,0.1,1.0807038352502936
224,140000.0,0.1037,0.0,278.361281,259.7177239253139,0.1,1.0717839229179729
225,140000.0,0.1161,0.0,368.569625,344.38715947682147,0.1,1.0702188361491627
226,140000.0,0.1303,0.0,484.199875,459.4489235366395,0.1,1.0538709532124668
227,140000.0,0.1446,0.0,602.4515,595.9578277205356,0.1,1.0108961942899581
228,140000.0,0.163,0.0,819.555,803.8410345469536,0.1,1.019548598264709
229,140000.0,0.1838,0.0,1070.42625,1085.1032012118917,0.1,0.9864741425557497
230,140000.0,0.2041,0.0,1347.03312,1409.720104419844,0.1,0.9555323186331076
231,150000.0,0.0134,0.0,2.34761,1.749177486451062,0.1,1.3421222364135892
232,150000.0,0.0151,0.0,3.53134,2.357332704235068,0.1,1.498023589820719
233,150000.0,0.0172,0.0,4.58007,3.2636068629350703,0.1,1.4033767522724814
234,150000.0,0.0191,0.0,5.41711,4.24012080004062,0.1,1.277583883918615
235,150000.0,0.0216,0.0,7.193560000000001,5.765447645548873,0.1,1.2477019031737597
236,150000.0,0.024,0.0,9.2712,7.50143578155053,0.1,1.235923397864997
237,150000.0,0.0268,0.0,12.2203398,9.882504348212644,0.1,1.2365630582505314
238,150000.0,0.0301,0.0,17.1564395,13.208560536238714,0.1,1.2988879032601601
239,150000.0,0.0337,0.0,21.0613594,17.515627073172737,0.1,1.2024325085259422
240,150000.0,0.0375,0.0,27.2029609,22.874182653915007,0.1,1.1892429693151947
241,150000.0,0.0421,0.0,37.0761289,30.540926193978176,0.1,1.2139818113083416
242,150000.0,0.0473,0.0,47.5265195,40.85439404972857,0.1,1.1633147573343035
243,150000.0,0.0531,0.0,61.7950703,54.54209358626304,0.1,1.1329794336234222
244,150000.0,0.0592,0.0,84.8115938,71.56732082607144,0.1,1.1850603434787763
245,150000.0,0.0663,0.0,106.695062,94.97422717980922,0.1,1.123410689070419
246,150000.0,0.0739,0.0,139.04215599999998,124.55128360299102,0.1,1.1163446251039757
247,150000.0,0.0828,0.0,184.557984,165.4718258472634,0.1,1.1153438541879257
248,150000.0,0.0931,0.0,243.644688,221.78428226628773,0.1,1.0985660728990043
249,150000.0,0.1047,0.0,317.98318800000004,297.3934998106177,0.1,1.069233820518922
250,150000.0,0.1169,0.0,412.847188,391.6651078783111,0.1,1.0540821219343084
251,150000.0,0.1302,0.0,536.843875,512.6510278600502,0.1,1.0471916485585477
252,150000.0,0.1472,0.0,722.9039379999999,696.5751266824637,0.1,1.0377975186150141
253,150000.0,0.1646,0.0,913.4565,920.8431783060724,0.1,0.9919783536653217
254,150000.0,0.1832,0.0,1171.33025,1203.2090203950202,0.1,0.9735052099388731
255,160000.0,0.0122,0.0,2.33406,1.535806195141059,0.1,1.5197620685373154
256,160000.0,0.0138,0.0,3.27626,2.089480005936868,0.1,1.56797863137772
257,160000.0,0.0153,0.0,3.64055,2.703886258133714,0.1,1.3464138844778157
258,160000.0,0.0171,0.0,4.82941,3.569958512689668,0.1,1.352791631284656
259,160000.0,0.0191,0.0,6.64939,4.706194199048243,0.1,1.412901745819316
260,160000.0,0.0214,0.0,8.61162,6.25218722483334,0.1,1.3773771786288045
261,160000.0,0.0241,0.0,10.8374697,8.412929738715228,0.1,1.2881921086452617
262,160000.0,0.0271,0.0,14.2707803,11.278105908929447,0.1,1.2653525703018182
263,160000.0,0.03,0.0,18.353839800000003,14.539069235036662,0.1,1.2623806588505955
264,160000.0,0.0338,0.0,25.3579492,19.58537930150356,0.1,1.2947387339112335
265,160000.0,0.0377,0.0,32.7101191,25.728131523410998,0.1,1.2713756173951392
266,160000.0,0.0424,0.0,42.4458711,34.504653383890975,0.1,1.2301491809744276
267,160000.0,0.0476,0.0,55.4970117,46.06700473040786,0.1,1.2047019775819632
268,160000.0,0.0528,0.0,69.44439999999999,59.68653280101336,0.1,1.163485240992604
269,160000.0,0.0591,0.0,92.2733125,79.09920723878123,0.1,1.1665516725275054
270,160000.0,0.0662,0.0,123.969109,105.01702602335376,0.1,1.1804667651932141
271,160000.0,0.0744,0.0,162.47956200000002,140.59044115832876,0.1,1.1556942325618025
272,160000.0,0.0833,0.0,210.774312,186.4436637927529,0.1,1.1304986595537652
273,160000.0,0.0936,0.0,278.787219,249.47877990910467,0.1,1.117478685367844
274,160000.0,0.1035,0.0,342.520469,320.7127811929381,0.1,1.0679975638200168
275,160000.0,0.117,0.0,477.679812,435.6464766190395,0.1,1.0964849657620839
276,160000.0,0.1311,0.0,599.355688,578.8783809358553,0.1,1.0353741092058744
277,160000.0,0.1465,0.0,784.018812,763.9902921402288,0.1,1.0262156732432604
278,160000.0,0.1646,0.0,1044.09875,1022.062112932176,0.1,1.021560956803891
279,160000.0,0.1846,0.0,1348.1828799999998,1361.10713564752,0.1,0.9905046007701872
280,170000.0,0.0122,0.0,2.5242600000000004,1.693874956736407,0.1,1.4902280655140554
281,170000.0,0.0136,0.0,3.5232,2.222000329956559,0.1,1.585598324402085
282,170000.0,0.0151,0.0,4.52192,2.8857415187501663,0.1,1.5669871922411378
283,170000.0,0.017,0.0,5.584560000000001,3.8801160369014265,0.1,1.4392765440230764
284,170000.0,0.0189,0.0,7.00788,5.055849031835053,0.1,1.3860936028496176
285,170000.0,0.0214,0.0,9.41244,6.895676940539878,0.1,1.3649769386184556
286,170000.0,0.0239,0.0,12.3871,9.087634557269425,0.1,1.3630719767545285
287,170000.0,0.0267,0.0,16.7434902,11.985265287268527,0.1,1.3970062237826264
288,170000.0,0.03,0.0,21.0526,16.03546420726829,0.1,1.3128774900359683
289,170000.0,0.0334,0.0,26.7414805,20.96817543580074,0.1,1.2753365490419355
290,170000.0,0.0376,0.0,35.88087109999999,28.188469241614683,0.1,1.2728917910529531
291,170000.0,0.0421,0.0,46.58925,37.38683919359856,0.1,1.246140380007762
292,170000.0,0.0474,0.0,60.6689805,50.27668924660208,0.1,1.206701980761398
293,170000.0,0.0524,0.0,80.4327891,64.59079639272247,0.1,1.2452670286174465
294,170000.0,0.059,0.0,102.667203,86.8719787107435,0.1,1.1818218546840018
295,170000.0,0.0657,0.0,133.409375,113.65250815209488,0.1,1.1738357311170433
296,170000.0,0.0738,0.0,175.88815599999998,151.95521918025648,0.1,1.1574999328674136
297,170000.0,0.0829,0.0,231.356656,203.174942925438,0.1,1.138706637092076
298,170000.0,0.0929,0.0,301.32693800000004,270.0437155863898,0.1,1.1158450302969647
299,170000.0,0.1038,0.0,396.369125,356.2882062928638,0.1,1.1124957772926962
300,170000.0,0.1156,0.0,507.79025,466.24960760467206,0.1,1.0890952865542136
301,170000.0,0.1306,0.0,685.332812,632.392139104903,0.1,1.083714944607044
302,170000.0,0.1467,0.0,873.01425,845.4986696787364,0.1,1.032543611608187
303,170000.0,0.1631,0.0,1117.5275,1101.766856367002,0.1,1.0143048808755852
304,180000.0,0.0107,0.0,2.47599,1.338616582223346,0.1,1.8496633262136633
305,180000.0,0.0121,0.0,3.10974,1.8199692877809213,0.1,1.7086771853121154
306,180000.0,0.0133,0.0,3.64889,2.304919789160975,0.1,1.583087627239406
307,180000.0,0.015,0.0,5.04991,3.112868899832436,0.1,1.6222687695816016
308,180000.0,0.0167,0.0,6.65821,4.070426671573969,0.1,1.6357523515895636
309,180000.0,0.0186,0.0,8.33041,5.327787375074755,0.1,1.563577788215153
310,180000.0,0.021,0.0,10.9309902,7.21469355734429,0.1,1.5151011076378509
311,180000.0,0.0235,0.0,13.5133301,9.555455199897535,0.1,1.4142005605494237
312,180000.0,0.0263,0.0,18.1850293,12.65852483591774,0.1,1.4365836095214795
313,180000.0,0.0295,0.0,24.1537,16.86393841177401,0.1,1.4322692250308768
314,180000.0,0.0332,0.0,31.1965,22.654621354720472,0.1,1.3770479546549421
315,180000.0,0.0372,0.0,39.7344805,30.100937331039557,0.1,1.3200413018044623
316,180000.0,0.0418,0.0,52.9698906,40.27840220359885,0.1,1.3150941373555074
317,180000.0,0.0461,0.0,65.2764219,51.44075083276072,0.1,1.2689632410736091
318,180000.0,0.0519,0.0,87.23828909999999,69.16410166931334,0.1,1.2613232442040925
319,180000.0,0.0582,0.0,116.485094,92.08316698031211,0.1,1.264998781209438
320,180000.0,0.0652,0.0,149.459266,122.293391942987,0.1,1.2221368924796665
321,180000.0,0.0731,0.0,193.990812,162.73764923267944,0.1,1.192046296076425
322,180000.0,0.082,0.0,255.630266,216.840007271088,0.1,1.178888846283875
323,180000.0,0.0907,0.0,318.195281,278.9614370943544,0.1,1.1406425358081855
324,180000.0,0.1028,0.0,442.507938,381.426485396408,0.1,1.1601395155874177
325,180000.0,0.1144,0.0,549.66775,498.2066744314452,0.1,1.1032926257507134
326,180000.0,0.1284,0.0,734.486938,664.7629240095895,0.1,1.1048855335822019
327,180000.0,0.1443,0.0,967.757625,889.874568762892,0.1,1.0875213866886673
328,190000.0,0.0109,0.0,2.5830300000000004,1.5300006914408737,0.1,1.6882541390013617
329,190000.0,0.0122,0.0,3.57449,2.0273880341745274,0.1,1.7631010639043214
330,190000.0,0.0135,0.0,4.49159,2.6109140204530976,0.1,1.7203132561295644
331,190000.0,0.015,0.0,5.37976,3.3970655983147457,0.1,1.583649136086407
332,190000.0,0.0169,0.0,6.91403,4.576140135212422,0.1,1.5108868600412855
333,190000.0,0.0192,0.0,9.4183,6.294132475612432,0.1,1.4963618952242628
334,190000.0,0.0215,0.0,12.3791504,8.35007757977033,0.1,1.482519207964112
335,190000.0,0.024,0.0,16.4804902,10.990981426849444,0.1,1.499455741026042
336,190000.0,0.0268,0.0,20.5118,14.47968427712286,0.1,1.416591660938876
337,190000.0,0.0299,0.0,26.1441602,19.03331839202584,0.1,1.373599687743011
338,190000.0,0.0336,0.0,34.5398516,25.47378814875559,0.1,1.355897732928555
339,190000.0,0.0376,0.0,44.3821406,33.738597418227,0.1,1.31547082558989
340,190000.0,0.0423,0.0,58.6240508,45.28102568240475,0.1,1.2946714416581793
341,190000.0,0.0469,0.0,77.1259219,58.60258123982446,0.1,1.3160840404686416
342,190000.0,0.0527,0.0,97.9211094,78.41877049722835,0.1,1.2486947803327386
343,190000.0,0.0586,0.0,125.712477,102.22440096449432,0.1,1.229769759606259
344,190000.0,0.0659,0.0,166.018938,137.0668059762058,0.1,1.2112264294596617
345,190000.0,0.0739,0.0,217.874156,182.4905104350269,0.1,1.1938930713746398
346,190000.0,0.0831,0.0,285.604812,244.647074912186,0.1,1.1674156010347372
347,190000.0,0.0928,0.0,372.318844,322.3451232138597,0.1,1.1550317258964244
348,190000.0,0.1031,0.0,478.381562,419.29100683934377,0.1,1.1409296984595174
349,190000.0,0.1168,0.0,643.8990620000001,572.6357525731672,0.1,1.1244478869972887
350,190000.0,0.131,0.0,821.0675,762.7108082297785,0.1,1.076512212939089
351,190000.0,0.1457,0.0,1054.26212,994.8266300075568,0.1,1.059744570762035
352,200000.0,0.0108,0.0,2.9849,1.624382874226418,0.1,1.8375593878515268
353,200000.0,0.0123,0.0,3.80881,2.2479680042240857,0.1,1.6943346136791027
354,200000.0,0.0135,0.0,4.92099,2.8365405510435617,0.1,1.7348562135625278
355,200000.0,0.0154,0.0,6.63223,3.941426579108764,0.1,1.6826978422365235
356,200000.0,0.0172,0.0,8.481309999999999,5.1950094536958575,0.1,1.6325879819075568
357,200000.0,0.0194,0.0,10.7793398,7.017387482731495,0.1,1.5360901512886358
358,200000.0,0.0214,0.0,13.3587598,8.966622058779166,0.1,1.4898319247124416
359,200000.0,0.0242,0.0,17.730529299999997,12.19092679623942,0.1,1.4544037214192278
360,200000.0,0.0269,0.0,23.6013203,15.878019173661494,0.1,1.486414649199438
361,200000.0,0.0303,0.0,30.7952305,21.37613338049233,0.1,1.4406361502264695
362,200000.0,0.0339,0.0,39.8244609,28.29658739418817,0.1,1.4073944799498874
363,200000.0,0.038,0.0,51.5721406,37.63609509665885,0.1,1.3702840442811592
364,200000.0,0.0423,0.0,65.3094688,49.194061748037306,0.1,1.327588462495794
365,200000.0,0.0472,0.0,83.0859219,64.68909525692388,0.1,1.2843883744240039
366,200000.0,0.0531,0.0,111.220492,86.82010539412138,0.1,1.2810453465255844
367,200000.0,0.0595,0.0,145.988312,115.36855681538567,0.1,1.2654081495845741
368,200000.0,0.0668,0.0,190.286156,154.0443360598049,0.1,1.235268760067393
369,200000.0,0.075,0.0,249.607547,205.7155988713003,0.1,1.2133622747595303
370,200000.0,0.0829,0.0,306.713125,264.19348538735306,0.1,1.1609412872172296
371,200000.0,0.0935,0.0,423.844281,356.83770901098,0.1,1.187778842585715
372,200000.0,0.1052,0.0,538.4564379999999,479.0588828103064,0.1,1.1239880050678723
373,200000.0,0.1173,0.0,697.169938,628.7955651731801,0.1,1.1087386371880479
374,200000.0,0.1319,0.0,931.127875,842.9168283776548,0.1,1.1046497633605479
375,200000.0,0.1476,0.0,1207.12875,1116.3508680625855,0.1,1.0813166223402133
376,210000.0,0.0106,0.0,3.39482,1.6774441798865656,0.1,2.023805048600526
377,210000.0,0.012,0.0,4.27128,2.286859869285875,0.1,1.8677488976767982
378,210000.0,0.0133,0.0,5.23097,2.956889764731117,0.1,1.7690784629151284
379,210000.0,0.0148,0.0,6.96914,3.8616844370357706,0.1,1.8046891489014345
380,210000.0,0.0167,0.0,8.92908,5.221788202723889,0.1,1.709965945256501
381,210000.0,0.0187,0.0,11.3431797,6.926975729285196,0.1,1.6375370931421638
382,210000.0,0.0209,0.0,15.0064297,9.145730852238191,0.1,1.6408125214320677
383,210000.0,0.0234,0.0,18.8671406,12.128414179610507,0.1,1.5556148001375312
384,210000.0,0.0262,0.0,25.0101406,16.085303160531232,0.1,1.5548442171340473
385,210000.0,0.0294,0.0,33.1336602,21.451332043784923,0.1,1.5445968638390355
386,210000.0,0.0329,0.0,42.2939,28.41108089945887,0.1,1.4886410041796596
387,210000.0,0.0368,0.0,54.4594609,37.586335423582895,0.1,1.4489164821806586
388,210000.0,0.0412,0.0,70.31960000000001,49.83852602819539,0.1,1.4109486295846263
389,210000.0,0.0459,0.0,88.1029375,65.27838713006818,0.1,1.3496494226251876
390,210000.0,0.0514,0.0,117.291758,86.60780429465548,0.1,1.3542862442390542
391,210000.0,0.0578,0.0,154.029047,116.11199591347484,0.1,1.32655584626054
392,210000.0,0.0647,0.0,200.318266,153.89695907393946,0.1,1.3016388836101531
393,210000.0,0.0726,0.0,261.434234,205.22054203291148,0.1,1.2739184460299957
394,210000.0,0.0809,0.0,328.30028100000004,268.946539846043,0.1,1.2206897370307639
395,210000.0,0.0906,0.0,441.539406,356.88363025904044,0.1,1.2372083462598522
396,210000.0,0.1022,0.0,569.87575,482.2133087100257,0.1,1.1817918330053585
397,210000.0,0.1137,0.0,728.30925,629.4043750256158,0.1,1.157140431332971
398,210000.0,0.1272,0.0,961.287938,833.0262098144307,0.1,1.153970819494553
399,220000.0,0.0106,0.0,3.75,1.8084009591044343,0.1,2.0736551709511892
400,220000.0,0.012,0.0,5.03216,2.465393263478775,0.1,2.041118581178975
401,220000.0,0.0133,0.0,6.16908,3.1877318784267605,0.1,1.935256864527961
402,220000.0,0.0149,0.0,7.66983,4.233792330308005,0.1,1.8115744471203257
403,220000.0,0.0169,0.0,10.3240898,5.799388213216533,0.1,1.7802032594527617
404,220000.0,0.0186,0.0,12.7362,7.368394222164102,0.1,1.7284905796285381
405,220000.0,0.0208,0.0,16.9602305,9.742298667153682,0.1,1.7408859119851965
406,220000.0,0.0236,0.0,22.0024492,13.356245153256092,0.1,1.6473529010236885
407,220000.0,0.0261,0.0,26.8174609,17.176193795930494,0.1,1.5613156918591466
408,220000.0,0.0293,0.0,35.1677305,22.93001322751392,0.1,1.5336986573475646
409,220000.0,0.0329,0.0,45.469769500000005,30.62911217185749,0.1,1.484527832373096
410,220000.0,0.0365,0.0,59.3307812,39.70047016650249,0.1,1.4944604169967917
411,220000.0,0.0412,0.0,78.5337734,53.72938149025898,0.1,1.4616541494012545
412,220000.0,0.0462,0.0,99.3247109,71.529336967776,0.1,1.3885870484825802
413,220000.0,0.0516,0.0,126.701359,94.2794631095775,0.1,1.3438913928979392
414,220000.0,0.0577,0.0,164.50828099999998,124.63643908061914,0.1,1.31990517551284
415,220000.0,0.0649,0.0,216.33125,167.19578228401264,0.1,1.2938798278566728
416,220000.0,0.0727,0.0,281.528969,222.00404181100512,0.1,1.268125421066294
417,220000.0,0.0816,0.0,375.431812,296.2510993888051,0.1,1.2672756751774168
418,220000.0,0.0903,0.0,468.561125,381.57046731020864,0.1,1.2279805832537607
419,220000.0,0.1021,0.0,632.054438,518.5895068173344,0.1,1.2187952700374094
420,220000.0,0.1147,0.0,809.724688,693.5486755229215,0.1,1.1675095297233236
421,220000.0,0.1274,0.0,1031.47862,901.5916504904312,0.1,1.1440640776108733
422,230000.0,0.0107,0.0,4.10699,1.989195049724184,0.1,2.064649216058256
423,230000.0,0.0119,0.0,5.294149999999999,2.5941927144412675,0.1,2.0407697433304386
424,230000.0,0.0132,0.0,6.94394,3.361155548288624,0.1,2.0659383061089205
425,230000.0,0.0149,0.0,8.80559,4.549092336318379,0.1,1.9356806476973916
426,230000.0,0.0167,0.0,11.2188896,6.048686900256309,0.1,1.85476447781164
427,230000.0,0.0186,0.0,14.0246602,7.917135058105418,0.1,1.7714312181199698
428,230000.0,0.0209,0.0,18.3434902,10.594007311584605,0.1,1.7314968416098122
429,230000.0,0.0234,0.0,24.0260195,14.04901484338736,0.1,1.710156887712924
