Frequency,Flux_Density,Power_Loss,Duty_1,Duty_2,Duty_3,Duty_4,Outlier_Factor
60000.0,0.0605,28806.7891,0.9,0.0,0.1,0.0,1.32
60000.0,0.0674,37322.8789,0.9,0.0,0.1,0.0,1.11
60000.0,0.0757,50549.0898,0.9,0.0,0.1,0.0,-0.78
60000.0,0.0846,66323.1172,0.9,0.0,0.1,0.0,-0.47
60000.0,0.0956,88164.4766,0.9,0.0,0.1,0.0,2.35
60000.0,0.106,118237.031,0.9,0.0,0.1,0.0,-3.54
60000.0,0.1194,152727.641,0.9,0.0,0.1,0.0,1.03
60000.0,0.133,198788.938,0.9,0.0,0.1,0.0,-0.52
60000.0,0.1493,261724.922,0.9,0.0,0.1,0.0,-0.47
60000.0,0.1674,341925.031,0.9,0.0,0.1,0.0,-0.3
60000.0,0.188,446651.5,0.9,0.0,0.1,0.0,-0.91
60000.0,0.2094,558263.75,0.9,0.0,0.1,0.0,1.73
60000.0,0.2345,736611.75,0.9,0.0,0.1,0.0,-0.85
60000.0,0.2639,960875.125,0.9,0.0,0.1,0.0,-1.13
60000.0,0.2954,1204089.5,0.9,0.0,0.1,0.0,1.5
70000.0,0.0193,2035.19,0.9,0.0,0.1,0.0,-7.89
70000.0,0.0217,2345.98,0.9,0.0,0.1,0.0,12.78
70000.0,0.0243,3454.41,0.9,0.0,0.1,0.0,1.1
70000.0,0.0276,5125.69,0.9,0.0,0.1,0.0,-2.57
70000.0,0.0307,6546.65,0.9,0.0,0.1,0.0,0.8
70000.0,0.0346,8859.84,0.9,0.0,0.1,0.0,-0.96
70000.0,0.0385,11354.29,0.9,0.0,0.1,0.0,1.49
70000.0,0.0429,15197.5596,0.9,0.0,0.1,0.0,-1.21
70000.0,0.0483,20508.4,0.9,0.0,0.1,0.0,1.15
70000.0,0.0545,28694.3,0.9,0.0,0.1,0.0,-2.16
70000.0,0.0606,35899.3906,0.9,0.0,0.1,0.0,1.57
70000.0,0.0678,46937.7,0.9,0.0,0.1,0.0,1.28
70000.0,0.0761,62890.1094,0.9,0.0,0.1,0.0,0.64
70000.0,0.0854,84378.4,0.9,0.0,0.1,0.0,0.22
70000.0,0.0947,109385.047,0.9,0.0,0.1,0.0,-0.5
70000.0,0.1065,144990.531,0.9,0.0,0.1,0.0,-0.33
70000.0,0.1189,186211.312,0.9,0.0,0.1,0.0,0.86
70000.0,0.1338,246005.062,0.9,0.0,0.1,0.0,0.72
70000.0,0.1499,321939.469,0.9,0.0,0.1,0.0,0.95
70000.0,0.1684,426879.906,0.9,0.0,0.1,0.0,0.29
70000.0,0.1872,550863.938,0.9,0.0,0.1,0.0,-1.79
70000.0,0.2095,690823.312,0.9,0.0,0.1,0.0,2.03
70000.0,0.2361,927600.25,0.9,0.0,0.1,0.0,-0.85
70000.0,0.2645,1191270.75,0.9,0.0,0.1,0.0,0.02
70000.0,0.2936,1494650.12,0.9,0.0,0.1,0.0,-1.21
80000.0,0.0169,1703.85,0.9,0.0,0.1,0.0,-0.07
80000.0,0.0197,2414.48,0.9,0.0,0.1,0.0,-2.21
80000.0,0.0219,2856.39,0.9,0.0,0.1,0.0,10.72
80000.0,0.0244,4368.24,0.9,0.0,0.1,0.0,-3.17
80000.0,0.0275,6038.29,0.9,0.0,0.1,0.0,-1.21
80000.0,0.0308,8111.38,0.9,0.0,0.1,0.0,-1.25
80000.0,0.0343,10481.9404,0.9,0.0,0.1,0.0,-1.06
80000.0,0.0387,14004.9697,0.9,0.0,0.1,0.0,-1.37
80000.0,0.043,17884.8594,0.9,0.0,0.1,0.0,3.62
80000.0,0.0482,25373.4297,0.9,0.0,0.1,0.0,-2.94
80000.0,0.0541,33817.2891,0.9,0.0,0.1,0.0,-0.94
80000.0,0.0607,44630.9102,0.9,0.0,0.1,0.0,-0.86
80000.0,0.0681,59517.9609,0.9,0.0,0.1,0.0,-2.08
80000.0,0.0754,74699.6,0.9,0.0,0.1,0.0,0.94
80000.0,0.0845,100880.68,0.9,0.0,0.1,0.0,-1.13
80000.0,0.0952,135051.75,0.9,0.0,0.1,0.0,-0.98
80000.0,0.1065,175251.625,0.9,0.0,0.1,0.0,-0.28
80000.0,0.1194,229389.312,0.9,0.0,0.1,0.0,-0.08
80000.0,0.1342,303114.438,0.9,0.0,0.1,0.0,-0.24
80000.0,0.15,394504.438,0.9,0.0,0.1,0.0,0.15
80000.0,0.1677,519405.188,0.9,0.0,0.1,0.0,-1.99
80000.0,0.1879,656752.875,0.9,0.0,0.1,0.0,1.57
80000.0,0.2099,852985.562,0.9,0.0,0.1,0.0,-0.04
80000.0,0.2366,1131865.12,0.9,0.0,0.1,0.0,-0.9
80000.0,0.2638,1432559.62,0.9,0.0,0.1,0.0,0.01
90000.0,0.0154,1648.71,0.9,0.0,0.1,0.0,-5.96
90000.0,0.0175,2182.39,0.9,0.0,0.1,0.0,-4.42
90000.0,0.0195,2464.93,0.9,0.0,0.1,0.0,13.94
90000.0,0.0219,3861.75,0.9,0.0,0.1,0.0,-2.92
90000.0,0.0244,5290.38,0.9,0.0,0.1,0.0,-3.11
90000.0,0.0275,7004.87,0.9,0.0,0.1,0.0,0.46
90000.0,0.0309,9385.31,0.9,0.0,0.1,0.0,0.38
90000.0,0.0344,12426.3203,0.9,0.0,0.1,0.0,-1.58
90000.0,0.0383,15235.9297,0.9,0.0,0.1,0.0,6.55
90000.0,0.0433,22150.8594,0.9,0.0,0.1,0.0,-0.71
90000.0,0.0482,29469.0605,0.9,0.0,0.1,0.0,-0.86
90000.0,0.0542,39155.5,0.9,0.0,0.1,0.0,0.97
90000.0,0.0607,51907.7,0.9,0.0,0.1,0.0,0.27
90000.0,0.0675,67077.0781,0.9,0.0,0.1,0.0,1.2
90000.0,0.0752,88162.6406,0.9,0.0,0.1,0.0,0.85
90000.0,0.085,120647.367,0.9,0.0,0.1,0.0,-0.69
90000.0,0.095,156179.766,0.9,0.0,0.1,0.0,0.55
90000.0,0.1068,206495.234,0.9,0.0,0.1,0.0,0.74
90000.0,0.1196,273342.906,0.9,0.0,0.1,0.0,-0.1
90000.0,0.1339,357201.062,0.9,0.0,0.1,0.0,0.46
90000.0,0.1501,475104.031,0.9,0.0,0.1,0.0,-1.73
90000.0,0.1674,596221.938,0.9,0.0,0.1,0.0,2.04
90000.0,0.1875,787824.062,0.9,0.0,0.1,0.0,-0.75
90000.0,0.2118,1033217.12,0.9,0.0,0.1,0.0,-0.04
90000.0,0.2361,1326759.75,0.9,0.0,0.1,0.0,-0.3
100000.0,0.0138,1436.02,0.9,0.0,0.1,0.0,-9.05
100000.0,0.0152,1549.0,0.9,0.0,0.1,0.0,12.27
100000.0,0.0174,2182.83,0.9,0.0,0.1,0.0,14.0
100000.0,0.0192,3340.32,0.9,0.0,0.1,0.0,-6.98
100000.0,0.0218,4598.35,0.9,0.0,0.1,0.0,-2.99
100000.0,0.0243,5957.67,0.9,0.0,0.1,0.0,0.38
100000.0,0.0273,8082.84,0.9,0.0,0.1,0.0,-0.84
100000.0,0.0304,10241.8496,0.9,0.0,0.1,0.0,2.81
100000.0,0.0341,13675.5898,0.9,0.0,0.1,0.0,3.86
100000.0,0.0383,19378.5293,0.9,0.0,0.1,0.0,-3.38
100000.0,0.0426,24849.3398,0.9,0.0,0.1,0.0,0.01
100000.0,0.048,33639.4102,0.9,0.0,0.1,0.0,0.29
100000.0,0.0539,45130.1,0.9,0.0,0.1,0.0,-0.41
100000.0,0.0605,59329.8789,0.9,0.0,0.1,0.0,1.36
100000.0,0.067,77548.2109,0.9,0.0,0.1,0.0,0.32
100000.0,0.0754,105793.406,0.9,0.0,0.1,0.0,-1.75
100000.0,0.0843,136728.281,0.9,0.0,0.1,0.0,-0.17
100000.0,0.0946,180154.594,0.9,0.0,0.1,0.0,0.08
100000.0,0.1061,237244.812,0.9,0.0,0.1,0.0,0.26
100000.0,0.1189,314824.75,0.9,0.0,0.1,0.0,-0.15
100000.0,0.1326,413559.906,0.9,0.0,0.1,0.0,-1.94
100000.0,0.1483,522355.031,0.9,0.0,0.1,0.0,2.32
100000.0,0.1668,707373.812,0.9,0.0,0.1,0.0,-1.38
100000.0,0.1874,920533.312,0.9,0.0,0.1,0.0,-1.0
100000.0,0.2089,1153164.12,0.9,0.0,0.1,0.0,1.43
110000.0,0.0139,1478.86,0.9,0.0,0.1,0.0,11.66
110000.0,0.0156,2017.67,0.9,0.0,0.1,0.0,4.96
110000.0,0.0175,3110.68,0.9,0.0,0.1,0.0,-10.29
110000.0,0.0196,4012.26,0.9,0.0,0.1,0.0,-2.66
110000.0,0.0219,5215.25,0.9,0.0,0.1,0.0,0.94
110000.0,0.0247,7117.74,0.9,0.0,0.1,0.0,1.02
110000.0,0.0275,9310.43,0.9,0.0,0.1,0.0,2.5
110000.0,0.0305,12120.1,0.9,0.0,0.1,0.0,2.21
110000.0,0.0345,17527.2,0.9,0.0,0.1,0.0,-4.72
110000.0,0.0387,22620.9902,0.9,0.0,0.1,0.0,-0.05
110000.0,0.0433,29795.0508,0.9,0.0,0.1,0.0,0.54
110000.0,0.0487,40166.1719,0.9,0.0,0.1,0.0,0.48
110000.0,0.0543,52520.8,0.9,0.0,0.1,0.0,1.88
110000.0,0.0602,68920.7,0.9,0.0,0.1,0.0,-0.04
110000.0,0.068,94448.2422,0.9,0.0,0.1,0.0,-1.51
110000.0,0.0759,121385.859,0.9,0.0,0.1,0.0,0.9
110000.0,0.0853,160442.688,0.9,0.0,0.1,0.0,0.89
110000.0,0.0958,212425.656,0.9,0.0,0.1,0.0,0.94
110000.0,0.1074,281591.938,0.9,0.0,0.1,0.0,0.67
110000.0,0.1197,369781.375,0.9,0.0,0.1,0.0,-0.45
110000.0,0.1338,467189.531,0.9,0.0,0.1,0.0,3.55
110000.0,0.1505,643287.125,0.9,0.0,0.1,0.0,-1.83
110000.0,0.1695,837130.438,0.9,0.0,0.1,0.0,0.21
110000.0,0.1885,1062043.12,0.9,0.0,0.1,0.0,0.04
120000.0,0.0123,1312.37,0.9,0.0,0.1,0.0,7.26
120000.0,0.0139,2060.88,0.9,0.0,0.1,0.0,-12.11
120000.0,0.0154,2525.08,0.9,0.0,0.1,0.0,-5.76
120000.0,0.0171,3085.91,0.9,0.0,0.1,0.0,4.1
120000.0,0.0194,4194.48,0.9,0.0,0.1,0.0,4.13
120000.0,0.0217,5662.93,0.9,0.0,0.1,0.0,1.96
120000.0,0.0246,8060.64,0.9,0.0,0.1,0.0,1.3
120000.0,0.0272,11328.3896,0.9,0.0,0.1,0.0,-7.35
120000.0,0.0307,14978.4697,0.9,0.0,0.1,0.0,-3.96
120000.0,0.0342,18846.8809,0.9,0.0,0.1,0.0,0.84
120000.0,0.0383,24647.1699,0.9,0.0,0.1,0.0,1.79
120000.0,0.0432,33846.3203,0.9,0.0,0.1,0.0,-0.38
120000.0,0.0486,45767.9492,0.9,0.0,0.1,0.0,0.38
120000.0,0.0537,61878.5781,0.9,0.0,0.1,0.0,-4.99
120000.0,0.0605,80251.2578,0.9,0.0,0.1,0.0,-0.83
120000.0,0.0673,102768.094,0.9,0.0,0.1,0.0,1.01
120000.0,0.0755,137636.906,0.9,0.0,0.1,0.0,-0.09
120000.0,0.0848,182831.812,0.9,0.0,0.1,0.0,-0.72
120000.0,0.0955,242701.297,0.9,0.0,0.1,0.0,-0.19
120000.0,0.1063,318686.375,0.9,0.0,0.1,0.0,-1.14
120000.0,0.119,415734.344,0.9,0.0,0.1,0.0,-0.12
120000.0,0.134,564334.625,0.9,0.0,0.1,0.0,-3.37
120000.0,0.1503,718257.812,0.9,0.0,0.1,0.0,0.61
120000.0,0.1672,925881.062,0.9,0.0,0.1,0.0,-0.54
130000.0,0.0111,1186.7,0.9,0.0,0.1,0.0,7.45
130000.0,0.0125,1836.13,0.9,0.0,0.1,0.0,-11.25
130000.0,0.0139,1990.12,0.9,0.0,0.1,0.0,13.29
130000.0,0.0155,2694.68,0.9,0.0,0.1,0.0,8.31
130000.0,0.0173,3758.32,0.9,0.0,0.1,0.0,-0.15
130000.0,0.0196,4872.79,0.9,0.0,0.1,0.0,4.81
130000.0,0.0219,6451.03,0.9,0.0,0.1,0.0,5.98
130000.0,0.0246,9796.74,0.9,0.0,0.1,0.0,-5.91
130000.0,0.0275,11762.6299,0.9,0.0,0.1,0.0,7.9
130000.0,0.0307,15998.4297,0.9,0.0,0.1,0.0,3.67
130000.0,0.0345,21583.3301,0.9,0.0,0.1,0.0,2.01
130000.0,0.0387,28376.1602,0.9,0.0,0.1,0.0,2.45
130000.0,0.0434,37490.1406,0.9,0.0,0.1,0.0,4.53
130000.0,0.0484,52657.8594,0.9,0.0,0.1,0.0,-2.31
130000.0,0.0541,65925.0703,0.9,0.0,0.1,0.0,4.82
130000.0,0.0606,89606.6172,0.9,0.0,0.1,0.0,1.22
130000.0,0.0679,119671.32,0.9,0.0,0.1,0.0,0.09
130000.0,0.076,157722.984,0.9,0.0,0.1,0.0,0.56
130000.0,0.0855,209194.125,0.9,0.0,0.1,0.0,0.83
130000.0,0.0952,266359.125,0.9,0.0,0.1,0.0,2.99
130000.0,0.1068,365406.094,0.9,0.0,0.1,0.0,-1.38
130000.0,0.1203,482441.75,0.9,0.0,0.1,0.0,-0.2
130000.0,0.1346,614662.438,0.9,0.0,0.1,0.0,2.47
130000.0,0.1509,822387.438,0.9,0.0,0.1,0.0,-0.33
140000.0,0.0109,1320.68,0.9,0.0,0.1,0.0,4.92
140000.0,0.0122,1686.87,0.9,0.0,0.1,0.0,8.57
140000.0,0.0138,2639.09,0.9,0.0,0.1,0.0,-6.84
140000.0,0.0154,3389.72,0.9,0.0,0.1,0.0,-5.43
140000.0,0.0174,4577.52,0.9,0.0,0.1,0.0,-5.18
140000.0,0.0196,6135.86,0.9,0.0,0.1,0.0,-3.8
140000.0,0.0217,7628.1,0.9,0.0,0.1,0.0,0.46
140000.0,0.0244,10069.0596,0.9,0.0,0.1,0.0,4.83
140000.0,0.0275,14245.29,0.9,0.0,0.1,0.0,-1.56
140000.0,0.0306,18995.8496,0.9,0.0,0.1,0.0,-3.63
140000.0,0.0345,25535.8594,0.9,0.0,0.1,0.0,-2.89
140000.0,0.0387,33628.8906,0.9,0.0,0.1,0.0,-1.82
140000.0,0.0432,43096.3,0.9,0.0,0.1,0.0,0.96
140000.0,0.0478,56463.0703,0.9,0.0,0.1,0.0,0.22
140000.0,0.054,78341.3125,0.9,0.0,0.1,0.0,-2.81
140000.0,0.0603,101495.172,0.9,0.0,0.1,0.0,-1.13
140000.0,0.0677,134611.391,0.9,0.0,0.1,0.0,-0.95
140000.0,0.0761,180053.484,0.9,0.0,0.1,0.0,-1.1
140000.0,0.0852,237114.266,0.9,0.0,0.1,0.0,-1.12
140000.0,0.095,311667.625,0.9,0.0,0.1,0.0,-2.46
140000.0,0.1064,394806.188,0.9,0.0,0.1,0.0,2.08
140000.0,0.119,527303.438,0.9,0.0,0.1,0.0,-0.41
140000.0,0.1346,705996.562,0.9,0.0,0.1,0.0,-0.9
140000.0,0.15,903228.625,0.9,0.0,0.1,0.0,0.46
150000.0,0.01,1206.1,0.9,0.0,0.1,0.0,13.44
150000.0,0.0112,1717.21,0.9,0.0,0.1,0.0,-1.9
150000.0,0.0125,2333.22,0.9,0.0,0.1,0.0,-5.96
150000.0,0.0139,2768.17,0.9,0.0,0.1,0.0,6.25
150000.0,0.0157,3755.1,0.9,0.0,0.1,0.0,5.87
150000.0,0.0176,4998.26,0.9,0.0,0.1,0.0,4.69
150000.0,0.0197,6720.42,0.9,0.0,0.1,0.0,3.53
150000.0,0.022,9270.74,0.9,0.0,0.1,0.0,-2.47
150000.0,0.0248,12715.3203,0.9,0.0,0.1,0.0,-3.89
150000.0,0.0276,15872.7598,0.9,0.0,0.1,0.0,2.27
150000.0,0.031,21026.5508,0.9,0.0,0.1,0.0,3.33
150000.0,0.0348,28308.8,0.9,0.0,0.1,0.0,2.34
150000.0,0.0389,37286.0703,0.9,0.0,0.1,0.0,2.93
150000.0,0.0432,50431.4102,0.9,0.0,0.1,0.0,-2.61
150000.0,0.0487,66422.2578,0.9,0.0,0.1,0.0,0.45
150000.0,0.0543,84915.5781,0.9,0.0,0.1,0.0,3.26
150000.0,0.0609,113492.812,0.9,0.0,0.1,0.0,2.05
150000.0,0.0684,150732.203,0.9,0.0,0.1,0.0,1.99
150000.0,0.0769,202503.797,0.9,0.0,0.1,0.0,1.08
150000.0,0.0855,263640.219,0.9,0.0,0.1,0.0,1.07
150000.0,0.0954,341720.125,0.9,0.0,0.1,0.0,1.52
150000.0,0.1079,468896.531,0.9,0.0,0.1,0.0,-1.37
150000.0,0.121,601614.25,0.9,0.0,0.1,0.0,1.42
150000.0,0.1348,776198.938,0.9,0.0,0.1,0.0,1.54
160000.0,0.01,1633.98,0.9,0.0,0.1,0.0,-8.84
160000.0,0.0111,1808.41,0.9,0.0,0.1,0.0,9.52
160000.0,0.0125,2550.35,0.9,0.0,0.1,0.0,1.49
160000.0,0.0139,3405.56,0.9,0.0,0.1,0.0,-1.99
160000.0,0.0156,4567.2,0.9,0.0,0.1,0.0,-3.11
160000.0,0.0176,5916.92,0.9,0.0,0.1,0.0,1.29
160000.0,0.0198,8436.08,0.9,0.0,0.1,0.0,-5.43
160000.0,0.0221,10295.5801,0.9,0.0,0.1,0.0,3.28
160000.0,0.0248,13731.2803,0.9,0.0,0.1,0.0,2.09
160000.0,0.0277,18651.2891,0.9,0.0,0.1,0.0,-2.08
160000.0,0.0311,24754.2207,0.9,0.0,0.1,0.0,-1.13
160000.0,0.0349,32479.1699,0.9,0.0,0.1,0.0,0.37
160000.0,0.0387,43396.1914,0.9,0.0,0.1,0.0,-2.76
160000.0,0.0433,55191.7188,0.9,0.0,0.1,0.0,1.41
160000.0,0.0486,74842.4922,0.9,0.0,0.1,0.0,-1.52
160000.0,0.0545,100048.039,0.9,0.0,0.1,0.0,-2.61
160000.0,0.0612,133052.359,0.9,0.0,0.1,0.0,-2.69
160000.0,0.0687,173764.375,0.9,0.0,0.1,0.0,-1.31
160000.0,0.0761,219351.25,0.9,0.0,0.1,0.0,1.15
160000.0,0.0858,304553.875,0.9,0.0,0.1,0.0,-2.94
160000.0,0.0967,396392.844,0.9,0.0,0.1,0.0,-0.16
160000.0,0.1078,510111.75,0.9,0.0,0.1,0.0,0.5
160000.0,0.1211,685297.312,0.9,0.0,0.1,0.0,-0.92
160000.0,0.1358,894185.812,0.9,0.0,0.1,0.0,2.71
170000.0,0.0112,2421.01,0.9,0.0,0.1,0.0,-4.66
170000.0,0.0126,2970.36,0.9,0.0,0.1,0.0,1.76
170000.0,0.014,3759.51,0.9,0.0,0.1,0.0,4.8
170000.0,0.0158,5091.59,0.9,0.0,0.1,0.0,2.93
170000.0,0.0177,6865.2,0.9,0.0,0.1,0.0,0.65
170000.0,0.0196,8728.19,0.9,0.0,0.1,0.0,2.38
170000.0,0.0221,12099.4805,0.9,0.0,0.1,0.0,-1.54
170000.0,0.0247,15451.1904,0.9,0.0,0.1,0.0,1.65
170000.0,0.0276,20085.9492,0.9,0.0,0.1,0.0,3.22
170000.0,0.0311,27372.7793,0.9,0.0,0.1,0.0,1.32
170000.0,0.0349,36566.5586,0.9,0.0,0.1,0.0,0.99
170000.0,0.0385,47324.5312,0.9,0.0,0.1,0.0,-0.97
170000.0,0.0434,61800.4219,0.9,0.0,0.1,0.0,1.6
170000.0,0.0484,80179.9219,0.9,0.0,0.1,0.0,2.18
170000.0,0.0543,105620.328,0.9,0.0,0.1,0.0,2.8
170000.0,0.061,140483.938,0.9,0.0,0.1,0.0,2.65
170000.0,0.0687,190105.969,0.9,0.0,0.1,0.0,0.89
170000.0,0.0767,250181.719,0.9,0.0,0.1,0.0,0.28
170000.0,0.0855,320138.969,0.9,0.0,0.1,0.0,2.3
170000.0,0.0961,437144.562,0.9,0.0,0.1,0.0,-1.29
170000.0,0.1082,568519.812,0.9,0.0,0.1,0.0,1.17
170000.0,0.1203,723748.938,0.9,0.0,0.1,0.0,4.36
180000.0,0.011,2605.39,0.9,0.0,0.1,0.0,-3.7
180000.0,0.0124,3463.55,0.9,0.0,0.1,0.0,-3.82
180000.0,0.0139,4583.76,0.9,0.0,0.1,0.0,-5.15
180000.0,0.0155,5833.97,0.9,0.0,0.1,0.0,-3.64
180000.0,0.0174,8093.98,0.9,0.0,0.1,0.0,-8.6
180000.0,0.0194,9695.84,0.9,0.0,0.1,0.0,0.62
180000.0,0.0218,13320.2197,0.9,0.0,0.1,0.0,-2.84
180000.0,0.0244,17723.5293,0.9,0.0,0.1,0.0,-4.69
180000.0,0.0273,23349.4199,0.9,0.0,0.1,0.0,-5.17
180000.0,0.0308,30919.6094,0.9,0.0,0.1,0.0,-2.62
180000.0,0.0341,40676.4805,0.9,0.0,0.1,0.0,-5.02
180000.0,0.0381,50889.9414,0.9,0.0,0.1,0.0,-0.29
180000.0,0.0429,69930.0391,0.9,0.0,0.1,0.0,-4.39
180000.0,0.048,92691.8516,0.9,0.0,0.1,0.0,-5.17
180000.0,0.0539,122340.438,0.9,0.0,0.1,0.0,-4.65
180000.0,0.0605,160907.766,0.9,0.0,0.1,0.0,-3.89
180000.0,0.0669,200823.281,0.9,0.0,0.1,0.0,-1.0
180000.0,0.0755,281327.906,0.9,0.0,0.1,0.0,-5.9
180000.0,0.0851,362423.594,0.9,0.0,0.1,0.0,-2.17
180000.0,0.095,467814.312,0.9,0.0,0.1,0.0,-1.2
180000.0,0.1067,631325.188,0.9,0.0,0.1,0.0,-3.09
180000.0,0.1195,824330.812,0.9,0.0,0.1,0.0,-1.0
190000.0,0.0101,2368.56,0.9,0.0,0.1,0.0,-0.7
190000.0,0.0113,2984.41,0.9,0.0,0.1,0.0,1.79
190000.0,0.0125,3654.15,0.9,0.0,0.1,0.0,4.95
190000.0,0.0142,5073.23,0.9,0.0,0.1,0.0,2.28
190000.0,0.0158,6546.65,0.9,0.0,0.1,0.0,2.6
190000.0,0.0177,8392.73,0.9,0.0,0.1,0.0,4.3
190000.0,0.0199,11547.2402,0.9,0.0,0.1,0.0,-0.42
190000.0,0.0222,14784.0898,0.9,0.0,0.1,0.0,2.54
190000.0,0.0249,19297.9,0.9,0.0,0.1,0.0,3.3
190000.0,0.0279,25594.25,0.9,0.0,0.1,0.0,2.63
190000.0,0.0312,34157.1211,0.9,0.0,0.1,0.0,2.34
190000.0,0.0345,44190.6289,0.9,0.0,0.1,0.0,0.6
190000.0,0.039,58384.5312,0.9,0.0,0.1,0.0,1.59
190000.0,0.0436,75252.1484,0.9,0.0,0.1,0.0,3.34
190000.0,0.0489,99316.9531,0.9,0.0,0.1,0.0,3.14
190000.0,0.0548,131210.625,0.9,0.0,0.1,0.0,2.96
190000.0,0.0616,176842.75,0.9,0.0,0.1,0.0,1.83
190000.0,0.0688,233404.375,0.9,0.0,0.1,0.0,0.58
190000.0,0.0768,296686.344,0.9,0.0,0.1,0.0,3.63
190000.0,0.0863,403149.312,0.9,0.0,0.1,0.0,0.29
190000.0,0.097,526661.188,0.9,0.0,0.1,0.0,1.75
190000.0,0.1082,678799.75,0.9,0.0,0.1,0.0,2.85
200000.0,0.0109,3277.95,0.9,0.0,0.1,0.0,-4.61
200000.0,0.0123,4233.14,0.9,0.0,0.1,0.0,-4.08
200000.0,0.0138,5510.51,0.9,0.0,0.1,0.0,-1.5
200000.0,0.0153,7020.03,0.9,0.0,0.1,0.0,-1.0
200000.0,0.0173,9001.27,0.9,0.0,0.1,0.0,3.11
200000.0,0.0193,12156.8096,0.9,0.0,0.1,0.0,-1.79
200000.0,0.0217,16141.2,0.9,0.0,0.1,0.0,-2.67
200000.0,0.0243,21096.9492,0.9,0.0,0.1,0.0,-2.15
200000.0,0.0273,27789.1602,0.9,0.0,0.1,0.0,-1.18
200000.0,0.0302,35841.4492,0.9,0.0,0.1,0.0,-1.13
200000.0,0.0338,46086.7305,0.9,0.0,0.1,0.0,0.57
200000.0,0.038,61583.5898,0.9,0.0,0.1,0.0,-0.86
200000.0,0.0426,80944.9531,0.9,0.0,0.1,0.0,-1.08
200000.0,0.0478,106241.961,0.9,0.0,0.1,0.0,-0.84
200000.0,0.0536,140287.328,0.9,0.0,0.1,0.0,-0.79
200000.0,0.0601,185139.766,0.9,0.0,0.1,0.0,-0.43
200000.0,0.0671,246130.891,0.9,0.0,0.1,0.0,-2.24
200000.0,0.0751,312269.438,0.9,0.0,0.1,0.0,1.66
200000.0,0.0841,417533.625,0.9,0.0,0.1,0.0,-0.75
200000.0,0.0949,558037.0,0.9,0.0,0.1,0.0,-1.11
200000.0,0.106,719410.25,0.9,0.0,0.1,0.0,-0.16
210000.0,0.0111,3453.58,0.9,0.0,0.1,0.0,5.38
210000.0,0.0124,4430.97,0.9,0.0,0.1,0.0,5.54
210000.0,0.014,5979.73,0.9,0.0,0.1,0.0,4.02
210000.0,0.0155,8210.47,0.9,0.0,0.1,0.0,-3.25
210000.0,0.0175,10643.25,0.9,0.0,0.1,0.0,-0.98
210000.0,0.0194,12982.8799,0.9,0.0,0.1,0.0,4.05
210000.0,0.0219,17287.2891,0.9,0.0,0.1,0.0,3.25
210000.0,0.0244,22477.7793,0.9,0.0,0.1,0.0,3.33
210000.0,0.0275,29981.1309,0.9,0.0,0.1,0.0,3.07
210000.0,0.0305,40507.5586,0.9,0.0,0.1,0.0,-2.38
210000.0,0.0343,52290.5898,0.9,0.0,0.1,0.0,0.59
210000.0,0.0381,66145.0,0.9,0.0,0.1,0.0,1.45
