Frequency,Flux_Density,Power_Loss,Duty_1,Duty_2,Duty_3,Duty_4,Outlier_Factor
110000.0,0.0669,64112.0781,0.2,0.0,0.8,0.0,2.96
110000.0,0.0745,86646.6797,0.2,0.0,0.8,0.0,-1.36
110000.0,0.0839,115438.094,0.2,0.0,0.8,0.0,-1.37
110000.0,0.0938,146633.062,0.2,0.0,0.8,0.0,1.9
110000.0,0.1054,198547.344,0.2,0.0,0.8,0.0,-1.01
110000.0,0.1172,252497.141,0.2,0.0,0.8,0.0,1.38
110000.0,0.1321,339857.094,0.2,0.0,0.8,0.0,0.09
110000.0,0.1473,449571.469,0.2,0.0,0.8,0.0,-1.71
110000.0,0.1655,587953.25,0.2,0.0,0.8,0.0,-0.77
110000.0,0.1853,756826.75,0.2,0.0,0.8,0.0,0.49
110000.0,0.2078,987069.375,0.2,0.0,0.8,0.0,-0.89
110000.0,0.2316,1257705.62,0.2,0.0,0.8,0.0,-0.06
110000.0,0.2597,1655050.0,0.2,0.0,0.8,0.0,-1.23
110000.0,0.2904,2096806.38,0.2,0.0,0.8,0.0,0.41
120000.0,0.0196,3149.94,0.2,0.0,0.8,0.0,-0.01
120000.0,0.0243,5161.67,0.2,0.0,0.8,0.0,2.97
120000.0,0.027,6693.09,0.2,0.0,0.8,0.0,3.82
120000.0,0.0302,9443.53,0.2,0.0,0.8,0.0,0.11
120000.0,0.0341,13294.2,0.2,0.0,0.8,0.0,-2.97
120000.0,0.0381,17127.5898,0.2,0.0,0.8,0.0,0.21
120000.0,0.0426,22834.3301,0.2,0.0,0.8,0.0,-0.57
120000.0,0.0479,30346.2695,0.2,0.0,0.8,0.0,1.86
120000.0,0.0533,40109.0195,0.2,0.0,0.8,0.0,1.7
120000.0,0.0601,56030.9492,0.2,0.0,0.8,0.0,-0.79
120000.0,0.067,73003.6719,0.2,0.0,0.8,0.0,0.05
120000.0,0.0753,96841.7812,0.2,0.0,0.8,0.0,1.2
120000.0,0.0845,129536.547,0.2,0.0,0.8,0.0,-0.25
120000.0,0.0945,165174.453,0.2,0.0,0.8,0.0,2.65
120000.0,0.1049,218190.188,0.2,0.0,0.8,0.0,-0.29
120000.0,0.1183,290538.531,0.2,0.0,0.8,0.0,0.35
120000.0,0.132,374560.156,0.2,0.0,0.8,0.0,1.49
120000.0,0.1476,487622.312,0.2,0.0,0.8,0.0,1.99
120000.0,0.1658,643704.25,0.2,0.0,0.8,0.0,1.84
120000.0,0.1864,860450.812,0.2,0.0,0.8,0.0,-0.4
120000.0,0.2064,1076453.0,0.2,0.0,0.8,0.0,0.24
120000.0,0.2334,1423509.0,0.2,0.0,0.8,0.0,0.36
120000.0,0.2599,1836461.38,0.2,0.0,0.8,0.0,-0.4
120000.0,0.2936,2401098.0,0.2,0.0,0.8,0.0,0.87
130000.0,0.018,2776.75,0.2,0.0,0.8,0.0,3.36
130000.0,0.021,3787.92,0.2,0.0,0.8,0.0,7.11
130000.0,0.0241,5783.95,0.2,0.0,0.8,0.0,-2.48
130000.0,0.0272,7781.9,0.2,0.0,0.8,0.0,0.77
130000.0,0.03,10327.1299,0.2,0.0,0.8,0.0,-1.04
130000.0,0.0337,14058.25,0.2,0.0,0.8,0.0,-1.26
130000.0,0.0378,18066.1895,0.2,0.0,0.8,0.0,3.09
130000.0,0.0422,24066.9902,0.2,0.0,0.8,0.0,2.39
130000.0,0.0476,34841.7,0.2,0.0,0.8,0.0,-3.42
130000.0,0.0532,43968.9805,0.2,0.0,0.8,0.0,2.52
130000.0,0.0596,61189.4805,0.2,0.0,0.8,0.0,-2.12
130000.0,0.0666,80540.6172,0.2,0.0,0.8,0.0,-1.04
130000.0,0.0748,106602.391,0.2,0.0,0.8,0.0,-0.63
130000.0,0.084,140583.188,0.2,0.0,0.8,0.0,0.28
130000.0,0.093,182189.766,0.2,0.0,0.8,0.0,-1.03
130000.0,0.1044,240069.516,0.2,0.0,0.8,0.0,-0.21
130000.0,0.1175,320866.969,0.2,0.0,0.8,0.0,-0.65
130000.0,0.1313,416876.25,0.2,0.0,0.8,0.0,-0.01
130000.0,0.1474,556934.188,0.2,0.0,0.8,0.0,-1.84
130000.0,0.1655,716603.062,0.2,0.0,0.8,0.0,1.16
130000.0,0.1831,924046.625,0.2,0.0,0.8,0.0,-1.06
130000.0,0.2055,1171509.12,0.2,0.0,0.8,0.0,1.28
130000.0,0.2316,1542894.38,0.2,0.0,0.8,0.0,0.55
130000.0,0.26,2023139.62,0.2,0.0,0.8,0.0,0.21
130000.0,0.2913,2654702.5,0.2,0.0,0.8,0.0,-1.35
140000.0,0.0168,2723.79,0.2,0.0,0.8,0.0,-4.06
140000.0,0.0191,3466.97,0.2,0.0,0.8,0.0,1.37
140000.0,0.0214,4460.03,0.2,0.0,0.8,0.0,2.08
140000.0,0.0242,6342.85,0.2,0.0,0.8,0.0,1.07
140000.0,0.0271,8746.87,0.2,0.0,0.8,0.0,-1.53
140000.0,0.0303,11399.9102,0.2,0.0,0.8,0.0,2.86
140000.0,0.0336,15025.5098,0.2,0.0,0.8,0.0,1.31
140000.0,0.0382,20846.4805,0.2,0.0,0.8,0.0,0.03
140000.0,0.0427,27746.7891,0.2,0.0,0.8,0.0,1.27
140000.0,0.0478,38505.6797,0.2,0.0,0.8,0.0,-1.28
140000.0,0.0533,49508.9492,0.2,0.0,0.8,0.0,1.18
140000.0,0.0598,66132.0781,0.2,0.0,0.8,0.0,1.55
140000.0,0.0672,88759.4688,0.2,0.0,0.8,0.0,1.46
140000.0,0.0752,118645.07,0.2,0.0,0.8,0.0,0.07
140000.0,0.0841,153753.188,0.2,0.0,0.8,0.0,2.35
140000.0,0.0938,204602.797,0.2,0.0,0.8,0.0,-0.09
140000.0,0.105,266889.531,0.2,0.0,0.8,0.0,0.79
140000.0,0.1175,354392.125,0.2,0.0,0.8,0.0,0.01
140000.0,0.1319,468442.938,0.2,0.0,0.8,0.0,-0.22
140000.0,0.1479,604595.812,0.2,0.0,0.8,0.0,1.73
140000.0,0.1658,816100.312,0.2,0.0,0.8,0.0,-1.65
140000.0,0.1848,1051825.38,0.2,0.0,0.8,0.0,-1.87
140000.0,0.2074,1318035.12,0.2,0.0,0.8,0.0,1.42
140000.0,0.2333,1732515.62,0.2,0.0,0.8,0.0,0.34
140000.0,0.2603,2231453.5,0.2,0.0,0.8,0.0,0.67
150000.0,0.0157,2472.8,0.2,0.0,0.8,0.0,-0.39
150000.0,0.0189,3783.65,0.2,0.0,0.8,0.0,-2.16
150000.0,0.0215,4924.67,0.2,0.0,0.8,0.0,4.24
150000.0,0.0241,7208.67,0.2,0.0,0.8,0.0,-3.0
150000.0,0.0266,8982.74,0.2,0.0,0.8,0.0,2.45
150000.0,0.0304,13099.8301,0.2,0.0,0.8,0.0,-1.73
150000.0,0.034,17411.9805,0.2,0.0,0.8,0.0,-1.87
150000.0,0.0379,22030.3203,0.2,0.0,0.8,0.0,2.6
150000.0,0.0422,30136.4102,0.2,0.0,0.8,0.0,-0.35
150000.0,0.0477,42252.6094,0.2,0.0,0.8,0.0,-1.69
150000.0,0.0531,54304.1289,0.2,0.0,0.8,0.0,0.71
150000.0,0.0597,73125.2,0.2,0.0,0.8,0.0,0.24
150000.0,0.0667,97259.7891,0.2,0.0,0.8,0.0,-0.34
150000.0,0.0752,129276.703,0.2,0.0,0.8,0.0,1.66
150000.0,0.0834,172508.188,0.2,0.0,0.8,0.0,-1.97
150000.0,0.0938,224296.484,0.2,0.0,0.8,0.0,0.76
150000.0,0.1044,290758.625,0.2,0.0,0.8,0.0,0.61
150000.0,0.1172,386443.938,0.2,0.0,0.8,0.0,0.57
150000.0,0.1312,511148.469,0.2,0.0,0.8,0.0,-0.28
150000.0,0.1482,676498.938,0.2,0.0,0.8,0.0,0.37
150000.0,0.1639,859634.812,0.2,0.0,0.8,0.0,0.54
150000.0,0.1848,1138562.5,0.2,0.0,0.8,0.0,0.05
150000.0,0.2069,1459673.0,0.2,0.0,0.8,0.0,-0.01
150000.0,0.2324,1885757.38,0.2,0.0,0.8,0.0,0.71
160000.0,0.0147,2329.12,0.2,0.0,0.8,0.0,-2.96
160000.0,0.0172,2996.04,0.2,0.0,0.8,0.0,11.07
160000.0,0.0192,4339.65,0.2,0.0,0.8,0.0,-2.6
160000.0,0.0217,5521.81,0.2,0.0,0.8,0.0,6.55
160000.0,0.0241,7815.98,0.2,0.0,0.8,0.0,-0.42
160000.0,0.027,10612.4502,0.2,0.0,0.8,0.0,-0.84
160000.0,0.0305,14259.0498,0.2,0.0,0.8,0.0,0.71
160000.0,0.0339,18500.0703,0.2,0.0,0.8,0.0,1.6
160000.0,0.0377,24266.4297,0.2,0.0,0.8,0.0,1.18
160000.0,0.0426,33641.9102,0.2,0.0,0.8,0.0,1.43
160000.0,0.0477,45750.5703,0.2,0.0,0.8,0.0,0.25
160000.0,0.0533,60681.0117,0.2,0.0,0.8,0.0,0.16
160000.0,0.0599,81117.2734,0.2,0.0,0.8,0.0,0.43
160000.0,0.0671,107176.938,0.2,0.0,0.8,0.0,1.26
160000.0,0.0743,138908.234,0.2,0.0,0.8,0.0,1.08
160000.0,0.0838,189569.562,0.2,0.0,0.8,0.0,-0.15
160000.0,0.094,248493.781,0.2,0.0,0.8,0.0,0.67
160000.0,0.1046,322526.375,0.2,0.0,0.8,0.0,0.51
160000.0,0.1175,430043.938,0.2,0.0,0.8,0.0,-0.09
160000.0,0.1321,572697.062,0.2,0.0,0.8,0.0,-0.69
160000.0,0.148,740321.125,0.2,0.0,0.8,0.0,0.51
160000.0,0.1646,956403.938,0.2,0.0,0.8,0.0,-0.13
160000.0,0.1852,1235264.0,0.2,0.0,0.8,0.0,1.8
160000.0,0.2084,1627828.5,0.2,0.0,0.8,0.0,0.04
160000.0,0.2328,2093990.62,0.2,0.0,0.8,0.0,-0.36
170000.0,0.0151,2550.19,0.2,0.0,0.8,0.0,2.72
170000.0,0.0171,3625.49,0.2,0.0,0.8,0.0,-4.47
170000.0,0.0189,4232.51,0.2,0.0,0.8,0.0,6.85
170000.0,0.0212,6339.26,0.2,0.0,0.8,0.0,-4.15
170000.0,0.0239,8617.85,0.2,0.0,0.8,0.0,-2.09
170000.0,0.0267,11135.3496,0.2,0.0,0.8,0.0,0.83
170000.0,0.0299,15158.8604,0.2,0.0,0.8,0.0,-1.07
170000.0,0.0336,20075.1309,0.2,0.0,0.8,0.0,1.16
170000.0,0.0376,26465.8594,0.2,0.0,0.8,0.0,2.43
170000.0,0.0423,37383.1,0.2,0.0,0.8,0.0,-1.92
170000.0,0.0471,48330.9102,0.2,0.0,0.8,0.0,1.1
170000.0,0.0533,66642.5312,0.2,0.0,0.8,0.0,0.2
170000.0,0.0597,89674.6328,0.2,0.0,0.8,0.0,-1.14
170000.0,0.0668,117495.133,0.2,0.0,0.8,0.0,0.57
170000.0,0.074,154735.234,0.2,0.0,0.8,0.0,-1.55
170000.0,0.0835,207311.578,0.2,0.0,0.8,0.0,-0.57
170000.0,0.093,266885.156,0.2,0.0,0.8,0.0,0.23
170000.0,0.1042,354850.5,0.2,0.0,0.8,0.0,-0.94
170000.0,0.1172,465493.75,0.2,0.0,0.8,0.0,0.56
170000.0,0.1315,615893.688,0.2,0.0,0.8,0.0,0.06
170000.0,0.146,787902.688,0.2,0.0,0.8,0.0,-0.08
170000.0,0.1645,1048539.25,0.2,0.0,0.8,0.0,-0.82
170000.0,0.1843,1376404.62,0.2,0.0,0.8,0.0,-1.87
170000.0,0.207,1747560.25,0.2,0.0,0.8,0.0,0.58
180000.0,0.0135,2128.38,0.2,0.0,0.8,0.0,3.48
180000.0,0.0152,2740.33,0.2,0.0,0.8,0.0,7.5
180000.0,0.017,4038.15,0.2,0.0,0.8,0.0,-6.43
180000.0,0.0192,4898.54,0.2,0.0,0.8,0.0,7.0
180000.0,0.0213,7059.33,0.2,0.0,0.8,0.0,-3.31
180000.0,0.024,9490.39,0.2,0.0,0.8,0.0,-1.78
180000.0,0.027,12614.46,0.2,0.0,0.8,0.0,-0.11
180000.0,0.0301,16402.6699,0.2,0.0,0.8,0.0,1.52
180000.0,0.0339,23687.9,0.2,0.0,0.8,0.0,-4.12
180000.0,0.0378,29755.1504,0.2,0.0,0.8,0.0,1.11
180000.0,0.0426,41684.1914,0.2,0.0,0.8,0.0,-1.77
180000.0,0.0475,54765.8398,0.2,0.0,0.8,0.0,-0.82
180000.0,0.0534,74112.4297,0.2,0.0,0.8,0.0,-1.27
180000.0,0.0598,97131.9375,0.2,0.0,0.8,0.0,0.69
180000.0,0.0663,126395.773,0.2,0.0,0.8,0.0,0.36
180000.0,0.0744,170796.156,0.2,0.0,0.8,0.0,-0.67
180000.0,0.0836,226424.719,0.2,0.0,0.8,0.0,-0.3
180000.0,0.0932,294597.625,0.2,0.0,0.8,0.0,-0.29
180000.0,0.1049,390168.219,0.2,0.0,0.8,0.0,0.46
180000.0,0.1177,519340.406,0.2,0.0,0.8,0.0,-0.74
180000.0,0.1319,678528.0,0.2,0.0,0.8,0.0,-0.45
180000.0,0.1472,869356.562,0.2,0.0,0.8,0.0,0.71
180000.0,0.165,1132026.0,0.2,0.0,0.8,0.0,1.13
180000.0,0.1854,1505238.0,0.2,0.0,0.8,0.0,-0.65
180000.0,0.2079,1925324.0,0.2,0.0,0.8,0.0,0.04
190000.0,0.0136,2496.7,0.2,0.0,0.8,0.0,-4.23
190000.0,0.0153,3320.23,0.2,0.0,0.8,0.0,-3.74
190000.0,0.0169,3925.52,0.2,0.0,0.8,0.0,6.6
190000.0,0.019,5672.7,0.2,0.0,0.8,0.0,-2.37
190000.0,0.0214,7786.05,0.2,0.0,0.8,0.0,-2.76
190000.0,0.024,10109.1299,0.2,0.0,0.8,0.0,0.33
190000.0,0.0268,13532.9805,0.2,0.0,0.8,0.0,-1.13
190000.0,0.0301,18031.0801,0.2,0.0,0.8,0.0,0.82
190000.0,0.0337,24466.2793,0.2,0.0,0.8,0.0,0.3
190000.0,0.0379,33355.4492,0.2,0.0,0.8,0.0,-1.01
190000.0,0.0423,43579.0117,0.2,0.0,0.8,0.0,0.47
190000.0,0.0474,58817.9883,0.2,0.0,0.8,0.0,0.37
190000.0,0.0532,79048.1797,0.2,0.0,0.8,0.0,0.02
190000.0,0.0597,104364.227,0.2,0.0,0.8,0.0,1.85
190000.0,0.0662,138537.594,0.2,0.0,0.8,0.0,-0.39
190000.0,0.0745,185023.906,0.2,0.0,0.8,0.0,0.53
190000.0,0.083,240403.594,0.2,0.0,0.8,0.0,0.73
190000.0,0.0931,315792.0,0.2,0.0,0.8,0.0,1.23
190000.0,0.1045,425696.625,0.2,0.0,0.8,0.0,-0.98
190000.0,0.1176,556180.938,0.2,0.0,0.8,0.0,0.82
190000.0,0.1306,709122.688,0.2,0.0,0.8,0.0,1.46
190000.0,0.1472,948379.062,0.2,0.0,0.8,0.0,0.27
190000.0,0.1647,1236168.5,0.2,0.0,0.8,0.0,-0.04
190000.0,0.185,1620561.62,0.2,0.0,0.8,0.0,-0.57
200000.0,0.0122,2069.48,0.2,0.0,0.8,0.0,-3.01
200000.0,0.0138,2509.46,0.2,0.0,0.8,0.0,9.47
200000.0,0.0154,3681.3,0.2,0.0,0.8,0.0,-3.41
200000.0,0.0171,4560.43,0.2,0.0,0.8,0.0,2.72
200000.0,0.0193,6354.9,0.2,0.0,0.8,0.0,-1.32
200000.0,0.0216,8325.76,0.2,0.0,0.8,0.0,2.1
200000.0,0.024,10625.7402,0.2,0.0,0.8,0.0,5.01
200000.0,0.0271,14148.9805,0.2,0.0,0.8,0.0,7.59
200000.0,0.0302,19448.8203,0.2,0.0,0.8,0.0,3.44
200000.0,0.0337,26753.5801,0.2,0.0,0.8,0.0,0.69
200000.0,0.0381,36309.1406,0.2,0.0,0.8,0.0,0.72
200000.0,0.0425,47250.5195,0.2,0.0,0.8,0.0,2.28
200000.0,0.0479,64817.6484,0.2,0.0,0.8,0.0,1.18
200000.0,0.0534,86021.2812,0.2,0.0,0.8,0.0,0.97
200000.0,0.0601,116394.25,0.2,0.0,0.8,0.0,0.93
200000.0,0.0667,155500.438,0.2,0.0,0.8,0.0,-1.77
200000.0,0.075,203026.219,0.2,0.0,0.8,0.0,1.08
200000.0,0.0836,266445.094,0.2,0.0,0.8,0.0,0.28
200000.0,0.0936,350275.625,0.2,0.0,0.8,0.0,0.19
200000.0,0.1053,465565.281,0.2,0.0,0.8,0.0,0.21
200000.0,0.1177,606566.625,0.2,0.0,0.8,0.0,0.35
200000.0,0.1311,802773.312,0.2,0.0,0.8,0.0,-2.43
200000.0,0.1475,1029996.56,0.2,0.0,0.8,0.0,0.61
200000.0,0.1658,1360810.25,0.2,0.0,0.8,0.0,-0.21
200000.0,0.1854,1740781.0,0.2,0.0,0.8,0.0,1.42
210000.0,0.0119,1931.25,0.2,0.0,0.8,0.0,10.89
210000.0,0.0135,2927.82,0.2,0.0,0.8,0.0,-4.29
210000.0,0.0153,3714.78,0.2,0.0,0.8,0.0,5.08
210000.0,0.0172,5393.34,0.2,0.0,0.8,0.0,-4.38
210000.0,0.019,6531.86,0.2,0.0,0.8,0.0,2.04
210000.0,0.0214,8875.75,0.2,0.0,0.8,0.0,1.07
210000.0,0.0241,12401.29,0.2,0.0,0.8,0.0,-2.08
210000.0,0.0268,15902.1904,0.2,0.0,0.8,0.0,0.95
210000.0,0.0301,21862.7109,0.2,0.0,0.8,0.0,-0.85
210000.0,0.0339,30325.3203,0.2,0.0,0.8,0.0,-2.14
210000.0,0.0378,38550.0703,0.2,0.0,0.8,0.0,1.72
210000.0,0.0422,51189.7617,0.2,0.0,0.8,0.0,0.59
210000.0,0.0476,70125.7734,0.2,0.0,0.8,0.0,-0.33
210000.0,0.0532,92407.1562,0.2,0.0,0.8,0.0,0.83
210000.0,0.0591,124385.281,0.2,0.0,0.8,0.0,-2.3
210000.0,0.0665,163767.484,0.2,0.0,0.8,0.0,0.82
210000.0,0.0741,216386.016,0.2,0.0,0.8,0.0,-0.28
210000.0,0.083,284735.25,0.2,0.0,0.8,0.0,0.07
210000.0,0.093,376750.125,0.2,0.0,0.8,0.0,-0.55
210000.0,0.1049,498857.062,0.2,0.0,0.8,0.0,0.19
210000.0,0.1163,635094.75,0.2,0.0,0.8,0.0,0.74
210000.0,0.1312,840695.375,0.2,0.0,0.8,0.0,1.38
210000.0,0.147,1124859.5,0.2,0.0,0.8,0.0,-1.56
210000.0,0.1645,1433025.62,0.2,0.0,0.8,0.0,0.58
220000.0,0.0107,1904.87,0.2,0.0,0.8,0.0,-6.63
