Frequency,Flux_Density,Power_Loss,Duty_1,Duty_2,Duty_3,Duty_4,Outlier_Factor
70000.0,0.0845,57910.8,0.6,0.0,0.4,0.0,-0.27
70000.0,0.0948,75048.7422,0.6,0.0,0.4,0.0,-0.09
70000.0,0.1057,96123.7891,0.6,0.0,0.4,0.0,0.57
70000.0,0.1181,125613.391,0.6,0.0,0.4,0.0,-0.22
70000.0,0.1327,165475.141,0.6,0.0,0.4,0.0,-0.38
70000.0,0.1486,215089.453,0.6,0.0,0.4,0.0,0.13
70000.0,0.1672,284473.062,0.6,0.0,0.4,0.0,-0.53
70000.0,0.1868,365671.219,0.6,0.0,0.4,0.0,-0.49
70000.0,0.2099,469093.375,0.6,0.0,0.4,0.0,1.0
70000.0,0.2346,609936.688,0.6,0.0,0.4,0.0,-0.37
70000.0,0.2624,787883.562,0.6,0.0,0.4,0.0,0.07
70000.0,0.2952,1033713.25,0.6,0.0,0.4,0.0,0.55
80000.0,0.0447,14585.75,0.6,0.0,0.4,0.0,-0.28
80000.0,0.0536,22718.9,0.6,0.0,0.4,0.0,-0.19
80000.0,0.0594,29366.0098,0.6,0.0,0.4,0.0,-1.3
80000.0,0.0666,37834.9805,0.6,0.0,0.4,0.0,1.88
80000.0,0.0755,52373.2109,0.6,0.0,0.4,0.0,-1.32
80000.0,0.0848,68274.0078,0.6,0.0,0.4,0.0,-0.87
80000.0,0.0952,87515.8828,0.6,0.0,0.4,0.0,1.26
80000.0,0.1054,111987.492,0.6,0.0,0.4,0.0,-0.08
80000.0,0.1183,146958.781,0.6,0.0,0.4,0.0,0.19
80000.0,0.133,193156.516,0.6,0.0,0.4,0.0,0.79
80000.0,0.1492,255948.234,0.6,0.0,0.4,0.0,-0.9
80000.0,0.1672,330542.594,0.6,0.0,0.4,0.0,0.53
80000.0,0.1878,435114.844,0.6,0.0,0.4,0.0,-0.9
80000.0,0.2098,550875.625,0.6,0.0,0.4,0.0,0.6
80000.0,0.2351,715894.875,0.6,0.0,0.4,0.0,0.23
80000.0,0.2639,933593.875,0.6,0.0,0.4,0.0,0.56
80000.0,0.2952,1216159.88,0.6,0.0,0.4,0.0,0.39
90000.0,0.0397,12462.1201,0.6,0.0,0.4,0.0,-2.19
90000.0,0.0476,19411.3809,0.6,0.0,0.4,0.0,-0.74
90000.0,0.0539,26014.8496,0.6,0.0,0.4,0.0,0.01
90000.0,0.0591,32544.7305,0.6,0.0,0.4,0.0,0.64
90000.0,0.0672,45461.6,0.6,0.0,0.4,0.0,-1.83
90000.0,0.0753,58916.5781,0.6,0.0,0.4,0.0,-0.22
90000.0,0.0842,75991.7578,0.6,0.0,0.4,0.0,0.56
90000.0,0.0948,100646.203,0.6,0.0,0.4,0.0,-0.33
90000.0,0.1058,130527.742,0.6,0.0,0.4,0.0,-0.45
90000.0,0.1182,169137.375,0.6,0.0,0.4,0.0,-0.01
90000.0,0.1326,224768.516,0.6,0.0,0.4,0.0,-1.81
90000.0,0.1484,286956.625,0.6,0.0,0.4,0.0,0.76
90000.0,0.1673,381095.812,0.6,0.0,0.4,0.0,0.17
90000.0,0.1866,494843.844,0.6,0.0,0.4,0.0,-0.99
90000.0,0.2096,632532.75,0.6,0.0,0.4,0.0,0.92
90000.0,0.2358,835278.812,0.6,0.0,0.4,0.0,-0.27
90000.0,0.2632,1076278.75,0.6,0.0,0.4,0.0,0.25
90000.0,0.2933,1395055.0,0.6,0.0,0.4,0.0,-0.48
100000.0,0.0358,10433.9805,0.6,0.0,0.4,0.0,2.08
100000.0,0.0429,16503.8203,0.6,0.0,0.4,0.0,1.34
100000.0,0.0475,21546.4805,0.6,0.0,0.4,0.0,-0.66
100000.0,0.0533,28035.0508,0.6,0.0,0.4,0.0,1.61
100000.0,0.0605,39150.1914,0.6,0.0,0.4,0.0,-1.13
100000.0,0.0679,51497.8711,0.6,0.0,0.4,0.0,-0.07
100000.0,0.0754,66061.4609,0.6,0.0,0.4,0.0,0.06
100000.0,0.0842,86363.9219,0.6,0.0,0.4,0.0,-0.86
100000.0,0.0949,112939.539,0.6,0.0,0.4,0.0,0.88
100000.0,0.1061,148132.438,0.6,0.0,0.4,0.0,-0.23
100000.0,0.118,190457.938,0.6,0.0,0.4,0.0,0.09
100000.0,0.1331,252239.469,0.6,0.0,0.4,0.0,0.33
100000.0,0.1497,331967.156,0.6,0.0,0.4,0.0,0.4
100000.0,0.1669,431356.469,0.6,0.0,0.4,0.0,-0.33
100000.0,0.187,562287.062,0.6,0.0,0.4,0.0,-0.56
100000.0,0.21,723247.438,0.6,0.0,0.4,0.0,0.62
100000.0,0.2353,942082.688,0.6,0.0,0.4,0.0,0.55
100000.0,0.2621,1223510.5,0.6,0.0,0.4,0.0,-0.49
100000.0,0.2947,1599514.5,0.6,0.0,0.4,0.0,0.28
110000.0,0.0325,9249.01,0.6,0.0,0.4,0.0,-1.4
110000.0,0.0379,13378.6504,0.6,0.0,0.4,0.0,0.56
110000.0,0.0422,17756.8105,0.6,0.0,0.4,0.0,-1.0
110000.0,0.0476,23931.0898,0.6,0.0,0.4,0.0,-0.42
110000.0,0.0538,32112.0605,0.6,0.0,0.4,0.0,0.06
110000.0,0.0603,42460.1406,0.6,0.0,0.4,0.0,0.41
110000.0,0.0669,54699.4492,0.6,0.0,0.4,0.0,0.61
110000.0,0.0753,72800.9531,0.6,0.0,0.4,0.0,0.63
110000.0,0.0846,96993.1719,0.6,0.0,0.4,0.0,-0.16
110000.0,0.0948,126074.148,0.6,0.0,0.4,0.0,0.43
110000.0,0.1059,164070.484,0.6,0.0,0.4,0.0,0.55
110000.0,0.1191,217398.312,0.6,0.0,0.4,0.0,0.22
110000.0,0.1337,284999.125,0.6,0.0,0.4,0.0,0.52
110000.0,0.1494,371158.812,0.6,0.0,0.4,0.0,0.24
110000.0,0.1674,487273.812,0.6,0.0,0.4,0.0,-0.08
110000.0,0.1878,636742.438,0.6,0.0,0.4,0.0,-0.24
110000.0,0.2106,815806.5,0.6,0.0,0.4,0.0,1.34
110000.0,0.2335,1051880.25,0.6,0.0,0.4,0.0,-0.56
110000.0,0.2634,1388935.12,0.6,0.0,0.4,0.0,0.0
110000.0,0.2941,1795000.0,0.6,0.0,0.4,0.0,0.03
120000.0,0.0298,8144.26,0.6,0.0,0.4,0.0,-1.41
120000.0,0.0338,11161.0898,0.6,0.0,0.4,0.0,-0.77
120000.0,0.0378,14535.0,0.6,0.0,0.4,0.0,-0.09
120000.0,0.0425,19559.4902,0.6,0.0,0.4,0.0,0.23
120000.0,0.0474,25862.1406,0.6,0.0,0.4,0.0,0.17
120000.0,0.0534,34894.0312,0.6,0.0,0.4,0.0,-0.68
120000.0,0.0603,46523.1914,0.6,0.0,0.4,0.0,1.03
120000.0,0.0672,61621.2891,0.6,0.0,0.4,0.0,-0.65
120000.0,0.0749,79981.9375,0.6,0.0,0.4,0.0,-0.33
120000.0,0.0849,108488.953,0.6,0.0,0.4,0.0,-0.41
120000.0,0.0948,140111.047,0.6,0.0,0.4,0.0,0.59
120000.0,0.1061,184437.438,0.6,0.0,0.4,0.0,-0.22
120000.0,0.1193,243661.625,0.6,0.0,0.4,0.0,-0.36
120000.0,0.1335,317992.031,0.6,0.0,0.4,0.0,-0.27
120000.0,0.149,412325.656,0.6,0.0,0.4,0.0,-0.34
120000.0,0.1676,542371.188,0.6,0.0,0.4,0.0,0.17
120000.0,0.1884,716123.812,0.6,0.0,0.4,0.0,-0.17
120000.0,0.209,905697.312,0.6,0.0,0.4,0.0,-0.1
120000.0,0.2348,1186401.88,0.6,0.0,0.4,0.0,-0.23
120000.0,0.263,1541718.88,0.6,0.0,0.4,0.0,0.09
120000.0,0.2943,2002459.0,0.6,0.0,0.4,0.0,0.14
130000.0,0.0275,7069.65,0.6,0.0,0.4,0.0,0.53
130000.0,0.034,12293.9297,0.6,0.0,0.4,0.0,-1.16
130000.0,0.0383,15805.8398,0.6,0.0,0.4,0.0,3.14
130000.0,0.0431,22252.3301,0.6,0.0,0.4,0.0,-1.96
130000.0,0.0475,28329.4707,0.6,0.0,0.4,0.0,-0.77
130000.0,0.0539,39019.6484,0.6,0.0,0.4,0.0,-0.74
130000.0,0.0604,51219.6914,0.6,0.0,0.4,0.0,0.22
130000.0,0.0675,68249.7266,0.6,0.0,0.4,0.0,-0.91
130000.0,0.0757,89674.0703,0.6,0.0,0.4,0.0,0.1
130000.0,0.0848,117878.258,0.6,0.0,0.4,0.0,0.45
130000.0,0.0948,156325.891,0.6,0.0,0.4,0.0,-1.17
130000.0,0.1064,205413.328,0.6,0.0,0.4,0.0,-0.64
130000.0,0.1192,267330.781,0.6,0.0,0.4,0.0,0.08
130000.0,0.1334,349783.75,0.6,0.0,0.4,0.0,-0.15
130000.0,0.1496,457975.094,0.6,0.0,0.4,0.0,0.01
130000.0,0.1683,604754.75,0.6,0.0,0.4,0.0,0.36
130000.0,0.1863,780358.438,0.6,0.0,0.4,0.0,-1.46
130000.0,0.2092,999654.5,0.6,0.0,0.4,0.0,0.4
130000.0,0.2351,1313909.62,0.6,0.0,0.4,0.0,-0.03
130000.0,0.2629,1703134.12,0.6,0.0,0.4,0.0,0.22
130000.0,0.295,2232207.5,0.6,0.0,0.4,0.0,0.0
140000.0,0.0256,6264.35,0.6,0.0,0.4,0.0,-0.43
140000.0,0.0307,10270.9502,0.6,0.0,0.4,0.0,-1.31
140000.0,0.034,13377.9404,0.6,0.0,0.4,0.0,-2.21
140000.0,0.0382,17090.6406,0.6,0.0,0.4,0.0,1.49
140000.0,0.0424,22430.3906,0.6,0.0,0.4,0.0,0.84
140000.0,0.0479,30920.8105,0.6,0.0,0.4,0.0,0.62
140000.0,0.0535,41109.4297,0.6,0.0,0.4,0.0,0.24
140000.0,0.0601,55288.8398,0.6,0.0,0.4,0.0,-0.45
140000.0,0.0678,74545.1328,0.6,0.0,0.4,0.0,-0.02
140000.0,0.0754,96534.4922,0.6,0.0,0.4,0.0,0.54
140000.0,0.0845,127931.312,0.6,0.0,0.4,0.0,0.19
140000.0,0.0948,168809.25,0.6,0.0,0.4,0.0,0.44
140000.0,0.1065,223237.203,0.6,0.0,0.4,0.0,0.31
140000.0,0.1193,292470.656,0.6,0.0,0.4,0.0,0.2
140000.0,0.1335,382600.031,0.6,0.0,0.4,0.0,-0.07
140000.0,0.1498,501510.625,0.6,0.0,0.4,0.0,0.45
140000.0,0.1679,659665.0,0.6,0.0,0.4,0.0,0.44
140000.0,0.1866,858058.25,0.6,0.0,0.4,0.0,-1.08
140000.0,0.2097,1095440.0,0.6,0.0,0.4,0.0,1.23
140000.0,0.2346,1430510.12,0.6,0.0,0.4,0.0,0.31
140000.0,0.2627,1872539.38,0.6,0.0,0.4,0.0,-0.14
140000.0,0.2951,2455783.5,0.6,0.0,0.4,0.0,0.05
150000.0,0.0239,5553.1,0.6,0.0,0.4,0.0,0.79
150000.0,0.0271,7833.0,0.6,0.0,0.4,0.0,-0.02
150000.0,0.0303,10424.1699,0.6,0.0,0.4,0.0,0.69
150000.0,0.034,13968.7305,0.6,0.0,0.4,0.0,1.23
150000.0,0.0381,18239.3301,0.6,0.0,0.4,0.0,1.83
150000.0,0.0428,24987.3398,0.6,0.0,0.4,0.0,-0.41
150000.0,0.0479,33274.4492,0.6,0.0,0.4,0.0,0.35
150000.0,0.0539,44920.6094,0.6,0.0,0.4,0.0,0.5
150000.0,0.06,59138.0508,0.6,0.0,0.4,0.0,0.23
150000.0,0.0672,78558.7422,0.6,0.0,0.4,0.0,0.34
150000.0,0.076,107002.477,0.6,0.0,0.4,0.0,0.6
150000.0,0.0846,140733.234,0.6,0.0,0.4,0.0,-0.83
150000.0,0.0951,184236.594,0.6,0.0,0.4,0.0,0.75
150000.0,0.1065,243339.547,0.6,0.0,0.4,0.0,-0.02
150000.0,0.1193,318451.312,0.6,0.0,0.4,0.0,0.05
150000.0,0.1338,418225.469,0.6,0.0,0.4,0.0,0.2
150000.0,0.1501,548565.5,0.6,0.0,0.4,0.0,0.74
150000.0,0.1665,710158.438,0.6,0.0,0.4,0.0,-0.34
150000.0,0.1874,941673.062,0.6,0.0,0.4,0.0,-0.62
150000.0,0.2101,1204832.75,0.6,0.0,0.4,0.0,0.76
150000.0,0.2352,1584108.12,0.6,0.0,0.4,0.0,-0.71
150000.0,0.2633,2052328.38,0.6,0.0,0.4,0.0,0.06
150000.0,0.2956,2695242.0,0.6,0.0,0.4,0.0,-0.08
160000.0,0.0224,5020.56,0.6,0.0,0.4,0.0,-0.32
160000.0,0.0269,8257.12,0.6,0.0,0.4,0.0,-0.32
160000.0,0.0304,11283.4697,0.6,0.0,0.4,0.0,0.54
160000.0,0.0342,15279.0303,0.6,0.0,0.4,0.0,0.2
160000.0,0.0379,19512.5508,0.6,0.0,0.4,0.0,0.91
160000.0,0.0432,27266.5195,0.6,0.0,0.4,0.0,0.71
160000.0,0.0482,36291.0898,0.6,0.0,0.4,0.0,0.69
160000.0,0.0534,47110.6484,0.6,0.0,0.4,0.0,0.61
160000.0,0.0601,63761.5898,0.6,0.0,0.4,0.0,0.79
160000.0,0.0675,85654.8516,0.6,0.0,0.4,0.0,0.76
160000.0,0.0754,115401.883,0.6,0.0,0.4,0.0,-1.49
160000.0,0.0845,151790.766,0.6,0.0,0.4,0.0,-0.44
160000.0,0.0951,200640.094,0.6,0.0,0.4,0.0,0.18
160000.0,0.1064,263536.906,0.6,0.0,0.4,0.0,-0.17
160000.0,0.1193,343828.656,0.6,0.0,0.4,0.0,0.51
160000.0,0.1338,452209.281,0.6,0.0,0.4,0.0,0.51
160000.0,0.1495,592295.875,0.6,0.0,0.4,0.0,0.49
160000.0,0.1669,775205.25,0.6,0.0,0.4,0.0,0.04
160000.0,0.1874,1016926.0,0.6,0.0,0.4,0.0,0.0
160000.0,0.2094,1300106.38,0.6,0.0,0.4,0.0,0.72
160000.0,0.2348,1700889.62,0.6,0.0,0.4,0.0,0.4
160000.0,0.2636,2229608.5,0.6,0.0,0.4,0.0,0.41
160000.0,0.2947,2904071.25,0.6,0.0,0.4,0.0,0.16
170000.0,0.0211,4545.82,0.6,0.0,0.4,0.0,1.49
170000.0,0.0246,6867.6,0.6,0.0,0.4,0.0,1.29
170000.0,0.0274,9326.62,0.6,0.0,0.4,0.0,-1.29
170000.0,0.0305,11923.0596,0.6,0.0,0.4,0.0,2.32
170000.0,0.0343,16854.8809,0.6,0.0,0.4,0.0,-2.14
170000.0,0.0385,22070.4902,0.6,0.0,0.4,0.0,0.25
170000.0,0.0426,28234.2793,0.6,0.0,0.4,0.0,1.18
170000.0,0.0483,39518.5312,0.6,0.0,0.4,0.0,-0.54
170000.0,0.0538,51817.2812,0.6,0.0,0.4,0.0,0.12
170000.0,0.0601,68860.9531,0.6,0.0,0.4,0.0,0.0
170000.0,0.0678,93811.2422,0.6,0.0,0.4,0.0,0.43
170000.0,0.0756,123696.781,0.6,0.0,0.4,0.0,0.36
170000.0,0.085,164060.672,0.6,0.0,0.4,0.0,0.85
170000.0,0.0948,214535.0,0.6,0.0,0.4,0.0,0.56
170000.0,0.1063,284095.094,0.6,0.0,0.4,0.0,-0.09
170000.0,0.1195,374440.219,0.6,0.0,0.4,0.0,0.24
170000.0,0.1341,491620.5,0.6,0.0,0.4,0.0,0.8
170000.0,0.1487,641342.062,0.6,0.0,0.4,0.0,-1.01
170000.0,0.1674,847582.562,0.6,0.0,0.4,0.0,-0.23
170000.0,0.1877,1108067.12,0.6,0.0,0.4,0.0,-0.29
170000.0,0.2093,1414606.62,0.6,0.0,0.4,0.0,0.1
170000.0,0.2353,1856215.88,0.6,0.0,0.4,0.0,0.02
170000.0,0.2636,2413095.0,0.6,0.0,0.4,0.0,0.52
170000.0,0.2949,3146685.5,0.6,0.0,0.4,0.0,0.32
180000.0,0.0199,4272.03,0.6,0.0,0.4,0.0,-1.59
180000.0,0.0246,7457.61,0.6,0.0,0.4,0.0,-1.31
180000.0,0.0271,9594.25,0.6,0.0,0.4,0.0,-0.95
180000.0,0.0304,12883.0801,0.6,0.0,0.4,0.0,0.19
180000.0,0.0343,18024.1309,0.6,0.0,0.4,0.0,-2.25
180000.0,0.0384,23726.7598,0.6,0.0,0.4,0.0,-1.09
180000.0,0.0429,31030.1699,0.6,0.0,0.4,0.0,0.09
180000.0,0.048,42028.5391,0.6,0.0,0.4,0.0,-1.24
180000.0,0.0537,55781.8086,0.6,0.0,0.4,0.0,-0.62
180000.0,0.0603,74791.8125,0.6,0.0,0.4,0.0,0.07
180000.0,0.0672,99716.9609,0.6,0.0,0.4,0.0,-0.76
180000.0,0.0759,134908.75,0.6,0.0,0.4,0.0,-0.39
180000.0,0.085,179047.297,0.6,0.0,0.4,0.0,-0.59
180000.0,0.0947,232477.734,0.6,0.0,0.4,0.0,-0.55
180000.0,0.1064,308081.906,0.6,0.0,0.4,0.0,-0.83
180000.0,0.1195,403571.0,0.6,0.0,0.4,0.0,0.21
180000.0,0.1337,530303.125,0.6,0.0,0.4,0.0,0.14
180000.0,0.1488,690639.438,0.6,0.0,0.4,0.0,-0.46
180000.0,0.1668,903976.562,0.6,0.0,0.4,0.0,0.18
180000.0,0.1871,1193805.38,0.6,0.0,0.4,0.0,-1.01
180000.0,0.2096,1525175.88,0.6,0.0,0.4,0.0,0.41
180000.0,0.235,2000120.75,0.6,0.0,0.4,0.0,-0.18
180000.0,0.2627,2610806.0,0.6,0.0,0.4,0.0,-0.73
180000.0,0.2943,3385673.5,0.6,0.0,0.4,0.0,0.02
190000.0,0.0189,3907.23,0.6,0.0,0.4,0.0,2.15
190000.0,0.0214,5471.93,0.6,0.0,0.4,0.0,1.11
190000.0,0.0246,7911.53,0.6,0.0,0.4,0.0,-0.71
190000.0,0.0269,9712.89,0.6,0.0,0.4,0.0,3.29
190000.0,0.0307,14237.0098,0.6,0.0,0.4,0.0,-0.69
190000.0,0.0341,18329.5898,0.6,0.0,0.4,0.0,2.08
190000.0,0.0383,24803.5098,0.6,0.0,0.4,0.0,0.73
190000.0,0.0432,33832.6719,0.6,0.0,0.4,0.0,0.16
190000.0,0.0481,44375.6797,0.6,0.0,0.4,0.0,1.15
190000.0,0.0538,59280.7812,0.6,0.0,0.4,0.0,1.05
190000.0,0.0604,80156.3203,0.6,0.0,0.4,0.0,0.7
190000.0,0.0675,107239.133,0.6,0.0,0.4,0.0,0.06
190000.0,0.0758,142957.625,0.6,0.0,0.4,0.0,0.61
190000.0,0.085,191058.984,0.6,0.0,0.4,0.0,0.01
190000.0,0.095,250351.484,0.6,0.0,0.4,0.0,-0.05
190000.0,0.1067,328740.0,0.6,0.0,0.4,0.0,0.8
190000.0,0.1198,435498.688,0.6,0.0,0.4,0.0,0.71
190000.0,0.1329,567707.0,0.6,0.0,0.4,0.0,-0.82
190000.0,0.1495,745311.0,0.6,0.0,0.4,0.0,0.51
190000.0,0.1673,978437.125,0.6,0.0,0.4,0.0,0.17
190000.0,0.1871,1275181.38,0.6,0.0,0.4,0.0,-0.19
190000.0,0.2103,1646246.75,0.6,0.0,0.4,0.0,0.78
190000.0,0.2357,2159350.0,0.6,0.0,0.4,0.0,0.07
190000.0,0.2633,2800912.25,0.6,0.0,0.4,0.0,0.15
190000.0,0.2948,3666933.25,0.6,0.0,0.4,0.0,-0.4
200000.0,0.0179,3721.73,0.6,0.0,0.4,0.0,0.14
200000.0,0.0215,5969.92,0.6,0.0,0.4,0.0,0.22
200000.0,0.0244,8179.53,0.6,0.0,0.4,0.0,0.65
200000.0,0.0274,11002.8604,0.6,0.0,0.4,0.0,1.26
200000.0,0.0303,14453.4404,0.6,0.0,0.4,0.0,0.47
200000.0,0.0339,19589.1406,0.6,0.0,0.4,0.0,-0.24
200000.0,0.038,25507.0,0.6,0.0,0.4,0.0,2.89
200000.0,0.0428,35051.0703,0.6,0.0,0.4,0.0,0.71
200000.0,0.0481,47409.8,0.6,0.0,0.4,0.0,0.89
200000.0,0.0541,64166.8,0.6,0.0,0.4,0.0,1.47
200000.0,0.0603,85315.4,0.6,0.0,0.4,0.0,1.23
200000.0,0.0676,115744.062,0.6,0.0,0.4,0.0,-0.17
200000.0,0.0761,154817.422,0.6,0.0,0.4,0.0,0.7
200000.0,0.0847,202573.438,0.6,0.0,0.4,0.0,0.33
200000.0,0.0948,265235.531,0.6,0.0,0.4,0.0,0.74
200000.0,0.1066,350834.156,0.6,0.0,0.4,0.0,1.16
200000.0,0.1191,460190.938,0.6,0.0,0.4,0.0,1.07
200000.0,0.1329,603663.812,0.6,0.0,0.4,0.0,0.41
200000.0,0.1494,798103.375,0.6,0.0,0.4,0.0,0.52
200000.0,0.167,1044087.38,0.6,0.0,0.4,0.0,0.27
200000.0,0.1873,1363291.25,0.6,0.0,0.4,0.0,0.39
200000.0,0.2099,1753015.75,0.6,0.0,0.4,0.0,1.13
200000.0,0.2348,2292401.75,0.6,0.0,0.4,0.0,0.14
200000.0,0.2631,2994849.5,0.6,0.0,0.4,0.0,0.21
210000.0,0.0171,3549.83,0.6,0.0,0.4,0.0,1.01
210000.0,0.0194,4851.6,0.6,0.0,0.4,0.0,1.55
210000.0,0.0217,6529.95,0.6,0.0,0.4,0.0,-0.1
210000.0,0.0244,8554.33,0.6,0.0,0.4,0.0,3.89
210000.0,0.0272,11691.7695,0.6,0.0,0.4,0.0,0.53
210000.0,0.0306,15890.8096,0.6,0.0,0.4,0.0,1.06
210000.0,0.034,20906.7,0.6,0.0,0.4,0.0,0.85
210000.0,0.0386,28989.3906,0.6,0.0,0.4,0.0,0.26
210000.0,0.043,38235.3203,0.6,0.0,0.4,0.0,0.45
210000.0,0.0481,50920.7188,0.6,0.0,0.4,0.0,1.05
210000.0,0.0538,68442.4375,0.6,0.0,0.4,0.0,0.79
210000.0,0.0604,93673.4766,0.6,0.0,0.4,0.0,-0.87
210000.0,0.068,124867.562,0.6,0.0,0.4,0.0,1.01
210000.0,0.0759,165082.719,0.6,0.0,0.4,0.0,0.45
210000.0,0.0847,217418.125,0.6,0.0,0.4,0.0,0.16
210000.0,0.0951,284634.719,0.6,0.0,0.4,0.0,1.34
210000.0,0.107,380934.312,0.6,0.0,0.4,0.0,0.92
210000.0,0.1188,497108.438,0.6,0.0,0.4,0.0,-0.34
210000.0,0.1335,656034.0,0.6,0.0,0.4,0.0,0.15
210000.0,0.1498,860655.938,0.6,0.0,0.4,0.0,0.62
210000.0,0.1674,1131607.62,0.6,0.0,0.4,0.0,-0.33
210000.0,0.1877,1476286.62,0.6,0.0,0.4,0.0,-0.27
210000.0,0.2103,1892628.62,0.6,0.0,0.4,0.0,0.8
210000.0,0.2352,2453114.0,0.6,0.0,0.4,0.0,0.76
210000.0,0.2643,3230491.0,0.6,0.0,0.4,0.0,0.62
220000.0,0.0163,3372.87,0.6,0.0,0.4,0.0,2.11
220000.0,0.0196,5357.65,0.6,0.0,0.4,0.0,0.86
220000.0,0.0217,7043.13,0.6,0.0,0.4,0.0,-1.01
220000.0,0.0243,9246.97,0.6,0.0,0.4,0.0,1.93
220000.0,0.027,12145.25,0.6,0.0,0.4,0.0,1.23
220000.0,0.0302,16401.3906,0.6,0.0,0.4,0.0,1.16
220000.0,0.0342,22763.6309,0.6,0.0,0.4,0.0,0.43
220000.0,0.0383,30135.6406,0.6,0.0,0.4,0.0,1.14
220000.0,0.0429,40427.8281,0.6,0.0,0.4,0.0,1.04
220000.0,0.048,54655.9102,0.6,0.0,0.4,0.0,0.53
220000.0,0.0539,73566.3438,0.6,0.0,0.4,0.0,0.89
220000.0,0.0603,99091.4,0.6,0.0,0.4,0.0,0.47
220000.0,0.0676,132322.781,0.6,0.0,0.4,0.0,0.42
220000.0,0.0756,175632.406,0.6,0.0,0.4,0.0,0.32
220000.0,0.0849,234076.328,0.6,0.0,0.4,0.0,0.08
220000.0,0.0953,308891.438,0.6,0.0,0.4,0.0,0.38
220000.0,0.1066,405535.812,0.6,0.0,0.4,0.0,0.76
220000.0,0.1186,532208.812,0.6,0.0,0.4,0.0,-0.49
220000.0,0.1333,697379.438,0.6,0.0,0.4,0.0,0.59
220000.0,0.149,913886.938,0.6,0.0,0.4,0.0,0.08
220000.0,0.1671,1199477.38,0.6,0.0,0.4,0.0,0.23
220000.0,0.1872,1572229.5,0.6,0.0,0.4,0.0,-0.41
220000.0,0.2098,2022671.38,0.6,0.0,0.4,0.0,0.31
220000.0,0.235,2632612.5,0.6,0.0,0.4,0.0,0.0
230000.0,0.0156,3267.03,0.6,0.0,0.4,0.0,2.03
230000.0,0.0192,5584.25,0.6,0.0,0.4,0.0,-0.22
230000.0,0.0217,7351.34,0.6,0.0,0.4,0.0,3.24
230000.0,0.0243,10229.4102,0.6,0.0,0.4,0.0,-1.4
230000.0,0.0273,13637.9502,0.6,0.0,0.4,0.0,0.21
230000.0,0.0305,18186.8203,0.6,0.0,0.4,0.0,0.68
230000.0,0.0342,24758.5508,0.6,0.0,0.4,0.0,-1.26
230000.0,0.0381,32278.7793,0.6,0.0,0.4,0.0,0.03
230000.0,0.0428,43531.4219,0.6,0.0,0.4,0.0,-0.02
230000.0,0.0479,58543.3789,0.6,0.0,0.4,0.0,0.04
230000.0,0.0535,79355.8828,0.6,0.0,0.4,0.0,-1.7
230000.0,0.0602,106151.18,0.6,0.0,0.4,0.0,0.1
230000.0,0.0675,142452.266,0.6,0.0,0.4,0.0,-0.51
230000.0,0.0756,189608.297,0.6,0.0,0.4,0.0,-0.61
230000.0,0.0848,250598.797,0.6,0.0,0.4,0.0,-0.27
