Frequency,Flux_Density,Power_Loss,Duty_1,Duty_2,Duty_3,Duty_4,Outlier_Factor
150000.0,0.0536,44836.9219,0.4,0.0,0.6,0.0,-0.16
150000.0,0.0599,59048.0312,0.4,0.0,0.6,0.0,0.26
150000.0,0.067,78736.5938,0.4,0.0,0.6,0.0,0.06
150000.0,0.0758,106938.969,0.4,0.0,0.6,0.0,0.45
150000.0,0.0844,141061.359,0.4,0.0,0.6,0.0,-1.26
150000.0,0.0948,185357.656,0.4,0.0,0.6,0.0,-0.35
150000.0,0.1061,243604.641,0.4,0.0,0.6,0.0,-0.93
150000.0,0.119,317729.375,0.4,0.0,0.6,0.0,-0.06
150000.0,0.1335,417420.406,0.4,0.0,0.6,0.0,-0.05
150000.0,0.1497,548622.938,0.4,0.0,0.6,0.0,0.22
150000.0,0.166,711702.188,0.4,0.0,0.6,0.0,-0.97
150000.0,0.1871,941364.938,0.4,0.0,0.6,0.0,-0.67
150000.0,0.2091,1200308.0,0.4,0.0,0.6,0.0,0.31
150000.0,0.2347,1571367.75,0.4,0.0,0.6,0.0,-0.26
150000.0,0.2625,2036100.25,0.4,0.0,0.6,0.0,0.06
150000.0,0.2948,2684463.0,0.4,0.0,0.6,0.0,-0.26
160000.0,0.0223,5059.32,0.4,0.0,0.6,0.0,0.48
160000.0,0.0268,8112.85,0.4,0.0,0.6,0.0,0.97
160000.0,0.0304,11215.0195,0.4,0.0,0.6,0.0,0.9
160000.0,0.0341,14884.3896,0.4,0.0,0.6,0.0,2.5
160000.0,0.0377,19248.0801,0.4,0.0,0.6,0.0,1.83
160000.0,0.043,27186.2891,0.4,0.0,0.6,0.0,0.47
160000.0,0.0482,36413.6289,0.4,0.0,0.6,0.0,0.57
160000.0,0.0533,47225.8711,0.4,0.0,0.6,0.0,0.53
160000.0,0.0599,63252.3281,0.4,0.0,0.6,0.0,0.81
160000.0,0.0673,85607.5469,0.4,0.0,0.6,0.0,0.38
160000.0,0.0752,114839.781,0.4,0.0,0.6,0.0,-0.95
160000.0,0.0843,151929.953,0.4,0.0,0.6,0.0,-0.51
160000.0,0.0948,198374.297,0.4,0.0,0.6,0.0,1.11
160000.0,0.1059,261099.734,0.4,0.0,0.6,0.0,0.08
160000.0,0.119,343457.812,0.4,0.0,0.6,0.0,0.22
160000.0,0.1333,449344.031,0.4,0.0,0.6,0.0,0.65
160000.0,0.1493,591553.125,0.4,0.0,0.6,0.0,0.51
