Frequency,Flux_Density,Power_Loss,Duty_1,Duty_2,Duty_3,Duty_4,Outlier_Factor
130000.0,0.0108,1144.81,0.1,0.0,0.9,0.0,5.3
130000.0,0.0122,1739.95,0.1,0.0,0.9,0.0,-9.05
130000.0,0.0136,2009.52,0.1,0.0,0.9,0.0,6.05
130000.0,0.0152,2618.01,0.1,0.0,0.9,0.0,4.74
130000.0,0.0169,3681.06,0.1,0.0,0.9,0.0,-5.2
130000.0,0.0191,4891.12,0.1,0.0,0.9,0.0,-1.3
130000.0,0.0213,6355.05,0.1,0.0,0.9,0.0,1.59
130000.0,0.024,9145.32,0.1,0.0,0.9,0.0,-3.19
130000.0,0.0269,11561.6602,0.1,0.0,0.9,0.0,5.48
130000.0,0.0298,15501.4805,0.1,0.0,0.9,0.0,1.04
130000.0,0.0337,21843.7402,0.1,0.0,0.9,0.0,-3.76
130000.0,0.0377,27997.1797,0.1,0.0,0.9,0.0,0.56
130000.0,0.0423,37923.6797,0.1,0.0,0.9,0.0,-1.02
130000.0,0.0472,50084.4883,0.1,0.0,0.9,0.0,-0.66
130000.0,0.0527,63902.4219,0.1,0.0,0.9,0.0,4.11
130000.0,0.059,88167.8516,0.1,0.0,0.9,0.0,-0.91
130000.0,0.0662,118676.367,0.1,0.0,0.9,0.0,-2.1
130000.0,0.0743,156395.156,0.1,0.0,0.9,0.0,-0.27
130000.0,0.0834,209961.297,0.1,0.0,0.9,0.0,-1.55
130000.0,0.0931,265381.0,0.1,0.0,0.9,0.0,1.81
130000.0,0.1039,353107.875,0.1,0.0,0.9,0.0,-0.51
130000.0,0.1169,470005.281,0.1,0.0,0.9,0.0,-0.33
130000.0,0.131,597931.188,0.1,0.0,0.9,0.0,2.36
130000.0,0.1466,793667.188,0.1,0.0,0.9,0.0,-1.3
140000.0,0.0106,1247.05,0.1,0.0,0.9,0.0,7.35
140000.0,0.0119,1762.93,0.1,0.0,0.9,0.0,-0.38
140000.0,0.0135,2576.1,0.1,0.0,0.9,0.0,-8.36
140000.0,0.015,3193.76,0.1,0.0,0.9,0.0,-4.52
140000.0,0.0169,4172.58,0.1,0.0,0.9,0.0,-1.6
140000.0,0.0191,5806.38,0.1,0.0,0.9,0.0,-4.59
140000.0,0.0211,7062.59,0.1,0.0,0.9,0.0,3.43
140000.0,0.0238,10148.9902,0.1,0.0,0.9,0.0,-1.25
140000.0,0.0268,14429.5303,0.1,0.0,0.9,0.0,-6.56
140000.0,0.0299,18024.8691,0.1,0.0,0.9,0.0,-1.2
140000.0,0.0335,24117.4,0.1,0.0,0.9,0.0,-1.2
140000.0,0.0377,32253.2598,0.1,0.0,0.9,0.0,-1.5
140000.0,0.042,42196.9414,0.1,0.0,0.9,0.0,0.36
140000.0,0.0467,56546.2188,0.1,0.0,0.9,0.0,-3.0
140000.0,0.0526,76026.9922,0.1,0.0,0.9,0.0,-2.85
140000.0,0.0587,98260.7,0.1,0.0,0.9,0.0,-0.96
140000.0,0.0658,127424.047,0.1,0.0,0.9,0.0,1.93
140000.0,0.0739,172981.906,0.1,0.0,0.9,0.0,-0.06
140000.0,0.0829,227650.734,0.1,0.0,0.9,0.0,1.06
140000.0,0.0924,304431.875,0.1,0.0,0.9,0.0,-2.55
140000.0,0.1029,381642.438,0.1,0.0,0.9,0.0,1.36
140000.0,0.116,523762.5,0.1,0.0,0.9,0.0,-2.47
140000.0,0.1307,681032.062,0.1,0.0,0.9,0.0,-1.04
140000.0,0.1455,856437.5,0.1,0.0,0.9,0.0,1.52
150000.0,0.0109,1738.65,0.1,0.0,0.9,0.0,-8.16
150000.0,0.0121,2206.01,0.1,0.0,0.9,0.0,-4.11
150000.0,0.0135,2578.28,0.1,0.0,0.9,0.0,8.44
150000.0,0.0152,3475.52,0.1,0.0,0.9,0.0,7.07
150000.0,0.017,4582.4,0.1,0.0,0.9,0.0,5.89
150000.0,0.0191,6133.53,0.1,0.0,0.9,0.0,6.16
150000.0,0.0214,9101.34,0.1,0.0,0.9,0.0,-6.59
150000.0,0.0241,11805.7598,0.1,0.0,0.9,0.0,0.22
150000.0,0.0268,14889.6396,0.1,0.0,0.9,0.0,4.82
150000.0,0.0301,19986.8809,0.1,0.0,0.9,0.0,3.09
150000.0,0.0338,26845.5898,0.1,0.0,0.9,0.0,2.37
150000.0,0.0378,35129.1,0.1,0.0,0.9,0.0,4.16
150000.0,0.0421,49283.75,0.1,0.0,0.9,0.0,-3.56
150000.0,0.0473,62903.7305,0.1,0.0,0.9,0.0,2.44
150000.0,0.0527,82586.0625,0.1,0.0,0.9,0.0,1.58
150000.0,0.0592,111665.328,0.1,0.0,0.9,0.0,-0.04
150000.0,0.0663,147483.938,0.1,0.0,0.9,0.0,0.0
150000.0,0.0745,195954.016,0.1,0.0,0.9,0.0,0.47
150000.0,0.0832,260357.797,0.1,0.0,0.9,0.0,-0.72
150000.0,0.0926,330244.438,0.1,0.0,0.9,0.0,1.54
150000.0,0.1048,450673.188,0.1,0.0,0.9,0.0,-0.62
150000.0,0.1174,578665.562,0.1,0.0,0.9,0.0,1.79
150000.0,0.1305,741105.375,0.1,0.0,0.9,0.0,1.16
160000.0,0.0108,1649.03,0.1,0.0,0.9,0.0,14.12
160000.0,0.0121,2326.78,0.1,0.0,0.9,0.0,5.39
160000.0,0.0135,3293.35,0.1,0.0,0.9,0.0,-5.18
160000.0,0.0152,4333.96,0.1,0.0,0.9,0.0,-5.07
160000.0,0.0171,5663.0,0.1,0.0,0.9,0.0,-1.35
160000.0,0.0193,7556.38,0.1,0.0,0.9,0.0,0.57
160000.0,0.0215,9411.2,0.1,0.0,0.9,0.0,6.38
160000.0,0.024,13197.7695,0.1,0.0,0.9,0.0,-0.45
160000.0,0.0269,17801.1191,0.1,0.0,0.9,0.0,-2.48
160000.0,0.0302,23553.0,0.1,0.0,0.9,0.0,-1.31
160000.0,0.0338,31231.5391,0.1,0.0,0.9,0.0,-1.5
160000.0,0.0375,39340.8516,0.1,0.0,0.9,0.0,1.89
160000.0,0.0421,52557.2305,0.1,0.0,0.9,0.0,1.75
160000.0,0.0472,71714.7578,0.1,0.0,0.9,0.0,-1.26
160000.0,0.053,94615.3,0.1,0.0,0.9,0.0,-0.62
160000.0,0.0594,124792.148,0.1,0.0,0.9,0.0,0.4
160000.0,0.0667,166590.688,0.1,0.0,0.9,0.0,-0.12
160000.0,0.0737,209698.297,0.1,0.0,0.9,0.0,2.04
160000.0,0.0831,291680.875,0.1,0.0,0.9,0.0,-2.24
160000.0,0.0934,372196.312,0.1,0.0,0.9,0.0,1.76
160000.0,0.1044,492118.094,0.1,0.0,0.9,0.0,-0.42
160000.0,0.1173,653013.812,0.1,0.0,0.9,0.0,-0.54
160000.0,0.1315,846050.25,0.1,0.0,0.9,0.0,3.16
170000.0,0.0109,2319.73,0.1,0.0,0.9,0.0,-6.2
170000.0,0.0121,2675.14,0.1,0.0,0.9,0.0,4.87
170000.0,0.0135,3387.27,0.1,0.0,0.9,0.0,7.91
170000.0,0.0153,4655.03,0.1,0.0,0.9,0.0,5.04
170000.0,0.0171,6271.3,0.1,0.0,0.9,0.0,1.57
170000.0,0.0191,8786.59,0.1,0.0,0.9,0.0,-5.29
170000.0,0.0214,11227.04,0.1,0.0,0.9,0.0,-0.38
170000.0,0.0239,14222.1904,0.1,0.0,0.9,0.0,3.15
170000.0,0.0267,18905.0605,0.1,0.0,0.9,0.0,2.13
170000.0,0.0301,25322.9199,0.1,0.0,0.9,0.0,2.4
170000.0,0.0337,34127.0391,0.1,0.0,0.9,0.0,0.86
170000.0,0.0374,45368.7695,0.1,0.0,0.9,0.0,-2.65
170000.0,0.0419,58950.2695,0.1,0.0,0.9,0.0,-0.18
170000.0,0.0468,76173.1875,0.1,0.0,0.9,0.0,1.51
170000.0,0.0525,102193.406,0.1,0.0,0.9,0.0,0.12
170000.0,0.059,136044.703,0.1,0.0,0.9,0.0,0.01
170000.0,0.0662,181416.125,0.1,0.0,0.9,0.0,-0.01
170000.0,0.0741,242773.859,0.1,0.0,0.9,0.0,-1.38
170000.0,0.0824,310872.219,0.1,0.0,0.9,0.0,-0.15
170000.0,0.0931,420414.719,0.1,0.0,0.9,0.0,-1.98
170000.0,0.1043,539506.938,0.1,0.0,0.9,0.0,0.72
170000.0,0.116,688909.75,0.1,0.0,0.9,0.0,3.06
180000.0,0.0106,2490.68,0.1,0.0,0.9,0.0,-6.45
180000.0,0.012,3351.33,0.1,0.0,0.9,0.0,-7.75
180000.0,0.0135,4300.41,0.1,0.0,0.9,0.0,-6.48
180000.0,0.0149,5472.17,0.1,0.0,0.9,0.0,-5.25
180000.0,0.0168,7014.2,0.1,0.0,0.9,0.0,-0.77
180000.0,0.0187,8905.76,0.1,0.0,0.9,0.0,1.71
180000.0,0.021,12556.2305,0.1,0.0,0.9,0.0,-4.39
180000.0,0.0236,16682.8301,0.1,0.0,0.9,0.0,-4.59
180000.0,0.0264,21486.4805,0.1,0.0,0.9,0.0,-2.69
180000.0,0.0298,29290.1,0.1,0.0,0.9,0.0,-4.07
180000.0,0.0328,36183.1484,0.1,0.0,0.9,0.0,-1.07
180000.0,0.0368,48156.6602,0.1,0.0,0.9,0.0,-1.33
180000.0,0.0414,65432.5312,0.1,0.0,0.9,0.0,-3.25
180000.0,0.0465,85369.9375,0.1,0.0,0.9,0.0,-1.7
180000.0,0.052,111376.711,0.1,0.0,0.9,0.0,-0.67
180000.0,0.0584,148673.625,0.1,0.0,0.9,0.0,-0.96
180000.0,0.0644,189429.938,0.1,0.0,0.9,0.0,-0.83
180000.0,0.0729,263788.094,0.1,0.0,0.9,0.0,-4.11
180000.0,0.0817,332991.0,0.1,0.0,0.9,0.0,0.36
180000.0,0.0915,440541.469,0.1,0.0,0.9,0.0,-0.9
180000.0,0.1029,588940.875,0.1,0.0,0.9,0.0,-1.8
180000.0,0.1151,758038.125,0.1,0.0,0.9,0.0,1.81
190000.0,0.0109,2784.15,0.1,0.0,0.9,0.0,2.93
190000.0,0.012,3317.18,0.1,0.0,0.9,0.0,8.12
190000.0,0.0137,4570.4,0.1,0.0,0.9,0.0,4.76
190000.0,0.0153,6177.04,0.1,0.0,0.9,0.0,1.81
190000.0,0.017,8364.85,0.1,0.0,0.9,0.0,-3.69
190000.0,0.0192,10935.1201,0.1,0.0,0.9,0.0,-1.17
190000.0,0.0214,13616.0703,0.1,0.0,0.9,0.0,3.7
190000.0,0.0239,17995.3301,0.1,0.0,0.9,0.0,2.91
190000.0,0.0269,23911.8,0.1,0.0,0.9,0.0,2.51
190000.0,0.0301,31773.3809,0.1,0.0,0.9,0.0,2.47
190000.0,0.0334,42950.3281,0.1,0.0,0.9,0.0,-2.87
190000.0,0.0376,54313.9,0.1,0.0,0.9,0.0,2.43
190000.0,0.0418,71123.0703,0.1,0.0,0.9,0.0,1.44
190000.0,0.047,94781.9297,0.1,0.0,0.9,0.0,0.88
190000.0,0.0527,125842.891,0.1,0.0,0.9,0.0,0.17
190000.0,0.0591,167098.594,0.1,0.0,0.9,0.0,0.08
190000.0,0.0662,221167.969,0.1,0.0,0.9,0.0,0.8
190000.0,0.0737,284803.625,0.1,0.0,0.9,0.0,1.58
190000.0,0.0832,387985.938,0.1,0.0,0.9,0.0,-1.21
190000.0,0.0931,493653.688,0.1,0.0,0.9,0.0,1.73
190000.0,0.1036,636885.688,0.1,0.0,0.9,0.0,1.4
200000.0,0.0109,3233.06,0.1,0.0,0.9,0.0,-1.37
200000.0,0.0122,4196.8,0.1,0.0,0.9,0.0,-1.43
200000.0,0.0138,5355.39,0.1,0.0,0.9,0.0,2.22
200000.0,0.0153,6896.41,0.1,0.0,0.9,0.0,2.34
200000.0,0.0173,8925.03,0.1,0.0,0.9,0.0,5.96
200000.0,0.0192,11833.4902,0.1,0.0,0.9,0.0,2.63
200000.0,0.0216,16150.3203,0.1,0.0,0.9,0.0,-0.04
200000.0,0.0242,21088.1,0.1,0.0,0.9,0.0,0.21
200000.0,0.0272,27866.2598,0.1,0.0,0.9,0.0,1.05
200000.0,0.0301,35276.2305,0.1,0.0,0.9,0.0,2.11
200000.0,0.0337,46324.6484,0.1,0.0,0.9,0.0,2.35
200000.0,0.0379,61783.1211,0.1,0.0,0.9,0.0,0.9
200000.0,0.0425,81827.2734,0.1,0.0,0.9,0.0,0.86
200000.0,0.0476,107136.703,0.1,0.0,0.9,0.0,1.3
200000.0,0.0533,142546.125,0.1,0.0,0.9,0.0,0.6
200000.0,0.0597,187854.266,0.1,0.0,0.9,0.0,0.93
200000.0,0.0666,249058.234,0.1,0.0,0.9,0.0,-0.87
200000.0,0.0748,318029.656,0.1,0.0,0.9,0.0,3.2
200000.0,0.0837,418392.688,0.1,0.0,0.9,0.0,2.08
200000.0,0.0939,554219.75,0.1,0.0,0.9,0.0,0.95
200000.0,0.1052,729131.75,0.1,0.0,0.9,0.0,0.22
210000.0,0.0107,3406.35,0.1,0.0,0.9,0.0,0.0
210000.0,0.0119,4400.59,0.1,0.0,0.9,0.0,-0.65
210000.0,0.0133,5594.57,0.1,0.0,0.9,0.0,1.89
210000.0,0.0149,7748.98,0.1,0.0,0.9,0.0,-4.02
210000.0,0.0168,9856.44,0.1,0.0,0.9,0.0,-0.25
210000.0,0.0186,12252.2803,0.1,0.0,0.9,0.0,1.85
210000.0,0.021,16805.6699,0.1,0.0,0.9,0.0,-1.42
210000.0,0.0235,22309.6895,0.1,0.0,0.9,0.0,-2.57
210000.0,0.0263,28749.9492,0.1,0.0,0.9,0.0,0.22
210000.0,0.0293,38040.6406,0.1,0.0,0.9,0.0,-2.32
210000.0,0.0328,48963.9688,0.1,0.0,0.9,0.0,-0.67
210000.0,0.0366,63619.9805,0.1,0.0,0.9,0.0,-1.57
210000.0,0.0411,84551.4062,0.1,0.0,0.9,0.0,-1.87
210000.0,0.0461,111922.469,0.1,0.0,0.9,0.0,-2.24
210000.0,0.0517,147851.766,0.1,0.0,0.9,0.0,-1.99
