,airgap,frequency,thickness,dis_ver,current,analytical ac/dc,measured ac/dc,dcloss,acloss,error,abs error
439,0.0005,683333.33333333,0.00010499999999999999,0.002,10.0,1.23777908412614,1.5599624508632515,0.33379452968902,0.52070693261843,0.20653277042586618,0.20653277042586618
440,0.0005,683333.33333333,0.00010499999999999999,0.003,10.0,1.23777908412614,1.576422427344498,0.33379452968902,0.52620118272668,0.2148176385620234,0.2148176385620234
441,0.0005,788888.88888889,0.00010499999999999999,0.001,10.0,1.3067090472724703,1.5427784826507887,0.33379452968902,0.51497101803076,0.15301576864923985,0.15301576864923985
442,0.0005,788888.88888889,0.00010499999999999999,0.002,10.0,1.3067090472724703,1.5900224759470898,0.33379452968902,0.53074080455373,0.17818202758792143,0.17818202758792143
443,0.0005,788888.88888889,0.00010499999999999999,0.003,10.0,1.3067090472724703,1.6246113594063436,0.33379452968902,0.54228638464048,0.19567899134352934,0.19567899134352934
444,0.0005,894444.4444444401,0.00010499999999999999,0.001,10.0,1.3803546884837035,1.5945375234606427,0.33379452968902,0.53224790271504,0.13432285651835638,0.13432285651835638
445,0.0005,894444.4444444401,0.00010499999999999999,0.002,10.0,1.3803546884837035,1.6349456692575381,0.33379452968902,0.54573592073692,0.15571831257820914,0.15571831257820914
446,0.0005,894444.4444444401,0.00010499999999999999,0.003,10.0,1.3803546884837035,1.6699097776994982,0.33379452968902,0.5574067488703,0.17339564872462257,0.17339564872462257
447,0.0005,1000000.0,0.00010499999999999999,0.001,10.0,1.45736627405754,1.6469336523012028,0.33379452968902,0.5497374438989,0.11510322712684085,0.11510322712684085
448,0.0005,1000000.0,0.00010499999999999999,0.002,10.0,1.45736627405754,1.6798586978634804,0.33379452968902,0.56072764399735,0.1324471064672977,0.1324471064672977
449,0.0005,1000000.0,0.00010499999999999999,0.003,10.0,1.45736627405754,1.7127409675653407,0.33379452968902,0.57170356574759,0.14910292819749363,0.14910292819749363
450,0.001,50000.0,3.5000000000000004e-05,0.001,1.0,1.000017483640585,1.006202339976194,0.009998899809916,0.010060916385925,0.006146732212683152,0.006146732212683152
451,0.001,50000.0,3.5000000000000004e-05,0.002,1.0,1.000017483640585,1.0076966028487135,0.009998899809916,0.010075857370677,0.007620467496288011,0.007620467496288011
452,0.001,50000.0,3.5000000000000004e-05,0.003,1.0,1.000017483640585,1.008623232937237,0.009998899809916,0.010085122652093,0.008532174369601832,0.008532174369601832
453,0.001,155555.55555556001,3.5000000000000004e-05,0.001,1.0,1.0001692133688886,1.0341745120408274,0.009998899809916,0.010340607331865,0.03288158649823341,0.03288158649823341
454,0.001,155555.55555556001,3.5000000000000004e-05,0.002,1.0,1.0001692133688886,1.0453155526124636,0.009998899809916,0.010452005480319,0.04318919691833219,0.04318919691833219
455,0.001,155555.55555556001,3.5000000000000004e-05,0.003,1.0,1.0001692133688886,1.0510949970174062,0.009998899809916,0.010509793565881,0.0484502198117438,0.0484502198117438
456,0.001,261111.11111111002,3.5000000000000004e-05,0.001,1.0,1.0004767130980412,1.0713114100232186,0.009998899809916,0.010711935454042,0.06611961401927215,0.06611961401927215
457,0.001,261111.11111111002,3.5000000000000004e-05,0.002,1.0,1.0004767130980412,1.0925296458154803,0.009998899809916,0.010924094467872,0.0842566909465687,0.0842566909465687
458,0.001,261111.11111111002,3.5000000000000004e-05,0.003,1.0,1.0004767130980412,1.102609985584166,0.009998899809916,0.011024886775269,0.0926286482268835,0.0926286482268835
459,0.001,366666.66666667,3.5000000000000004e-05,0.001,1.0,1.0009398596693528,1.1084123783626658,0.009998899809916,0.011082904319319,0.09696077091097643,0.09696077091097643
460,0.001,366666.66666667,3.5000000000000004e-05,0.002,1.0,1.0009398596693528,1.1351542215559367,0.009998899809916,0.011350293330141,0.11823447364061115,0.11823447364061115
461,0.001,366666.66666667,3.5000000000000004e-05,0.003,1.0,1.0009398596693528,1.1444942388797812,0.009998899809916,0.011443683227585,0.12543040788998452,0.12543040788998452
462,0.001,472222.22222222004,3.5000000000000004e-05,0.001,1.0,1.001558467688221,1.1406702339015453,0.009998899809916,0.011405447384935,0.12195616408565939,0.12195616408565939
463,0.001,472222.22222222004,3.5000000000000004e-05,0.002,1.0,1.001558467688221,1.173067047773783,0.009998899809916,0.011729379881004,0.14620526628128092,0.14620526628128092
464,0.001,472222.22222222004,3.5000000000000004e-05,0.003,1.0,1.001558467688221,1.1850263462115382,0.009998899809916,0.01184895970788,0.15482177177735634,0.15482177177735634
465,0.001,577777.77777778,3.5000000000000004e-05,0.001,1.0,1.002332289723241,1.1289318557391197,0.009998899809916,0.011288076517758,0.11214101663646749,0.11214101663646749
466,0.001,577777.77777778,3.5000000000000004e-05,0.002,1.0,1.002332289723241,1.2038098181288928,0.009998899809916,0.012036773761664,0.16736657682258532,0.16736657682258532
467,0.001,577777.77777778,3.5000000000000004e-05,0.003,1.0,1.002332289723241,1.2206594459938425,0.009998899809916,0.01220525150252,0.1788600063573365,0.1788600063573365
468,0.001,683333.33333333,3.5000000000000004e-05,0.001,1.0,1.003261016571664,1.1868222242789623,0.009998899809916,0.011866916512747,0.15466613613409408,0.15466613613409408
469,0.001,683333.33333333,3.5000000000000004e-05,0.002,1.0,1.003261016571664,1.233745503699835,0.009998899809916,0.012336097682429,0.1868168811452438,0.1868168811452438
470,0.001,683333.33333333,3.5000000000000004e-05,0.003,1.0,1.003261016571664,1.2515674932089487,0.009998899809916,0.012514297969944,0.19839639331047249,0.19839639331047249
471,0.001,788888.88888889,3.5000000000000004e-05,0.001,1.0,1.0043442775906504,1.2123644792156227,0.009998899809916,0.012122310960778,0.17158223058428565,0.17158223058428565
472,0.001,788888.88888889,3.5000000000000004e-05,0.002,1.0,1.0043442775906504,1.2596639084977304,0.009998899809916,0.012595253215236,0.20268869274152107,0.20268869274152107
473,0.001,788888.88888889,3.5000000000000004e-05,0.003,1.0,1.0043442775906504,1.2735891690887922,0.009998899809916,0.012734490500713,0.21140639229114752,0.21140639229114752
474,0.001,894444.4444444401,3.5000000000000004e-05,0.001,1.0,1.0055816410936764,1.23127968512112,0.009998899809916,0.012311442209511,0.18330363665931992,0.18330363665931992
475,0.001,894444.4444444401,3.5000000000000004e-05,0.002,1.0,1.0055816410936764,1.2837176486371689,0.009998899809916,0.012835764152944,0.21666447278244522,0.21666447278244522
476,0.001,894444.4444444401,3.5000000000000004e-05,0.003,1.0,1.0055816410936764,1.2941517217311442,0.009998899809916,0.01294009340442,0.22298010024006854,0.22298010024006854
477,0.001,1000000.0,3.5000000000000004e-05,0.001,1.0,1.0069726148112792,1.2506575936843052,0.009998899809916,0.01250519997576,0.19484547977288955,0.19484547977288955
478,0.001,1000000.0,3.5000000000000004e-05,0.002,1.0,1.0069726148112792,1.3052567985823875,0.009998899809916,0.013051131955237,0.22852528643793973,0.22852528643793973
479,0.001,1000000.0,3.5000000000000004e-05,0.003,1.0,1.0069726148112792,1.3131685460259959,0.009998899809916,0.013130240725247,0.23317336692334628,0.23317336692334628
480,0.001,50000.0,7.000000000000001e-05,0.001,1.0,1.0002797068120466,1.014826028876912,0.0050069301825926,0.0050811630740644,0.014333808604577792,0.014333808604577792
481,0.001,50000.0,7.000000000000001e-05,0.002,1.0,1.0002797068120466,1.0222845520720694,0.0050069301825926,0.0051185073789678,0.021525166564848444,0.021525166564848444
482,0.001,50000.0,7.000000000000001e-05,0.003,1.0,1.0002797068120466,1.0248156152907775,0.0050069301825926,0.0051311802357916,0.0239417785137565,0.0239417785137565
483,0.001,155555.55555556001,7.000000000000001e-05,0.001,1.0,1.0027044722444023,1.077024033447638,0.0050069301825926,0.0053925841404466,0.0690045522617847,0.0690045522617847
484,0.001,155555.55555556001,7.000000000000001e-05,0.002,1.0,1.0027044722444023,1.0989224342790085,0.0050069301825926,0.0055022279045197,0.0875566455222418,0.0875566455222418
485,0.001,155555.55555556001,7.000000000000001e-05,0.003,1.0,1.0027044722444023,1.1382357867598245,0.0050069301825926,0.0056990671156348,0.11907138757360143,0.11907138757360143
486,0.001,261111.11111111002,7.000000000000001e-05,0.001,1.0,1.0076041120999253,1.1166403190993166,0.0050069301825926,0.0055909401167982,0.09764666843423678,0.09764666843423678
487,0.001,261111.11111111002,7.000000000000001e-05,0.002,1.0,1.0076041120999253,1.1517352736069733,0.0050069301825926,0.0057666581037793,0.12514261289893633,0.12514261289893633
488,0.001,261111.11111111002,7.000000000000001e-05,0.003,1.0,1.0076041120999253,1.1602636024959312,0.0050069301825926,0.0058093588511005,0.13157310982401627,0.13157310982401627
489,0.001,366666.66666667,7.000000000000001e-05,0.001,1.0,1.0149474882862393,1.1675900011189904,0.0050069301825926,0.005846041617496,0.13073297363497646,0.13073297363497646
490,0.001,366666.66666667,7.000000000000001e-05,0.002,1.0,1.0149474882862393,1.250385311877417,0.0050069301825926,0.0062605919579095,0.1882922178905595,0.1882922178905595
491,0.001,366666.66666667,7.000000000000001e-05,0.003,1.0,1.0149474882862393,1.2675972597288,0.0050069301825926,0.0063467709791078,0.19931391418171318,0.19931391418171318
492,0.001,472222.22222222004,7.000000000000001e-05,0.001,1.0,1.0246883445382486,1.255111854804334,0.0050069301825926,0.0062842574283496,0.18358802793875878,0.18358802793875878
493,0.001,472222.22222222004,7.000000000000001e-05,0.002,1.0,1.0246883445382486,1.3076448822294744,0.0050069301825926,0.0065472866289475,0.21638637640580052,0.21638637640580052
494,0.001,472222.22222222004,7.000000000000001e-05,0.003,1.0,1.0246883445382486,1.3275435253765635,0.0050069301825926,0.0066469177459133,0.22813201605002645,0.22813201605002645
495,0.001,577777.77777778,7.000000000000001e-05,0.001,1.0,1.0367660816795934,1.297851385687785,0.0050069301825926,0.0064982512755198,0.2011673346327181,0.2011673346327181
496,0.001,577777.77777778,7.000000000000001e-05,0.002,1.0,1.0367660816795934,1.3553957664244085,0.0050069301825926,0.0067863719722686,0.2350823963286928,0.2350823963286928
497,0.001,577777.77777778,7.000000000000001e-05,0.003,1.0,1.0367660816795934,1.379683951326106,0.0050069301825926,0.0069079812183333,0.24854813257551595,0.24854813257551595
498,0.001,683333.33333333,7.000000000000001e-05,0.001,1.0,1.0511067556795004,1.3350297296699876,0.0050069301825926,0.0066844006481431,0.2126716489382386,0.2126716489382386
499,0.001,683333.33333333,7.000000000000001e-05,0.002,1.0,1.0511067556795004,1.3968125202068673,0.0050069301825926,0.006993742766847,0.24749618114546112,0.24749618114546112
500,0.001,683333.33333333,7.000000000000001e-05,0.003,1.0,1.0511067556795004,1.4245131392830623,0.0050069301825926,0.0071324378325761,0.2621291255983024,0.2621291255983024
501,0.001,788888.88888889,7.000000000000001e-05,0.001,1.0,1.0676242682059842,1.3669218799599916,0.0050069301825926,0.0068440824180179,0.21895736409074637,0.21895736409074637
502,0.001,788888.88888889,7.000000000000001e-05,0.002,1.0,1.0676242682059842,1.4234017473524045,0.0050069301825926,0.0071268731707738,0.24994874413227572,0.24994874413227572
503,0.001,788888.88888889,7.000000000000001e-05,0.003,1.0,1.0676242682059842,1.463245044017648,0.0050069301825926,0.007326365775421,0.27037219598257006,0.27037219598257006
504,0.001,894444.4444444401,7.000000000000001e-05,0.001,1.0,1.0862217146155682,1.3973982967480096,0.0050069301825926,0.0069966757090911,0.22268281194889378,0.22268281194889378
505,0.001,894444.4444444401,7.000000000000001e-05,0.002,1.0,1.0862217146155682,1.4517110838833975,0.0050069301825926,0.0072686160423,0.2517645372591133,0.2517645372591133
506,0.001,894444.4444444401,7.000000000000001e-05,0.003,1.0,1.0862217146155682,1.476350488193629,0.0050069301825926,0.007391983819422,0.26425213843048756,0.26425213843048756
507,0.001,1000000.0,7.000000000000001e-05,0.001,1.0,1.1067928511748624,1.4158023108267692,0.0050069301825926,0.0070888233226629,0.2182574906742865,0.2182574906742865
508,0.001,1000000.0,7.000000000000001e-05,0.002,1.0,1.1067928511748624,1.4778526523298594,0.0050069301825926,0.0073995050503749,0.2510803770389525,0.2510803770389525
509,0.001,1000000.0,7.000000000000001e-05,0.003,1.0,1.1067928511748624,1.5027791620914506,0.0050069301825926,0.0075243103444469,0.2635026628699625,0.2635026628699625
510,0.001,50000.0,0.00010499999999999999,0.001,1.0,1.0014153265237513,1.0347560514593808,0.0033373675533874,0.0034533612718118,0.03222085523308316,0.03222085523308316
511,0.001,50000.0,0.00010499999999999999,0.002,1.0,1.0014153265237513,1.0433083336045792,0.0033373675533874,0.0034819033807506,0.04015400407671392,0.04015400407671392
512,0.001,50000.0,0.00010499999999999999,0.003,1.0,1.0014153265237513,1.0474714496462025,0.0033373675533874,0.0034957972291489,0.04396885770777551,0.04396885770777551
513,0.001,155555.55555556001,0.00010499999999999999,0.001,1.0,1.013627257644973,1.1145522077024648,0.0033373675533874,0.0037196703745425,0.090552016639524,0.090552016639524
514,0.001,155555.55555556001,0.00010499999999999999,0.002,1.0,1.013627257644973,1.1416847036718079,0.0033373675533874,0.003810221486233,0.11216533392712133,0.11216533392712133
515,0.001,155555.55555556001,0.00010499999999999999,0.003,1.0,1.013627257644973,1.226487361801818,0.0033373675533874,0.0040932391259171,0.1735526274352593,0.1735526274352593
516,0.001,261111.11111111002,0.00010499999999999999,0.001,1.0,1.0379935438320922,1.18272400354661,0.0033373675533874,0.0039471847140489,0.12237044253817254,0.12237044253817254
517,0.001,261111.11111111002,0.00010499999999999999,0.002,1.0,1.0379935438320922,1.2196543909931477,0.0033373675533874,0.004070434990847,0.14894452764863295,0.14894452764863295
518,0.001,261111.11111111002,0.00010499999999999999,0.003,1.0,1.0379935438320922,1.2936428816076055,0.0033373675533874,0.0043173617787478,0.19761971515494198,0.19761971515494198
519,0.001,366666.66666667,0.00010499999999999999,0.001,1.0,1.073757656686459,1.3085771459730964,0.0033373675533874,0.0043672029080749,0.17944642393400403,0.17944642393400403
520,0.001,366666.66666667,0.00010499999999999999,0.002,1.0,1.073757656686459,1.3590267009663148,0.0033373675533874,0.0045355716159921,0.209906872379343,0.209906872379343
521,0.001,366666.66666667,0.00010499999999999999,0.003,1.0,1.073757656686459,1.3864692963488465,0.0033373675533874,0.0046271576434025,0.2255453045270371,0.2255453045270371
522,0.001,472222.22222222004,0.00010499999999999999,0.001,1.0,1.1198572562561198,1.376512165042985,0.0033373675533874,0.0045939270364575,0.186453062533487,0.186453062533487
523,0.001,472222.22222222004,0.00010499999999999999,0.002,1.0,1.1198572562561198,1.4347918731331184,0.0033373675533874,0.0047884278432584,0.21949846718136476,0.21949846718136476
524,0.001,472222.22222222004,0.00010499999999999999,0.003,1.0,1.1198572562561198,1.4615818680944919,0.0033373675533874,0.0048778359031979,0.23380463270517218,0.23380463270517218
525,0.001,577777.77777778,0.00010499999999999999,0.001,1.0,1.1750051824046663,1.4399756263570749,0.0033373675533874,0.0048057279330728,0.18401036733013637,0.18401036733013637
526,0.001,577777.77777778,0.00010499999999999999,0.002,1.0,1.1750051824046663,1.5052521082528978,0.0033373675533874,0.0050235795457512,0.21939642139517707,0.21939642139517707
527,0.001,577777.77777778,0.00010499999999999999,0.003,1.0,1.1750051824046663,1.52702097706765,0.0033373675533874,0.0050962302622075,0.23052453106372003,0.23052453106372003
528,0.001,683333.33333333,0.00010499999999999999,0.001,1.0,1.23777908412614,1.4987815970656353,0.0033373675533874,0.005001985071661,0.17414312629037795,0.17414312629037795
529,0.001,683333.33333333,0.00010499999999999999,0.002,1.0,1.23777908412614,1.5566096861272112,0.0033373675533874,0.0051949786597695,0.20482372995783563,0.20482372995783563
530,0.001,683333.33333333,0.00010499999999999999,0.003,1.0,1.23777908412614,1.5691661877938816,0.0033373675533874,0.0052368843210159,0.21118674761507866,0.21118674761507866
531,0.001,788888.88888889,0.00010499999999999999,0.001,1.0,1.3067090472724703,1.4570789601673004,0.0033373675533874,0.0048628080443858,0.10319956365135134,0.10319956365135134
532,0.001,788888.88888889,0.00010499999999999999,0.002,1.0,1.3067090472724703,1.6069010942270003,0.0033373675533874,0.0053628195733759,0.1868142650677187,0.1868142650677187
533,0.001,788888.88888889,0.00010499999999999999,0.003,1.0,1.3067090472724703,1.6176564981982733,0.0033373675533874,0.0053987143096132,0.19222093891511122,0.19222093891511122
534,0.001,894444.4444444401,0.00010499999999999999,0.001,1.0,1.3803546884837035,1.5897712288987795,0.0033373675533874,0.0053056509166356,0.13172746909008856,0.13172746909008856
535,0.001,894444.4444444401,0.00010499999999999999,0.002,1.0,1.3803546884837035,1.6577282636437844,0.0033373675533874,0.005532448519418,0.1673214972823094,0.1673214972823094
536,0.001,894444.4444444401,0.00010499999999999999,0.003,1.0,1.3803546884837035,1.6618713407302943,0.0033373675533874,0.0055462754904577,0.16939738074000416,0.16939738074000416
537,0.001,1000000.0,0.00010499999999999999,0.001,1.0,1.45736627405754,1.6497760443034657,0.0033373675533874,0.0055059090406142,0.11662781194471825,0.11662781194471825
538,0.001,1000000.0,0.00010499999999999999,0.002,1.0,1.45736627405754,1.7001078502109408,0.0033373675533874,0.0056738847765532,0.14278010428766783,0.14278010428766783
539,0.001,1000000.0,0.00010499999999999999,0.003,1.0,1.45736627405754,1.7052122323793684,0.0033373675533874,0.0056909199759822,0.14534610625915842,0.14534610625915842
540,0.001,50000.0,3.5000000000000004e-05,0.001,3.25,1.000017483640585,1.0062023399409519,0.10561337924336,0.10626842932374,0.006146732177873643,0.006146732177873643
541,0.001,50000.0,3.5000000000000004e-05,0.002,3.25,1.000017483640585,1.007696602851017,0.10561337924336,0.10642624347915,0.007620467498556489,0.007620467498556489
542,0.001,50000.0,3.5000000000000004e-05,0.003,3.25,1.000017483640585,1.008623232974976,0.10561337924336,0.10652410801785,0.008532174406698864,0.008532174406698864
543,0.001,155555.55555556001,3.5000000000000004e-05,0.001,3.25,1.0001692133688886,1.0341745120517665,0.10561337924336,0.10922266494514,0.03288158650846315,0.03288158650846315
544,0.001,155555.55555556001,3.5000000000000004e-05,0.002,3.25,1.0001692133688886,1.0453155525672746,0.10561337924336,0.11039930788227,0.04318919687696928,0.04318919687696928
545,0.001,155555.55555556001,3.5000000000000004e-05,0.003,3.25,1.0001692133688886,1.0510949969929995,0.10561337924336,0.11100969453822,0.048450219789648565,0.048450219789648565
546,0.001,261111.11111111002,3.5000000000000004e-05,0.001,3.25,1.0004767130980412,1.071311410021032,0.10561337924336,0.11314481823429,0.06611961401736596,0.06611961401736596
547,0.001,261111.11111111002,3.5000000000000004e-05,0.002,3.25,1.0004767130980412,1.0925296457459426,0.10561337924336,0.11538574781078,0.08425669088828315,0.08425669088828315
548,0.001,261111.11111111002,3.5000000000000004e-05,0.003,3.25,1.0004767130980412,1.1026099856115656,0.10561337924336,0.11645036656791,0.0926286482494315,0.0926286482494315
549,0.001,366666.66666667,3.5000000000000004e-05,0.001,3.25,1.0009398596693528,1.1084123783437207,0.10561337924336,0.11706317687205,0.09696077089554163,0.09696077089554163
550,0.001,366666.66666667,3.5000000000000004e-05,0.002,3.25,1.0009398596693528,1.1351542215902293,0.10561337924336,0.11988747330451,0.11823447366724894,0.11823447366724894
551,0.001,366666.66666667,3.5000000000000004e-05,0.003,3.25,1.0009398596693528,1.144494238864054,0.10561337924336,0.12087390409099,0.12543040787796653,0.12543040787796653
552,0.001,472222.22222222004,3.5000000000000004e-05,0.001,3.25,1.001558467688221,1.1406702338464758,0.10561337924336,0.12047003799884,0.121956164043269,0.121956164043269
553,0.001,472222.22222222004,3.5000000000000004e-05,0.002,3.25,1.001558467688221,1.1730670477054086,0.10561337924336,0.1238915749872,0.1462052662315159,0.1462052662315159
554,0.001,472222.22222222004,3.5000000000000004e-05,0.003,3.25,1.001558467688221,1.185026346177618,0.10561337924336,0.12515463691223,0.15482177175316397,0.15482177175316397
555,0.001,577777.77777778,3.5000000000000004e-05,0.001,3.25,1.002332289723241,1.1289318557437988,0.10561337924336,0.11923030822058,0.11214101664014745,0.11214101664014745
