,fs,Bm,D,Analytical,Residual,fitting,Measured,Measured loss
55,140000.0,0.0138,0.9,0.078296674,1.7345251840613578,31.97175970593864,33.70628489,2.63909
56,180000.0,0.012,0.1,0.0786537,15.075147483078084,27.53352826692192,42.60867575,3.35133
57,120000.0,0.0151,0.1,0.078961143,2.4665252197367806,26.53090203026322,28.99742725,2.28967
58,210000.0,0.0111,0.9,0.080491313,9.598672820024753,33.30757222997525,42.90624505,3.45358
59,60000.0,0.0225,0.9,0.080745378,1.1326190276076247,30.076845372392377,31.2094644,2.52002
60,150000.0,0.0135,0.1,0.081827075,4.47821197804932,27.03067429195068,31.50888627,2.57828
61,170000.0,0.0126,0.9,0.08214432,3.6195333821058,32.5407269978942,36.16026038,2.97036
62,120000.0,0.0154,0.9,0.083129053,-1.1572994180973772,31.532720628097376,30.37542121,2.52508
63,230000.0,0.0107,0.1,0.083605963,24.447787257270214,28.30467012272979,52.75245738,4.41042
64,80000.0,0.0194,0.1,0.083698184,4.1954165118018985,25.735579358198102,29.93099587,2.50517
65,240000.0,0.0105,0.1,0.084727116,24.71784091867124,28.45710723132876,53.17494815,4.50536
66,190000.0,0.012,0.1,0.085170271,11.280521712080656,27.667105917919343,38.94762763,3.31718
67,180000.0,0.0124,0.9,0.085694635,7.7016966262507935,32.71565272374921,40.41734935,3.46355
68,260000.0,0.0101,0.9,0.086118138,19.812180128308114,34.21418537169188,54.0263655,4.65265
69,220000.0,0.0111,0.9,0.086197056,13.740807675357381,33.46927337464262,47.21008105,4.06937
70,80000.0,0.0197,0.9,0.087124779,-2.874653384954428,30.58755007495443,27.71289669,2.41448
71,100000.0,0.0174,0.1,0.08746532,-0.5831726616839994,26.119579551683998,25.53640689,2.23355
72,100000.0,0.0174,0.9,0.08746532,-6.111588953265915,31.068108863265916,24.95651991,2.18283
73,150000.0,0.0139,0.9,0.088318996,-0.7753671721269484,32.11822800212695,31.34286083,2.76817
74,270000.0,0.01,0.9,0.088700385,23.312182125297205,34.38948399470279,57.70166612,5.11816
75,70000.0,0.0215,0.1,0.089960518,2.154619205318209,25.473389784681792,27.62800899,2.48543
76,160000.0,0.0135,0.1,0.089983092,9.4380233727267,27.1616302572733,36.59965363,3.29335
77,130000.0,0.0152,0.1,0.090382761,2.3135190281264215,26.652292271873577,28.9658113,2.61801
78,70000.0,0.0217,0.9,0.092165073,-4.829681186054188,30.283792206054187,25.45411102,2.34598
79,230000.0,0.0112,0.9,0.094210185,12.526059819420496,33.6228783205795,46.14893814,4.3477
80,190000.0,0.0125,0.9,0.094764011,5.694867830163979,32.86565700983602,38.56052484,3.65415
81,130000.0,0.0155,0.9,0.09512167,-3.348151430859186,31.676922360859187,28.32877093,2.69468
82,90000.0,0.0191,0.1,0.09557087,-0.5678405298717593,25.87963270987176,25.31179218,2.41907
83,240000.0,0.011,0.9,0.095685959,16.350263471959657,33.80390804804034,50.15417152,4.79905
84,200000.0,0.0122,0.1,0.095907635,15.972073340631692,27.786695189368306,43.75876853,4.1968
85,110000.0,0.0171,0.1,0.096166766,4.868333609065804,26.266122970934195,31.13445658,2.9941
86,210000.0,0.0119,0.1,0.096555198,17.63238719472668,27.94351230527332,45.5758995,4.40059
87,50000.0,0.0267,0.1,0.096581603,10.206042413906225,24.894120506093778,35.10016292,3.39003
88,160000.0,0.0139,0.9,0.097122087,2.790986171211088,32.27374631878891,35.06473249,3.40556
89,140000.0,0.015,0.1,0.097370473,6.004899667013337,26.795187482986666,32.80008715,3.19376
90,50000.0,0.0268,0.9,0.097530277,-1.0657365712768936,29.602823571276893,28.537087,2.78323
91,200000.0,0.0123,0.9,0.097976749,10.163181815301634,33.04237504469837,43.20555686,4.23314
92,170000.0,0.0135,0.1,0.098383525,7.136046674427014,27.293193385572984,34.42924006,3.38727
93,90000.0,0.0195,0.9,0.100893013,-6.319564428689866,30.750691288689865,24.43112686,2.46493
94,250000.0,0.011,0.1,0.10161282,23.872924640239418,28.557565919760584,52.43049056,5.32761
95,250000.0,0.011,0.9,0.10161282,20.64618364004592,33.96798807995408,54.61417172,5.5495
96,330000.0,0.0108,0.4,0.145754203,-14.28753064456646,31.69766323456646,17.41013259,2.5376
97,110000.0,0.0175,0.9,0.102160184,-0.7607963689504125,31.209840978950414,30.44904461,3.11068
98,260000.0,0.0108,0.1,0.10260975,25.137694194523483,28.711379605476516,53.8490738,5.52544
99,300000.0,0.01,0.9,0.103583286,30.44533781504046,34.893099124959534,65.33843694,6.76797
100,280000.0,0.0104,0.1,0.103684753,33.44678811965568,29.021605860344323,62.46839398,6.47702
101,290000.0,0.0102,0.9,0.103776967,25.44646187180195,34.70599950819805,60.15246138,6.24244
102,140000.0,0.0154,0.9,0.104306625,0.6592867441415109,31.838361415858486,32.49764816,3.38972
103,120000.0,0.0168,0.1,0.10436589,0.2358729888741813,26.41354283112582,26.64941582,2.78129
104,220000.0,0.012,0.1,0.105687018,19.154039051497527,28.071628718502474,47.22566777,4.99114
105,340000.0,0.0108,0.4,0.152302884,-13.448701282904036,31.851438812904036,18.40273753,2.80279
106,180000.0,0.0135,0.1,0.107020668,12.757618741573324,27.42536721842668,40.18298596,4.30041
107,210000.0,0.0124,0.9,0.107525804,8.01462175416922,33.19381226583078,41.20843402,4.43097
108,170000.0,0.014,0.9,0.108198103,2.3250842928391933,32.42145835716081,34.74654265,3.75951
109,270000.0,0.0108,0.1,0.108472238,28.81709435699405,28.850748723005946,57.66784308,6.25536
110,120000.0,0.0171,0.9,0.109309355,-3.162158329575888,31.393136359575887,28.23097803,3.08591
111,230000.0,0.0119,0.1,0.110392643,21.903890248539565,28.215210531460432,50.11910078,5.53278
112,80000.0,0.0216,0.1,0.110840142,0.7340027123647097,25.588951657635292,26.32295437,2.91764
113,350000.0,0.0108,0.4,0.158943159,-13.684304267107922,32.00594841710792,18.32164415,2.9121
114,310000.0,0.0101,0.9,0.111571572,30.216699516619208,35.053242183380796,65.2699417,7.28227
115,150000.0,0.0152,0.1,0.111578303,4.238082191080448,26.910625998919553,31.14870819,3.47552
116,100000.0,0.0191,0.1,0.111606559,2.227768685250396,26.004174204749603,28.23194289,3.15087
117,100000.0,0.0192,0.9,0.113140865,-1.3992188518864914,30.92276898188649,29.52355013,3.34032
118,80000.0,0.0219,0.9,0.114910596,-5.555699552268717,30.413198332268717,24.85749878,2.85639
119,240000.0,0.0118,0.1,0.114965795,21.703870233693674,28.359542106306325,50.06341234,5.75558
120,180000.0,0.0139,0.9,0.115511375,7.095384339602965,32.58694132039703,39.68232566,4.58376
121,220000.0,0.0125,0.9,0.117591804,12.431892215164766,33.34587304483524,45.77776526,5.38309
122,300000.0,0.0105,0.1,0.117677476,39.193436204819484,29.296306045180522,68.48974225,8.0597
123,260000.0,0.0114,0.9,0.118191066,18.506334356538233,34.096626343461764,52.6029607,6.2172
124,360000.0,0.0109,0.4,0.169714667,-12.98766097554423,32.15247482554423,19.16481385,3.25255
125,130000.0,0.0169,0.1,0.119254436,4.3332595513561,26.5340198886439,30.86727944,3.68106
126,70000.0,0.024,0.1,0.119939833,3.8131495819587364,25.308618498041263,29.12176808,3.49286
127,280000.0,0.011,0.9,0.120062472,27.179563311182235,34.46492789881776,61.64449121,7.40119
128,190000.0,0.0137,0.1,0.120430389,10.406943595579921,27.54361056442008,37.95055416,4.5704
129,290000.0,0.0108,0.1,0.120505591,34.50075123477879,29.13148305522121,63.63223429,7.66804
130,150000.0,0.0157,0.9,0.121431719,-1.0434518781733004,31.9670032481733,30.92355137,3.7551
131,270000.0,0.0113,0.9,0.122098326,19.921334135027664,34.27113693497234,54.19247107,6.61681
132,160000.0,0.0152,0.1,0.122699739,8.281000103873883,27.040672426126118,35.32167253,4.33396
133,230000.0,0.0124,0.9,0.12293546,11.6689911557377,33.5163443042623,45.18533546,5.55488
134,70000.0,0.0243,0.9,0.123899579,-2.1993037214996782,30.080028001499677,27.88072428,3.45441
135,300000.0,0.0123,0.4,0.177977285,-14.087663866335156,31.115061496335155,17.02739763,3.03049
136,330000.0,0.0102,0.9,0.125520558,31.21257626393671,35.385040356063286,66.59761662,8.35937
137,60000.0,0.0267,0.1,0.126317941,8.457945355891898,25.012517874108102,33.47046323,4.22792
138,370000.0,0.011,0.4,0.180970507,-13.028235859024822,32.29960806902482,19.27137221,3.48755
139,130000.0,0.0173,0.9,0.126776372,-1.8826916846764163,31.527963434676415,29.64527175,3.75832
140,240000.0,0.0123,0.9,0.128142637,15.52183241783277,33.687705852167234,49.20953827,6.30584
141,380000.0,0.0109,0.4,0.183775768,-12.49105232991651,32.46506761991651,19.97401529,3.67074
142,210000.0,0.0133,0.1,0.129145091,15.479686835107206,27.840349234892795,43.32003607,5.59457
143,320000.0,0.0105,0.1,0.129406839,40.622141238384266,29.58141268161574,70.20355392,9.08482
144,60000.0,0.027,0.9,0.130062733,1.4479026247080782,29.728129945291922,31.17603257,4.05484
145,90000.0,0.0215,0.1,0.130237015,1.6950381913685355,25.718289728631465,27.41332792,3.57023
146,310000.0,0.0123,0.4,0.186779562,-14.152501116868198,31.2657225268682,17.11322141,3.1964
147,160000.0,0.0156,0.9,0.131322789,2.6485988747558764,32.12982789524413,34.77842677,4.5672
148,110000.0,0.0193,0.1,0.131964397,3.9230084973363653,26.115548042663633,30.03855654,3.96402
149,190000.0,0.0142,0.9,0.132263849,5.638233075873686,32.718657624126315,38.3568907,5.07323
150,200000.0,0.0138,0.1,0.132370125,12.788118158277502,27.6695757517225,40.45769391,5.35539
151,200000.0,0.0138,0.9,0.132370125,8.717797313740348,32.911762226259654,41.62955954,5.51051
152,310000.0,0.0108,0.1,0.132937513,36.040287563005464,29.414901146994538,65.45518871,8.70145
153,140000.0,0.0169,0.1,0.13300159,4.710446849269658,26.661960050730343,31.3724069,4.17258
154,250000.0,0.0122,0.1,0.133206096,22.89163783684327,28.46674744315673,51.35838528,6.84125
155,250000.0,0.0122,0.9,0.133206096,18.214455145402148,33.85996343459785,52.07441858,6.93663
156,50000.0,0.0302,0.1,0.133281406,5.010623853095719,24.66951022690428,29.68013408,3.95581
157,50000.0,0.0302,0.9,0.133281406,-4.985903071422349,29.343314191422348,24.35741112,3.24639
158,220000.0,0.0132,0.1,0.135597318,17.25396597867663,27.982548211323373,45.23651419,6.13395
159,300000.0,0.0111,0.9,0.136080431,27.457617115548558,34.79086297445144,62.24848009,8.4708
160,170000.0,0.0153,0.1,0.136474452,6.945034244894298,27.1641336751057,34.10916792,4.65503
161,90000.0,0.0219,0.9,0.136667994,-2.3024089013191897,30.55884179131919,28.25643289,3.86175
162,350000.0,0.0102,0.9,0.136878619,34.7171930223477,35.7294557676523,70.44664879,9.64264
163,390000.0,0.011,0.4,0.195553926,-12.831038856470034,32.61356165647003,19.7825228,3.86855
164,320000.0,0.0123,0.4,0.195716961,-14.145215016196605,31.417095706196605,17.27188069,3.3804
165,110000.0,0.0196,0.9,0.137395349,-1.836601904382995,31.038900444382996,29.20229854,4.01226
166,340000.0,0.0104,0.1,0.137991427,49.1858162417005,29.877285988299498,79.06310223,10.9100303
167,260000.0,0.0121,0.1,0.138119323,26.677331118313752,28.61232593168625,55.28965705,7.63657
168,180000.0,0.0149,0.1,0.138520512,12.1801631926058,27.324238867394197,39.50440206,5.47217
169,290000.0,0.0114,0.9,0.138804395,22.4205598671944,34.5951419728056,57.01570184,7.91403
170,270000.0,0.0119,0.1,0.139784219,29.26530209256059,28.76635597743941,58.03165807,8.11191
171,280000.0,0.0117,0.1,0.141079333,31.810528032866348,28.921258957133656,60.73178699,8.568
172,270000.0,0.0137,0.4,0.202026701,-14.798060959239503,30.551968659239503,15.7539077,3.18271
173,120000.0,0.0189,0.1,0.142006127,0.5643832441213128,26.268613895878687,26.83299714,3.81045
174,400000.0,0.011,0.4,0.202980326,-12.300516367122945,32.771662917122946,20.47114655,4.15524
175,360000.0,0.0102,0.1,0.14267477,55.517621751551346,30.184286158448657,85.70190791,12.2275
176,330000.0,0.0123,0.4,0.204787238,-14.751730384205636,31.569184604205635,16.81745422,3.444
177,140000.0,0.0174,0.9,0.143537569,0.2192191655101432,31.671525754489856,31.89074492,4.57752
178,370000.0,0.0101,0.9,0.144769624,40.26085857443815,36.08692416556185,76.34778274,11.0528398
179,330000.0,0.0108,0.1,0.145754203,40.76033447364979,29.701029856350207,70.46136433,10.27004
180,80000.0,0.024,0.1,0.145995404,3.4809921197059666,25.429370020294034,28.91036214,4.22078
181,280000.0,0.0136,0.4,0.209094211,-14.538243559555802,30.7079403895558,16.16969683,3.38099
182,340000.0,0.0122,0.4,0.209469156,-13.517571742771448,31.730658922771447,18.21308718,3.81508
183,410000.0,0.011,0.4,0.21049492,-12.503802490215076,32.93051873021508,20.42671624,4.29972
184,230000.0,0.0133,0.1,0.147653035,19.98481276135707,28.110507458642928,48.09532022,7.10142
185,210000.0,0.014,0.9,0.147680785,7.437511264369597,33.053402975630405,40.49091424,5.97973
186,240000.0,0.0149,0.4,0.211567472,-14.971804904700369,30.016130814700368,15.04432591,3.18289
187,170000.0,0.0158,0.9,0.14844561,2.031499589267689,32.26786433073231,34.29936392,5.09159
188,150000.0,0.017,0.1,0.149509269,3.8662119064995544,26.783392833500447,30.64960474,4.5824
189,240000.0,0.0131,0.1,0.151094278,24.83290140903913,28.261630730960867,53.09453214,8.02228
190,290000.0,0.0135,0.4,0.215972178,-14.754231250832962,30.864732300832962,16.11050105,3.47942
191,120000.0,0.0194,0.9,0.152039903,-3.6163163809241112,31.20433714092411,27.58802076,4.19448
192,220000.0,0.0138,0.9,0.152309955,10.598698720485658,33.23093801951434,43.82963674,6.67569
193,80000.0,0.0244,0.9,0.152443541,-1.5607357277789617,30.21554111777896,28.65480539,4.36824
194,420000.0,0.011,0.4,0.218096568,-12.125474602730343,33.090132792730344,20.96465819,4.57232
195,350000.0,0.0122,0.4,0.218601831,-14.346664361304725,31.884257631304724,17.53759327,3.83375
196,320000.0,0.0112,0.9,0.153194768,28.64564010960892,35.11972295039108,63.76536306,9.76852
197,180000.0,0.0155,0.9,0.153583388,5.536308203370005,32.44937550663,37.98568371,5.83397
198,230000.0,0.0155,0.4,0.220327031,-14.723050480174317,29.823739600174317,15.10068912,3.32709
199,350000.0,0.0107,0.1,0.155123827,43.750111525238985,29.998003264761017,73.74811479,11.4400898
200,310000.0,0.0115,0.9,0.156661074,26.179028920888356,34.92204587911164,61.1010748,9.57216
201,260000.0,0.0127,0.9,0.15675129,16.92295711377666,33.97856975622334,50.90152687,7.97888
202,100000.0,0.0218,0.1,0.157700825,3.4050510568889187,25.821111833111082,29.22616289,4.60899
203,100000.0,0.0218,0.9,0.157700825,-1.5544010660832193,30.71309443608322,29.15869337,4.59835
204,430000.0,0.011,0.4,0.225784168,-11.889932285826038,33.25050881582604,21.36057653,4.82288
205,400000.0,0.01,0.9,0.158206561,44.84197208657776,36.62494002342223,81.46691211,12.8886
206,380000.0,0.0103,0.9,0.158487376,38.21204469692555,36.242465803074445,74.4545105,11.8001
207,290000.0,0.012,0.1,0.158726452,29.969692628606122,29.038052341393875,59.00774497,9.36609
208,270000.0,0.0125,0.9,0.158970345,18.365618762234092,34.161410727765904,52.52702949,8.35024
209,360000.0,0.0122,0.4,0.227858567,-13.100212950350308,32.03858361035031,18.93837066,4.31527
210,300000.0,0.0118,0.1,0.159675972,34.622653688160995,29.194459631839006,63.81711332,10.1900596
211,440000.0,0.0109,0.4,0.228045689,-11.704476105497719,33.42091381549772,21.71643771,4.95234
212,370000.0,0.0105,0.1,0.160244086,49.7401965425113,30.306189697488705,80.04638624,12.82696
213,390000.0,0.0102,0.1,0.16051808,62.16739870838057,30.62594768161943,92.79334639,14.8950098
214,190000.0,0.0153,0.1,0.160755377,10.998008592958225,27.427082467041775,38.42509106,6.17704
215,450000.0,0.0108,0.4,0.230104085,-11.379272346380162,33.59222002638016,22.21294768,5.11129
216,250000.0,0.0151,0.4,0.232643047,-15.146858774732383,30.144599064732382,14.99774029,3.48912
217,340000.0,0.0111,0.9,0.163614212,33.90784720059896,35.47072426940104,69.37857147,11.3513203
218,150000.0,0.0176,0.9,0.163702494,-1.2746144185963892,31.80719750859639,30.53258309,4.99826
219,130000.0,0.0191,0.1,0.164224187,3.4022693893082945,26.380919610691706,29.783189,4.89112
220,280000.0,0.0124,0.9,0.164228114,22.345766508696116,34.336063251303884,56.68182976,9.30875
221,220000.0,0.0163,0.4,0.235392907,-14.941095047243262,29.616728417243262,14.67563337,3.45454
222,230000.0,0.0139,0.9,0.165709837,13.242037954765458,33.382713715234544,46.62475167,7.72618
223,370000.0,0.0122,0.4,0.237237533,-13.049915854130468,32.19364046413047,19.14372461,4.54161
224,70000.0,0.0272,0.1,0.166376667,6.313719223226773,25.098437866773228,31.41215709,5.22625
225,460000.0,0.0108,0.4,0.237671411,-11.3789429798483,33.7550460898483,22.37610311,5.31816
226,160000.0,0.0171,0.1,0.166952198,7.014613072695688,26.90527577730431,33.91988885,5.663
227,330000.0,0.0114,0.9,0.167887015,29.729785333809346,35.270955196190656,65.00074053,10.9127803
228,240000.0,0.0137,0.9,0.169864267,14.907970159584941,33.56208270041506,48.47005286,8.23333
229,110000.0,0.0213,0.1,0.170774976,2.467928529577307,25.978745060422693,28.44667359,4.85798
230,300000.0,0.0139,0.4,0.245036331,-14.529577906229996,30.980036426229997,16.45045852,4.03096
231,470000.0,0.0108,0.4,0.245316823,-11.506653161689517,33.91865056168952,22.4119974,5.49804
232,380000.0,0.0122,0.4,0.246736973,-12.978317936774186,32.349431806774184,19.37111387,4.77957
233,70000.0,0.0276,0.9,0.172850278,-0.16838995350098784,29.822319693500987,29.65392974,5.12569
234,200000.0,0.0153,0.1,0.173364757,12.220312098327756,27.559456981672245,39.77976908,6.89641
235,200000.0,0.0153,0.9,0.173364757,7.7120514024219915,32.78078071757801,40.49283212,7.02003
236,90000.0,0.024,0.1,0.173638461,4.16915111348742,25.55053178651258,29.7196829,5.16048
237,210000.0,0.0149,0.1,0.173809357,16.86114162107116,27.72207376892884,44.58321539,7.74898
238,360000.0,0.011,0.9,0.173816006,37.34152671794625,35.82526553205375,73.16679225,12.7175596
239,420000.0,0.0101,0.1,0.174469081,64.84546671530632,31.08248111469367,95.92794783,16.7364609
240,210000.0,0.0171,0.4,0.249148311,-15.108706266484193,29.411311756484192,14.30260549,3.56347
241,190000.0,0.0158,0.9,0.17485639,4.86021958268055,32.57993344731945,37.44015303,6.54665
242,320000.0,0.0118,0.1,0.175591486,38.24064627880815,29.478070451191847,67.71871673,11.8908301
243,260000.0,0.0152,0.4,0.250762138,-14.771338212397174,30.281694082397173,15.51035587,3.88941
244,130000.0,0.0196,0.9,0.175703788,-3.6045771044356734,31.337559164435675,27.73298206,4.87279
245,390000.0,0.0121,0.4,0.250897303,-13.032851836784928,32.51496639678493,19.48211456,4.88801
246,430000.0,0.01,0.9,0.175980291,50.48913234450224,37.16085284549776,87.64998519,15.4246699
247,310000.0,0.0138,0.4,0.25234593,-14.15627593895308,31.13816266895308,16.98188673,4.28531
248,410000.0,0.0103,0.9,0.177246495,43.62963019208415,36.77263389791585,80.40226409,14.2510195
249,480000.0,0.0108,0.4,0.253039438,-10.606933873039129,34.08303723303913,23.47610336,5.94038
250,60000.0,0.0304,0.1,0.1773518,6.880987275453975,24.772765324546025,31.6537526,5.61385
251,50000.0,0.0338,0.1,0.178917948,6.268569973474207,24.43980814652579,30.70837812,5.49428
252,50000.0,0.0338,0.9,0.178917948,0.11809055677411351,29.070093513225885,29.18818407,5.22229
253,310000.0,0.0121,0.1,0.178942444,34.16567822413742,29.312162165862574,63.47784039,11.3588799
254,380000.0,0.0108,0.1,0.179399933,50.81651455934133,30.42838813065867,81.24490269,14.5753301
255,400000.0,0.0105,0.1,0.179733136,57.79011767590572,30.749427974094274,88.53954565,15.9134902
256,160000.0,0.0176,0.9,0.180019347,0.9080173013606405,31.96022768863936,32.86824499,5.91692
257,250000.0,0.0137,0.1,0.180385789,19.17367680666216,28.352738923337835,47.52641573,8.57309
258,250000.0,0.0137,0.9,0.180385789,15.105489113002129,33.72435523699787,48.82984435,8.80821
259,90000.0,0.0244,0.9,0.181307501,-1.1803091846124083,30.35935567461241,29.17904649,5.29038
260,60000.0,0.0307,0.9,0.181964535,-0.9448817169439678,29.44307231694397,28.4981906,5.18566
261,170000.0,0.0171,0.1,0.182538133,7.321306292491617,27.034802737508382,34.35610903,6.2713
262,490000.0,0.0108,0.4,0.260838404,-10.876958180103092,34.24820991010309,23.37125173,6.09612
263,220000.0,0.0148,0.1,0.182881489,17.8767977384754,27.863370091524597,45.74016783,8.36503
264,200000.0,0.0179,0.4,0.261326199,-14.98520673233488,29.20750826233488,14.22230153,3.71666
265,350000.0,0.0114,0.9,0.183078717,30.953127468739396,35.6137018112606,66.56682928,12.1869697
266,140000.0,0.0191,0.1,0.183155267,5.194395234463389,26.50755958553661,31.70195482,5.80638
267,340000.0,0.0116,0.1,0.183591824,44.387770962121685,29.78056454787832,74.16833551,13.6167
268,110000.0,0.0219,0.9,0.183640857,-2.452606774789338,30.851788114789336,28.39918134,5.21525
269,290000.0,0.0127,0.9,0.184089786,21.007267783011912,34.47441113698809,55.48167892,10.2136104
270,320000.0,0.0138,0.4,0.264420679,-14.587175541871193,31.288516811871194,16.70134127,4.41618
271,300000.0,0.0125,0.9,0.185643733,26.31823835855466,34.66001454144534,60.9782529,11.3202305
272,400000.0,0.0122,0.4,0.266090604,-13.047958866927832,32.66323246692783,19.6152736,5.21944
273,440000.0,0.0101,0.9,0.186836575,52.106498294760776,37.33096597523923,89.43746427,16.7101895
274,260000.0,0.0136,0.1,0.187482061,22.69477784912028,28.497479950879722,51.1922578,9.59763
275,410000.0,0.0121,0.4,0.270066722,-13.084425272787971,32.83039753278797,19.74597226,5.33273
276,120000.0,0.0211,0.1,0.189384197,1.2094098896701198,26.11678777032988,27.32619766,5.17515
277,180000.0,0.0168,0.1,0.189583324,9.811314692280256,27.186665147719744,36.99797984,7.0142
278,280000.0,0.0131,0.1,0.189586357,31.235382761074067,28.81261056892593,60.04799333,11.3842803
279,430000.0,0.0103,0.1,0.190120752,61.856643558625656,31.216205741374345,93.0728493,17.6950801
280,330000.0,0.0137,0.4,0.271463385,-14.739737055356006,31.448251905356006,16.70851485,4.53575
